GO_term p.value
GO:0000103 0.128792899535684
GO:0070034 0.0981593662527546
GO:0019354 0.033795608458923
GO:0030337 0.0665043402617622
GO:0006272 0.187119707447061
GO:0034087 0.228409525883908
GO:1902394 0.0170357751277683
GO:1903022 0.0170357751277683
GO:0043626 0.0170357751277683
GO:0000147 0.267701821607597
GO:0000386 0.241724288163737
GO:0008186 0.201110762396337
GO:0000350 0.201110762396337
GO:0000378 0.0170357751277683
GO:0071007 0.17289608028078
GO:0004795 0.0170357751277683
GO:0007035 0.374491618019616
GO:0000221 0.128792899535684
GO:1990816 0.201110762396337
GO:0006621 0.158436221544431
GO:0006369 0.228409525883908
GO:0004739 0.033795608458923
GO:0070880 0.0665043402617622
GO:0034099 0.0502837380074058
GO:0030332 0.128792899535684
GO:0005685 0.305088379468033
GO:0048026 0.033795608458923
GO:0004780 0.033795608458923
GO:0008796 0.033795608458923
GO:0009164 0.0502837380074058
GO:0009165 0.14373641755394
GO:0003958 0.033795608458923
GO:0004057 0.0170357751277683
GO:0016598 0.0170357751277683
GO:0080025 0.201110762396337
GO:0043486 0.214872850899415
GO:2000217 0.033795608458923
GO:0000213 0.0665043402617622
GO:0000379 0.0665043402617622
GO:0000214 0.0665043402617622
GO:0019187 0.0170357751277683
GO:0006490 0.0981593662527546
GO:0034066 0.033795608458923
GO:0016471 0.0981593662527546
GO:0051453 0.158436221544431
GO:0007050 0.0665043402617622
GO:0010526 0.128792899535684
GO:0043409 0.0665043402617622
GO:0046827 0.033795608458923
GO:0071465 0.0665043402617622
GO:0015205 0.158436221544431
GO:0015212 0.0170357751277683
GO:0015856 0.0502837380074058
GO:0015861 0.0170357751277683
GO:0072530 0.0502837380074058
GO:0070273 0.228409525883908
GO:0019237 0.17289608028078
GO:0061427 0.0170357751277683
GO:0061432 0.0170357751277683
GO:1900375 0.033795608458923
GO:1900478 0.0170357751277683
GO:0089713 0.0502837380074058
GO:0008569 0.0665043402617622
GO:0046982 0.484976841353645
GO:0060236 0.033795608458923
GO:0032956 0.187119707447061
GO:0035024 0.0824615310265189
GO:0090038 0.033795608458923
GO:0000794 0.385398477339239
GO:0010520 0.0824615310265189
GO:0033235 0.0824615310265189
GO:0007127 0.0981593662527546
GO:0031536 0.0502837380074058
GO:0016242 0.0824615310265189
GO:0031647 0.0665043402617622
GO:0032878 0.0665043402617622
GO:0045719 0.0824615310265189
GO:0045936 0.033795608458923
GO:0050849 0.033795608458923
GO:0071073 0.0170357751277683
GO:1990860 0.033795608458923
GO:0071919 0.0170357751277683
GO:0045772 0.0170357751277683
GO:2000786 0.0502837380074058
GO:0005697 0.128792899535684
GO:0015184 0.0170357751277683
GO:0015811 0.0170357751277683
GO:0004413 0.0170357751277683
GO:0006549 0.0170357751277683
GO:0004861 0.0665043402617622
GO:0030060 0.0502837380074058
GO:0003786 0.033795608458923
GO:0000001 0.396124507403126
GO:0000011 0.280371340264905
GO:0007118 0.0436103959364757
GO:0007119 0.0824615310265189
GO:0008154 0.0502837380074058
GO:0090527 0.033795608458923
GO:0032432 0.113601842858015
GO:0008179 0.0170357751277683
GO:0030042 0.0665043402617622
GO:0030836 0.0502837380074058
GO:0051014 0.0502837380074058
GO:0016593 0.113601842858015
GO:0032947 0.352123825870514
GO:0006283 0.158436221544431
GO:0034497 0.241724288163737
GO:0031124 0.305088379468033
GO:2001209 0.14373641755394
GO:0003867 0.0170357751277683
GO:0009450 0.0502837380074058
GO:0004364 0.17289608028078
GO:0004602 0.113601842858015
GO:0015036 0.128792899535684
GO:0006749 0.254820587159182
GO:0004340 0.0824615310265189
GO:0034427 0.201110762396337
GO:0070478 0.254820587159182
GO:0055087 0.0665043402617622
GO:0006384 0.0665043402617622
GO:0070206 0.0170357751277683
GO:0030125 0.0665043402617622
GO:0045277 0.0170357751277683
GO:0003756 0.113601842858015
GO:0015035 0.0436103959364757
GO:0036508 0.033795608458923
GO:1904382 0.033795608458923
GO:0009061 0.113601842858015
GO:0015002 0.0170357751277683
GO:0022904 0.201110762396337
GO:0019646 0.033795608458923
GO:0051654 0.0665043402617622
GO:1990456 0.0824615310265189
GO:0032865 0.0824615310265189
GO:0006998 0.14373641755394
GO:0071072 0.0502837380074058
GO:1903740 0.033795608458923
GO:0071595 0.033795608458923
GO:0055091 0.033795608458923
GO:0010527 0.0170357751277683
GO:0036003 0.0981593662527546
GO:0045015 0.0170357751277683
GO:0030176 0.677151826282252
GO:2000219 0.113601842858015
GO:0033615 0.17289608028078
GO:0032592 0.128792899535684
GO:0003992 0.0170357751277683
GO:0006592 0.0665043402617622
GO:0004845 0.0170357751277683
GO:0008655 0.0824615310265189
GO:0070300 0.158436221544431
GO:0016788 0.267701821607597
GO:0043001 0.187119707447061
GO:0048219 0.0170357751277683
GO:0048280 0.158436221544431
GO:0005937 0.14373641755394
GO:0000182 0.158436221544431
GO:0009298 0.0502837380074058
GO:0097056 0.033795608458923
GO:0004661 0.033795608458923
GO:0004662 0.033795608458923
GO:0018344 0.0824615310265189
GO:0005953 0.033795608458923
GO:0000010 0.0170357751277683
GO:0008239 0.033795608458923
GO:0016485 0.317142353805101
GO:0045761 0.033795608458923
GO:0031384 0.0665043402617622
GO:0045921 0.033795608458923
GO:0004003 0.267701821607597
GO:0005940 0.201110762396337
GO:0004316 0.033795608458923
GO:0008897 0.0502837380074058
GO:0015171 0.228409525883908
GO:0015203 0.0665043402617622
GO:0015846 0.0665043402617622
GO:0005771 0.033795608458923
GO:0030134 0.374491618019616
GO:0005534 0.033795608458923
GO:0006102 0.0824615310265189
GO:0070301 0.113601842858015
GO:0070417 0.0502837380074058
GO:0071248 0.0170357751277683
GO:0070847 0.305088379468033
GO:0003994 0.033795608458923
GO:0090599 0.033795608458923
GO:0071470 0.241724288163737
GO:0005740 0.201110762396337
GO:0000132 0.201110762396337
GO:0006904 0.214872850899415
GO:0009826 0.0170357751277683
GO:0030050 0.033795608458923
GO:0045033 0.0824615310265189
GO:0048313 0.0665043402617622
GO:0031941 0.033795608458923
GO:0071563 0.0502837380074058
GO:0035948 0.0665043402617622
GO:0061414 0.201110762396337
GO:0061415 0.033795608458923
GO:0071466 0.0170357751277683
GO:0000774 0.113601842858015
GO:0051087 0.317142353805101
GO:0016570 0.0824615310265189
GO:0017049 0.033795608458923
GO:0001927 0.0665043402617622
GO:0007266 0.228409525883908
GO:0051601 0.0665043402617622
GO:0090522 0.128792899535684
GO:0000145 0.14373641755394
GO:0001088 0.0170357751277683
GO:0001095 0.0170357751277683
GO:0001097 0.0665043402617622
GO:0001128 0.0981593662527546
GO:0017057 0.0665043402617622
GO:0004112 0.0170357751277683
GO:0046540 0.447140248305153
GO:0071004 0.417045408442952
GO:0015220 0.033795608458923
GO:0034228 0.0170357751277683
GO:1901235 0.0170357751277683
GO:0015871 0.0170357751277683
GO:0031460 0.0170357751277683
GO:0034229 0.0170357751277683
GO:1900749 0.0170357751277683
GO:0008540 0.187119707447061
GO:1990116 0.113601842858015
GO:0000304 0.0502837380074058
GO:0010038 0.0981593662527546
GO:0042493 0.305088379468033
GO:0008967 0.0170357751277683
GO:0046838 0.033795608458923
GO:0098655 0.254820587159182
GO:0006595 0.033795608458923
GO:0008295 0.033795608458923
GO:0006596 0.0665043402617622
GO:0045041 0.14373641755394
GO:0051131 0.14373641755394
GO:0004168 0.0170357751277683
GO:0043048 0.0170357751277683
GO:0008977 0.0170357751277683
GO:0006570 0.0170357751277683
GO:0102758 0.0170357751277683
GO:0000400 0.17289608028078
GO:0007129 0.158436221544431
GO:0004151 0.0502837380074058
GO:0006221 0.158436221544431
GO:0006875 0.0824615310265189
GO:0034247 0.0665043402617622
GO:0005527 0.0502837380074058
GO:1901710 0.0170357751277683
GO:0071006 0.241724288163737
GO:0000349 0.14373641755394
GO:0005385 0.17289608028078
GO:0004663 0.0502837380074058
GO:0006612 0.305088379468033
GO:0005968 0.0502837380074058
GO:0016458 0.0170357751277683
GO:1900460 0.0502837380074058
GO:1900462 0.0170357751277683
GO:0008312 0.113601842858015
GO:0030942 0.0502837380074058
GO:0005786 0.113601842858015
GO:0003727 0.0824615310265189
GO:0031990 0.158436221544431
GO:0034402 0.0502837380074058
GO:0045948 0.0665043402617622
GO:0034511 0.113601842858015
GO:0034512 0.033795608458923
GO:0004722 0.317142353805101
GO:0051389 0.0170357751277683
GO:0000321 0.14373641755394
GO:0000464 0.0502837380074058
GO:0000822 0.0502837380074058
GO:0006361 0.0981593662527546
GO:0003724 0.128792899535684
GO:0044614 0.14373641755394
GO:0004103 0.033795608458923
GO:0004305 0.033795608458923
GO:0006646 0.113601842858015
GO:0017017 0.033795608458923
GO:0007346 0.352123825870514
GO:0002098 0.363401043871027
GO:0031929 0.280371340264905
GO:0070262 0.0981593662527546
GO:0000159 0.113601842858015
GO:0007006 0.0502837380074058
GO:0016050 0.385398477339239
GO:0044233 0.0502837380074058
GO:0070971 0.0502837380074058
GO:0000972 0.17289608028078
GO:0006623 0.620033372442707
GO:0006896 0.374491618019616
GO:0034727 0.511725815411979
GO:0048278 0.228409525883908
GO:0051469 0.033795608458923
GO:0050839 0.0502837380074058
GO:1990316 0.0981593662527546
GO:0006636 0.0170357751277683
GO:0004014 0.0170357751277683
GO:0006597 0.033795608458923
GO:0000989 0.0824615310265189
GO:0040020 0.113601842858015
GO:0060196 0.033795608458923
GO:2001043 0.0170357751277683
GO:0010499 0.228409525883908
GO:0004638 0.033795608458923
GO:0000751 0.0502837380074058
GO:0016479 0.113601842858015
GO:0051457 0.0665043402617622
GO:0004810 0.0170357751277683
GO:0052928 0.0170357751277683
GO:0052929 0.0170357751277683
GO:0001680 0.0170357751277683
GO:0006363 0.0981593662527546
GO:0005756 0.0502837380074058
GO:0000348 0.0502837380074058
GO:0003951 0.0824615310265189
GO:0042736 0.0502837380074058
GO:0006879 0.528819424492597
GO:0000384 0.201110762396337
GO:0000389 0.0665043402617622
GO:0000974 0.201110762396337
GO:0071014 0.0981593662527546
GO:0071020 0.0170357751277683
GO:0016156 0.033795608458923
GO:0034975 0.214872850899415
GO:0046443 0.0170357751277683
GO:0001174 0.113601842858015
GO:0120029 0.033795608458923
GO:0045053 0.201110762396337
GO:0060988 0.0502837380074058
GO:0008495 0.0170357751277683
GO:0006784 0.0502837380074058
GO:1901714 0.0170357751277683
GO:1901717 0.0170357751277683
GO:0016620 0.228409525883908
GO:0006343 0.033795608458923
GO:0000256 0.113601842858015
GO:0008177 0.128792899535684
GO:0007018 0.201110762396337
GO:0003777 0.201110762396337
GO:0045333 0.14373641755394
GO:0005749 0.128792899535684
GO:0004474 0.033795608458923
GO:0005087 0.033795608458923
GO:0008310 0.0824615310265189
GO:0006297 0.0502837380074058
GO:0033314 0.14373641755394
GO:0035822 0.0170357751277683
GO:0045004 0.033795608458923
GO:0070868 0.0981593662527546
GO:0008622 0.0824615310265189
GO:0030968 0.352123825870514
GO:0004712 0.0981593662527546
GO:0016705 0.0665043402617622
GO:0070988 0.0170357751277683
GO:0032147 0.385398477339239
GO:0004660 0.033795608458923
GO:0018343 0.033795608458923
GO:0005965 0.033795608458923
GO:0003980 0.0170357751277683
GO:0070577 0.113601842858015
GO:0042148 0.0981593662527546
GO:0042766 0.187119707447061
GO:1900189 0.033795608458923
GO:0001664 0.033795608458923
GO:0019001 0.0502837380074058
GO:0031683 0.0665043402617622
GO:0016558 0.201110762396337
GO:0003905 0.0170357751277683
GO:0008725 0.0170357751277683
GO:0006285 0.0665043402617622
GO:0006307 0.0502837380074058
GO:0019904 0.14373641755394
GO:0007186 0.201110762396337
GO:0070124 0.128792899535684
GO:0004307 0.0170357751277683
GO:0061133 0.0502837380074058
GO:0019774 0.113601842858015
GO:0012507 0.201110762396337
GO:0000936 0.0170357751277683
GO:0005621 0.0981593662527546
GO:0004534 0.033795608458923
GO:0070651 0.328997521273762
GO:0035957 0.0502837380074058
GO:0036095 0.0665043402617622
GO:0061404 0.0665043402617622
GO:0097239 0.0170357751277683
GO:1900461 0.0665043402617622
GO:0032048 0.113601842858015
GO:0034758 0.0170357751277683
GO:0036086 0.033795608458923
GO:0045132 0.201110762396337
GO:1901916 0.0170357751277683
GO:0000280 0.0824615310265189
GO:0032465 0.113601842858015
GO:0012505 0.553397683055725
GO:0004578 0.0170357751277683
GO:0003872 0.033795608458923
GO:0006808 0.0824615310265189
GO:0022898 0.0170357751277683
GO:0045806 0.0170357751277683
GO:0031201 0.385398477339239
GO:0019905 0.128792899535684
GO:0035543 0.033795608458923
GO:0005484 0.34065699093017
GO:0048279 0.0665043402617622
GO:0006002 0.0981593662527546
GO:0061615 0.033795608458923
GO:0042326 0.033795608458923
GO:0003333 0.0436103959364757
GO:0080058 0.033795608458923
GO:0030242 0.328997521273762
GO:0034271 0.0824615310265189
GO:0034272 0.0665043402617622
GO:0071561 0.201110762396337
GO:0017137 0.328997521273762
GO:0006268 0.14373641755394
GO:0051538 0.033795608458923
GO:0051537 0.254820587159182
GO:0030491 0.128792899535684
GO:0045184 0.0824615310265189
GO:0005662 0.0665043402617622
GO:0009514 0.033795608458923
GO:0051788 0.0170357751277683
GO:0071630 0.0824615310265189
GO:0004839 0.0170357751277683
GO:0034085 0.033795608458923
GO:0036297 0.14373641755394
GO:0004683 0.14373641755394
GO:0016303 0.0170357751277683
GO:0000117 0.033795608458923
GO:0031939 0.228409525883908
GO:0051038 0.0502837380074058
GO:0061186 0.17289608028078
GO:0061188 0.128792899535684
GO:0032221 0.0824615310265189
GO:0033698 0.187119707447061
GO:0070822 0.113601842858015
GO:0004040 0.033795608458923
GO:0000413 0.214872850899415
GO:0031064 0.0170357751277683
GO:0035307 0.033795608458923
GO:0080182 0.0665043402617622
GO:1901407 0.0170357751277683
GO:2000059 0.033795608458923
GO:2000749 0.0170357751277683
GO:0004055 0.0170357751277683
GO:0009313 0.0170357751277683
GO:0044262 0.14373641755394
GO:0008081 0.17289608028078
GO:0008311 0.033795608458923
GO:0017005 0.033795608458923
GO:0007009 0.0502837380074058
GO:0031417 0.0502837380074058
GO:0044419 0.0502837380074058
GO:0016889 0.0170357751277683
GO:0031382 0.033795608458923
GO:0036267 0.0665043402617622
GO:2000251 0.113601842858015
GO:0000133 0.0981593662527546
GO:0051219 0.033795608458923
GO:0004310 0.0170357751277683
GO:0010044 0.0170357751277683
GO:0032447 0.113601842858015
GO:0042994 0.033795608458923
GO:0030695 0.033795608458923
GO:0004802 0.033795608458923
GO:0004476 0.0170357751277683
GO:0000812 0.214872850899415
GO:0000164 0.201110762396337
GO:0000902 0.17289608028078
GO:0009749 0.0502837380074058
GO:0051571 0.033795608458923
GO:1903272 0.0170357751277683
GO:0000395 0.14373641755394
GO:0005682 0.254820587159182
GO:0042392 0.033795608458923
GO:0030148 0.317142353805101
GO:0046839 0.0502837380074058
GO:0004614 0.033795608458923
GO:0016868 0.113601842858015
GO:0004306 0.0170357751277683
GO:0008901 0.0170357751277683
GO:0016226 0.328997521273762
GO:0006529 0.0665043402617622
GO:0006532 0.0665043402617622
GO:0019266 0.0170357751277683
GO:0032093 0.033795608458923
GO:0007232 0.0981593662527546
GO:0015204 0.0170357751277683
GO:0071918 0.0170357751277683
GO:1903711 0.0665043402617622
GO:0005353 0.228409525883908
GO:0015146 0.0665043402617622
GO:0015578 0.228409525883908
GO:0007094 0.34065699093017
GO:2000198 0.0170357751277683
GO:0000780 0.228409525883908
GO:0001073 0.0170357751277683
GO:0000414 0.0170357751277683
GO:0001178 0.0502837380074058
GO:0006334 0.241724288163737
GO:0043618 0.201110762396337
GO:0070827 0.033795608458923
GO:0035327 0.158436221544431
GO:0045876 0.0170357751277683
GO:0051177 0.0502837380074058
GO:0071459 0.113601842858015
GO:0072687 0.0665043402617622
GO:0080129 0.033795608458923
GO:0005315 0.113601842858015
GO:0035435 0.0665043402617622
GO:0000009 0.128792899535684
GO:0016833 0.0170357751277683
GO:0000107 0.033795608458923
GO:0000032 0.280371340264905
GO:0000136 0.113601842858015
GO:0008173 0.128792899535684
GO:0030697 0.0170357751277683
GO:0006259 0.158436221544431
GO:0004659 0.158436221544431
GO:0006073 0.0665043402617622
GO:0008379 0.113601842858015
GO:0051377 0.0665043402617622
GO:0051775 0.0170357751277683
GO:0015168 0.033795608458923
GO:0015254 0.0824615310265189
GO:0006846 0.033795608458923
GO:0015700 0.033795608458923
GO:0015791 0.0170357751277683
GO:0000220 0.113601842858015
GO:0016562 0.0824615310265189
GO:0005778 0.466377039258723
GO:0005847 0.241724288163737
GO:0048188 0.128792899535684
GO:0042723 0.0170357751277683
GO:0000900 0.033795608458923
GO:0003730 0.0824615310265189
GO:0048027 0.0665043402617622
GO:0017116 0.0981593662527546
GO:0035615 0.033795608458923
GO:0072583 0.0665043402617622
GO:0042555 0.0981593662527546
GO:0008525 0.0981593662527546
GO:0008526 0.0981593662527546
GO:0046488 0.113601842858015
GO:1901352 0.0502837380074058
GO:2001246 0.033795608458923
GO:0008419 0.0170357751277683
GO:0016074 0.033795608458923
GO:0071021 0.0502837380074058
GO:0035267 0.228409525883908
GO:0006078 0.113601842858015
GO:0031388 0.0170357751277683
GO:0030427 0.228409525883908
GO:0071042 0.228409525883908
GO:1990120 0.0170357751277683
GO:0071276 0.0170357751277683
GO:0071406 0.113601842858015
GO:0106074 0.158436221544431
GO:0099131 0.0981593662527546
GO:0099132 0.352123825870514
GO:0008478 0.033795608458923
GO:0070762 0.0502837380074058
GO:0009443 0.0502837380074058
GO:0030472 0.17289608028078
GO:0032888 0.0502837380074058
GO:0035308 0.0665043402617622
GO:0045737 0.14373641755394
GO:1901673 0.0665043402617622
GO:0030490 0.280371340264905
GO:0097201 0.033795608458923
GO:0004758 0.033795608458923
GO:0031011 0.228409525883908
GO:0017059 0.033795608458923
GO:0035339 0.0981593662527546
GO:0001113 0.0824615310265189
GO:0008989 0.0170357751277683
GO:0000154 0.0981593662527546
GO:0042720 0.0502837380074058
GO:0006337 0.0436103959364757
GO:0031116 0.187119707447061
GO:0051787 0.305088379468033
GO:0070843 0.0502837380074058
GO:0005384 0.0502837380074058
GO:0097079 0.033795608458923
GO:0006797 0.158436221544431
GO:0031080 0.113601842858015
GO:0006817 0.17289608028078
GO:0097080 0.0502837380074058
GO:1904728 0.0170357751277683
GO:0006378 0.280371340264905
GO:0072423 0.0502837380074058
GO:0098789 0.228409525883908
GO:0005849 0.14373641755394
GO:0005244 0.0502837380074058
GO:0005262 0.0502837380074058
GO:0005216 0.0981593662527546
GO:0000707 0.113601842858015
GO:0033062 0.033795608458923
GO:0006014 0.033795608458923
GO:0036092 0.0824615310265189
GO:0046856 0.128792899535684
GO:0006868 0.0502837380074058
GO:0015803 0.0502837380074058
GO:0015828 0.113601842858015
GO:1902475 0.14373641755394
GO:0009249 0.0981593662527546
GO:0030003 0.17289608028078
GO:1903329 0.0170357751277683
GO:0004037 0.0170357751277683
GO:0000403 0.0824615310265189
GO:0030983 0.17289608028078
GO:0000406 0.033795608458923
GO:0043111 0.0824615310265189
GO:0032302 0.033795608458923
GO:0046521 0.0170357751277683
GO:0000246 0.0170357751277683
GO:0005545 0.0981593662527546
GO:0010314 0.158436221544431
GO:0000281 0.241724288163737
GO:0000921 0.280371340264905
GO:0010458 0.158436221544431
GO:0030011 0.201110762396337
GO:0046618 0.0665043402617622
GO:0003934 0.0170357751277683
GO:0043934 0.0170357751277683
GO:0000144 0.214872850899415
GO:0001400 0.0981593662527546
GO:0031105 0.128792899535684
GO:0032160 0.113601842858015
GO:0042764 0.0170357751277683
GO:0008092 0.0824615310265189
GO:0042594 0.033795608458923
GO:0051666 0.241724288163737
GO:0097320 0.0502837380074058
GO:1990528 0.033795608458923
GO:0019887 0.0981593662527546
GO:0070145 0.0170357751277683
GO:0035998 0.0170357751277683
GO:0001406 0.0170357751277683
GO:0015169 0.033795608458923
GO:0001407 0.0170357751277683
GO:0015794 0.033795608458923
GO:0016881 0.033795608458923
GO:0004528 0.0502837380074058
GO:0004551 0.0502837380074058
GO:0009141 0.033795608458923
GO:0019898 0.561316163852609
GO:0032874 0.0502837380074058
GO:0009922 0.0502837380074058
GO:0030497 0.0665043402617622
GO:0032511 0.305088379468033
GO:0042761 0.113601842858015
GO:0000467 0.267701821607597
GO:0043628 0.113601842858015
GO:0071035 0.280371340264905
GO:0071038 0.241724288163737
GO:0071051 0.228409525883908
GO:0000176 0.254820587159182
GO:0000177 0.201110762396337
GO:2000185 0.0665043402617622
GO:0004377 0.0170357751277683
GO:0032545 0.0824615310265189
GO:1903474 0.0170357751277683
GO:0010731 0.0502837380074058
GO:0031071 0.033795608458923
GO:0061608 0.0170357751277683
GO:0070903 0.0170357751277683
GO:1990221 0.033795608458923
GO:0008106 0.128792899535684
GO:0006066 0.0824615310265189
GO:0015819 0.033795608458923
GO:0006565 0.033795608458923
GO:0009398 0.0170357751277683
GO:0030008 0.0824615310265189
GO:0046316 0.0170357751277683
GO:0046177 0.0170357751277683
GO:0019521 0.0502837380074058
GO:0035493 0.0502837380074058
GO:0044879 0.0665043402617622
GO:0032174 0.0502837380074058
GO:0097255 0.0665043402617622
GO:0008892 0.0170357751277683
GO:0000814 0.0502837380074058
GO:0001671 0.267701821607597
GO:0048471 0.241724288163737
GO:0072380 0.0981593662527546
GO:0043488 0.0981593662527546
GO:2001158 0.0170357751277683
GO:0015078 0.241724288163737
GO:0035064 0.17289608028078
GO:0034629 0.128792899535684
GO:0043970 0.0170357751277683
GO:0043971 0.0170357751277683
GO:0044154 0.0170357751277683
GO:0005671 0.113601842858015
GO:0071028 0.214872850899415
GO:0046306 0.0170357751277683
GO:0051213 0.128792899535684
GO:0031390 0.113601842858015
GO:0030137 0.214872850899415
GO:0033743 0.0170357751277683
GO:0032974 0.0665043402617622
GO:0071627 0.14373641755394
GO:0008835 0.0170357751277683
GO:0034657 0.128792899535684
GO:0031942 0.0824615310265189
GO:0072546 0.0981593662527546
GO:0000309 0.0502837380074058
GO:0034356 0.0665043402617622
GO:0008444 0.0170357751277683
GO:0004860 0.0665043402617622
GO:0006469 0.128792899535684
GO:1990529 0.033795608458923
GO:0008650 0.033795608458923
GO:0016435 0.0502837380074058
GO:0004143 0.0170357751277683
GO:0008180 0.113601842858015
GO:0005779 0.241724288163737
GO:0034389 0.128792899535684
GO:0000076 0.128792899535684
GO:0033262 0.0824615310265189
GO:0043570 0.0981593662527546
GO:0048478 0.0981593662527546
GO:0043087 0.201110762396337
GO:0048193 0.0981593662527546
GO:0043495 0.187119707447061
GO:0015299 0.0824615310265189
GO:0034775 0.033795608458923
GO:0000729 0.113601842858015
GO:0090307 0.128792899535684
GO:1902889 0.0170357751277683
GO:1902915 0.0170357751277683
GO:1904669 0.254820587159182
GO:0000813 0.0665043402617622
GO:0009410 0.0665043402617622
GO:0018456 0.128792899535684
GO:0006081 0.17289608028078
GO:0008519 0.158436221544431
GO:0015123 0.0502837380074058
GO:0019740 0.113601842858015
GO:0006505 0.033795608458923
GO:0071361 0.0665043402617622
GO:0097428 0.158436221544431
GO:0015233 0.0170357751277683
GO:0015887 0.0170357751277683
GO:0032185 0.0665043402617622
GO:0061645 0.0170357751277683
GO:0030026 0.113601842858015
GO:0070476 0.033795608458923
GO:0034737 0.033795608458923
GO:0034738 0.0170357751277683
GO:0016125 0.201110762396337
GO:0030515 0.305088379468033
GO:0000472 0.456839542194536
GO:0000480 0.437276559604085
GO:0030686 0.780393269958231
GO:0034388 0.0981593662527546
GO:0001933 0.033795608458923
GO:0006624 0.14373641755394
GO:0006660 0.033795608458923
GO:0030397 0.0170357751277683
GO:0034496 0.0170357751277683
GO:0046461 0.0170357751277683
GO:0005775 0.0824615310265189
GO:0033962 0.0981593662527546
GO:0045947 0.0824615310265189
GO:1990726 0.128792899535684
GO:0044090 0.0170357751277683
GO:0033551 0.0665043402617622
GO:0000753 0.128792899535684
GO:0044182 0.033795608458923
GO:0010607 0.0665043402617622
GO:0004012 0.128792899535684
GO:1990530 0.033795608458923
GO:0070628 0.201110762396337
GO:0000346 0.0502837380074058
GO:0016320 0.0502837380074058
GO:0030970 0.128792899535684
GO:0031134 0.128792899535684
GO:0034517 0.0981593662527546
GO:0051228 0.0665043402617622
GO:0051974 0.128792899535684
GO:0071712 0.17289608028078
GO:0072671 0.113601842858015
GO:1990171 0.0170357751277683
GO:2001168 0.0170357751277683
GO:0000837 0.128792899535684
GO:1903778 0.0502837380074058
GO:0000839 0.201110762396337
GO:0034098 0.0502837380074058
GO:0036266 0.0502837380074058
GO:1990112 0.0981593662527546
GO:1902626 0.158436221544431
GO:0032137 0.0502837380074058
GO:1900118 0.0170357751277683
GO:0043504 0.0170357751277683
GO:0032138 0.033795608458923
GO:0006311 0.0502837380074058
GO:0003908 0.0170357751277683
GO:0010997 0.0502837380074058
GO:0097027 0.0981593662527546
GO:0045732 0.0981593662527546
GO:0045842 0.0665043402617622
GO:0051441 0.0170357751277683
GO:1904668 0.0665043402617622
GO:0033597 0.0665043402617622
GO:0008097 0.0665043402617622
GO:0043462 0.0170357751277683
GO:0090295 0.033795608458923
GO:0046899 0.0170357751277683
GO:0001010 0.033795608458923
GO:1902543 0.0170357751277683
GO:1990334 0.0502837380074058
GO:0032006 0.0170357751277683
GO:0008409 0.0824615310265189
GO:0017108 0.0824615310265189
GO:0000734 0.0170357751277683
GO:0006286 0.0170357751277683
GO:0090399 0.033795608458923
GO:0030122 0.0824615310265189
GO:0030139 0.0981593662527546
GO:0008139 0.214872850899415
GO:0004849 0.0824615310265189
GO:0004180 0.0981593662527546
GO:0004639 0.033795608458923
GO:0051229 0.033795608458923
GO:0000903 0.033795608458923
GO:0030837 0.033795608458923
GO:0060627 0.0665043402617622
GO:0090337 0.0981593662527546
GO:1990615 0.0502837380074058
GO:0016298 0.128792899535684
GO:0008453 0.0170357751277683
GO:0006545 0.033795608458923
GO:0004395 0.0170357751277683
GO:0061543 0.0170357751277683
GO:0001042 0.033795608458923
GO:0001181 0.0502837380074058
GO:0090262 0.113601842858015
GO:2000232 0.0502837380074058
GO:2001208 0.033795608458923
GO:0032044 0.033795608458923
GO:1901006 0.0502837380074058
GO:0000151 0.214872850899415
GO:0034260 0.033795608458923
GO:0003988 0.033795608458923
GO:0000306 0.0502837380074058
GO:0000026 0.187119707447061
GO:0006491 0.158436221544431
GO:0006493 0.254820587159182
GO:0008608 0.214872850899415
GO:0016971 0.033795608458923
GO:0008574 0.113601842858015
GO:0000073 0.0665043402617622
GO:0007019 0.0665043402617622
GO:0046470 0.0170357751277683
GO:0000171 0.14373641755394
GO:0004526 0.201110762396337
GO:0000294 0.158436221544431
GO:0034965 0.158436221544431
GO:0000172 0.17289608028078
GO:0005655 0.17289608028078
GO:0005977 0.267701821607597
GO:0034513 0.0665043402617622
GO:0031120 0.113601842858015
GO:0019104 0.0502837380074058
GO:0031429 0.447140248305153
GO:0004451 0.033795608458923
GO:0004449 0.033795608458923
GO:0005962 0.033795608458923
GO:0140080 0.0824615310265189
GO:0140078 0.0824615310265189
GO:0004152 0.0170357751277683
GO:0017168 0.0170357751277683
GO:0003883 0.033795608458923
GO:0006241 0.0502837380074058
GO:0019856 0.0502837380074058
GO:0097268 0.033795608458923
GO:0006750 0.033795608458923
GO:0008972 0.0502837380074058
GO:0050334 0.0502837380074058
GO:0031160 0.113601842858015
GO:0004363 0.0170357751277683
GO:0008902 0.0502837380074058
GO:0071597 0.0170357751277683
GO:0047372 0.14373641755394
GO:0006641 0.0665043402617622
GO:0050291 0.0665043402617622
GO:0015293 0.14373641755394
GO:0046513 0.0981593662527546
GO:0061576 0.0502837380074058
GO:0042391 0.0824615310265189
GO:0000725 0.201110762396337
GO:0043392 0.0170357751277683
GO:0051972 0.0170357751277683
GO:0004702 0.201110762396337
GO:0031138 0.033795608458923
GO:0005871 0.128792899535684
GO:0007026 0.0502837380074058
