ID,Recombination rate
YDL149W,-0.234465253637023
YDL150W,0.150559676575381
YDL151C,0.16349873228288
YDL152W,-0.104697378666693
YDL153C,-0.251538766995965
YDL154W,0.0565835283663675
YDL155W,0.6959938131099
YDL156W,0.22650852980868
YDL157C,0.150559676575381
YDL158C,-0.0144995696951151
YDL159C-B,
YDL159W,0.238786859587116
YDL159W-A,
YDL160C,0.250961573533219
YDL160C-A,
YDL161W,-0.0291463456595165
YDL162C,0.150559676575381
YDL163W,0.214124805352847
YDL164C,0.070389327891398
YDL165W,0.137503523749935
YDL166C,0.0
YDL167C,0.137503523749935
YDL168W,0.389566811762726
YDL169C,0.687060688339892
YDL170W,0.713695814843359
YDL171C,0.0840642647884745
YDL172C,0.22650852980868
YDL173W,0.238786859587116
YDL174C,-0.0144995696951151
YDL175C,-0.120294233717712
YDL176W,-0.358453970912476
YDL177C,-0.136061549576028
YDL178W,-0.321928094887362
YDL179W,0.070389327891398
YDL180W,-0.0740005814437769
YDL181W,0.575312330687437
YDL182W,0.839959587489532
YDL183C,0.475084882948783
YDL184C,0.124328135002202
YDL185C-A,
YDL185W,-0.0588936890535686
YDL186W,-0.217591435072627
YDL187C,-0.2688167584278
YDL188C,-0.15200309344505
YDL189W,-0.454031630894707
YDL190C,-0.104697378666693
YDL191W,0.0426443374084937
YDL192W,0.0426443374084937
YDL193W,-0.358453970912476
YDL194W,-0.415037499278844
YDL195W,0.475084882948783
YDL196W,0.475084882948783
YDL197C,0.367371065648529
YDL198C,0.321928094887362
YDL199C,-0.0740005814437769
YDL200C,-0.200912693925996
YDL201W,-0.200912693925996
YDL202W,-0.120294233717712
YDL203C,-0.251538766995965
YDL204W,-0.184424571137427
YDL205C,-0.0144995696951151
YDL206W,-0.234465253637023
YDL207W,-0.0892673380970874
YDL208W,0.0285691521967709
YDL209C,0.0143552929770701
YDL210W,-0.15200309344505
YDL211C,-0.295128035543647
YDL212W,-0.15200309344505
YDL213C,-0.136061549576029
YDL214C,-0.234465253637023
YDL215C,-0.200912693925996
YDL216C,-0.3040061868901
YDL217C,-0.0439433475875971
YDL218W,0.238786859587116
YDL219W,0.0976107966264223
YDL220C,0.16349873228288
YDL221W,0.150559676575381
YDL222C,0.124328135002202
YDL223C,-0.454031630894707
YDL224C,-0.434402824145775
YDL225W,-0.200912693925996
YDL226C,0.298658315564515
YDL227C,-0.120294233717712
YDL228C,-0.0439433475875971
YDL229W,0.16349873228288
YDL230W,-0.0740005814437769
YDL231C,-0.0291463456595165
YDL232W,-0.321928094887362
YDL233W,0.16349873228288
YDL234C,-0.15200309344505
YDL235C,-0.120294233717712
YDL236W,-0.415037499278844
YDL237W,-0.234465253637023
YDL238C,0.238786859587116
YDL239C,-0.184424571137427
YDL240C-A,
YDL240W,-0.377069649079823
YDL241W,0.189033824390017
YDL242W,-0.234465253637023
YDL243C,0.0565835283663675
YDL244W,-0.2688167584278
YDL245C,-0.556393348524385
YDL246C,0.20163386116965
YDL247W,-0.330973234490369
YDL247W-A,
YDL248W,-0.136061549576028
YDR001C,-0.136061549576028
YDR002W,-0.286304185156641
YDR003W,-0.3040061868901
YDR003W-A,
YDR004W,-0.340075441597622
YDR005C,-0.136061549576028
YDR006C,-0.251538766995965
YDR007W,0.137503523749935
YDR008C,-0.15200309344505
YDR009W,-0.0439433475875971
YDR010C,0.20163386116965
YDR011W,-0.104697378666693
YDR012W,0.286881147788162
YDR013W,-0.0664273617389759
YDR014W,-0.200912693925996
YDR014W-A,
YDR015C,-0.3040061868901
YDR016C,-0.535331732996556
YDR017C,-0.321928094887362
YDR018C,-0.0291463456595165
YDR019C,-0.46394709975979
YDR020C,-0.340075441597622
YDR021W,-0.286304185156641
YDR022C,-0.321928094887362
YDR023W,-0.251538766995965
YDR024W,-0.0740005814437769
YDR025W,-0.0740005814437769
YDR026C,-0.184424571137427
YDR027C,-0.251538766995965
YDR028C,-0.62148837674627
YDR029W,-0.24297675349254
YDR030C,-0.473931188332412
YDR031W,0.0285691521967709
YDR032C,0.321928094887362
YDR033W,0.0565835283663675
YDR034C,-0.184424571137427
YDR034CA,
YDR034C-A,
YDR034C-C,
YDR034C-D,
YDR034WB,
YDR034W-B,
YDR035W,0.20163386116965
YDR036C,0.516015147003665
YDR037W,0.641546029087524
YDR038C,-0.0439433475875971
YDR039C,-0.217591435072627
YDR040C,-0.0740005814437769
YDR041W,0.333423733725192
YDR042C,0.27500704749987
YDR043C,0.400537929583729
YDR044W,0.641546029087524
YDR045C,0.432959407276106
YDR046C,0.807354922057604
YDR047W,0.918386234446348
YDR048C,0.454175893185802
YDR049W,0.0426443374084937
YDR050C,0.53605290024021
YDR051C,0.495695162624069
YDR052C,0.20163386116965
YDR053W,0.0143552929770701
YDR054C,0.0426443374084937
YDR055W,-0.0588936890535686
YDR056C,0.0565835283663675
YDR057W,-0.0740005814437769
YDR058C,-0.15200309344505
YDR059C,0.0976107966264223
YDR060W,-0.0740005814437769
YDR061W,-0.217591435072627
YDR062W,-0.217591435072627
YDR063W,0.16349873228288
YDR064W,-0.104697378666693
YDR065W,-0.349235440883098
YDR066C,-0.217591435072627
YDR067C,-0.15200309344505
YDR068W,-0.234465253637023
YDR069C,-0.0291463456595165
YDR070C,0.070389327891398
YDR071C,0.298658315564515
YDR072C,0.356143810225275
YDR073W,1.0703893278914
YDR074W,0.27500704749987
YDR075W,0.286881147788162
YDR076W,0.16349873228288
YDR077W,-0.2688167584278
YDR078C,-0.0439433475875971
YDR079C-A,
YDR079W,-0.120294233717712
YDR080W,-0.0588936890535686
YDR081C,0.0143552929770701
YDR082W,-0.0291463456595165
YDR083W,-0.395928676331139
YDR084C,-0.15200309344505
YDR085C,0.0840642647884745
YDR086C,0.189033824390017
YDR087C,0.443606651475615
YDR088C,0.400537929583729
YDR089W,0.124328135002202
YDR090C,-0.104697378666693
YDR091C,0.137503523749935
YDR092W,0.356143810225275
YDR093W,0.238786859587116
YDR094W,0.545968369105293
YDR095C,0.55581615506164
YDR096W,0.214124805352847
YDR097C,-0.0588936890535686
YDR098C,0.16349873228288
YDR098C-A,
YDR098C-B,
YDR099W,-0.136061549576028
YDR100W,0.400537929583729
YDR101C,0.124328135002202
YDR102C,-0.0439433475875971
YDR103W,-0.120294233717712
YDR104C,-0.340075441597622
YDR105C,-0.3040061868901
YDR106W,-0.251538766995965
YDR107C,0.0976107966264223
YDR108W,-0.120294233717712
YDR109C,0.0
YDR110W,-0.0144995696951151
YDR111C,0.150559676575381
YDR112W,0.0840642647884745
YDR113C,0.0426443374084937
YDR114C,-0.0740005814437769
YDR115W,0.0143552929770701
YDR116C,-0.120294233717712
YDR117C,-0.136061549576028
YDR118W,-0.251538766995965
YDR118W-A,
YDR119W,0.22650852980868
YDR119W-A,
YDR120C,0.20163386116965
YDR121W,-0.0291463456595165
YDR122W,0.0143552929770701
YDR123C,0.495695162624069
YDR124W,1.22032995487956
YDR125C,0.807354922057604
YDR126W,0.150559676575381
YDR127W,-0.260151897300673
YDR128W,-0.200912693925996
YDR129C,-0.136061549576028
YDR130C,-0.0588936890535686
YDR131C,-0.0892673380970874
YDR132C,-0.0291463456595165
YDR133C,0.070389327891398
YDR134C,0.344828496997441
YDR135C,-0.15200309344505
YDR136C,-0.168122758808327
YDR137W,0.0143552929770701
YDR138W,-0.200912693925996
YDR139C,-0.2688167584278
YDR140W,-0.2688167584278
YDR141C,-0.286304185156641
YDR142C,-0.15200309344505
YDR143C,-0.0892673380970874
YDR144C,-0.0291463456595165
YDR145W,-0.2688167584278
YDR146C,-0.217591435072627
YDR147W,0.124328135002202
YDR148C,0.22650852980868
YDR149C,-0.0588936890535686
YDR150W,-0.217591435072627
YDR151C,-0.104697378666693
YDR152W,0.124328135002202
YDR153C,0.111031312388744
YDR154C,0.16349873228288
YDR155C,0.53605290024021
YDR156W,0.400537929583729
YDR157W,0.286881147788162
YDR158W,-0.0892673380970874
YDR159W,-0.3040061868901
YDR160W,-0.251538766995965
YDR161W,-0.3040061868901
YDR162C,0.38404980679516
YDR163W,-0.286304185156641
YDR164C,-0.3040061868901
YDR165W,0.400537929583729
YDR166C,-0.0969617298870879
YDR167W,-0.24297675349254
YDR168W,0.298658315564515
YDR169C,-0.321928094887362
YDR169C-A,
YDR170C,-0.120294233717712
YDR170W-A,
YDR171W,0.0426443374084937
YDR172W,-0.0291463456595165
YDR173C,0.344828496997441
YDR174W,0.713695814843359
YDR175C,0.214124805352847
YDR176W,-0.136061549576028
YDR177W,0.0565835283663675
YDR178W,0.0840642647884745
YDR179C,0.321928094887362
YDR179WA,
YDR179W-A,-0.3040061868901
YDR180W,-0.0439433475875971
YDR181C,-0.168122758808327
YDR182W,-0.0740005814437769
YDR182W-A,
YDR183C-A,
YDR183W,0.0
YDR184C,0.400537929583729
YDR185C,0.495695162624069
YDR186C,0.0285691521967709
YDR187C,0.910732661902913
YDR188W,1.28688114778816
YDR189W,0.432959407276106
YDR190C,0.250961573533219
YDR191W,0.263034405833794
YDR192C,0.286881147788162
YDR193W,0.286881147788162
YDR194C,0.505890929729957
YDR194W-A,
YDR195W,0.298658315564515
YDR196C,0.124328135002202
YDR197W,-0.0892673380970874
YDR198C,-0.184424571137427
YDR199W,-0.104697378666693
YDR200C,0.0565835283663675
YDR201W,-0.0291463456595165
YDR202C,0.0
YDR203W,-0.168122758808327
YDR204W,-0.0588936890535686
YDR205W,-0.168122758808327
YDR206W,0.176322772640463
YDR207C,0.0285691521967709
YDR208W,0.189033824390017
YDR209C,0.070389327891398
YDR210C-C,
YDR210C-D,
YDR210W,0.400537929583729
YDR210W-A,
YDR210W-B,
YDR211W,0.0143552929770701
YDR212W,-0.200912693925996
YDR213W,0.0143552929770701
YDR214W,0.0565835283663675
YDR215C,-0.0144995696951151
YDR216W,-0.0439433475875971
YDR217C,0.144046369616707
YDR218C,-0.168122758808327
YDR219C,-0.0144995696951151
YDR220C,-0.136061549576028
YDR221W,-0.200912693925996
YDR222W,0.286881147788162
YDR223W,-0.0892673380970874
YDR224C,0.0565835283663675
YDR225W,0.0426443374084937
YDR226W,0.144046369616707
YDR227W,0.0285691521967709
YDR228C,0.111031312388744
YDR229W,0.286881147788162
YDR230W,0.879705766282288
YDR231C,0.863938450423972
YDR232W,0.863938450423972
YDR233C,1.11769504266975
YDR234W,0.782408564927373
YDR235W,0.130930869826449
YDR236C,-0.0439433475875971
YDR237W,-0.3040061868901
YDR238C,-0.286304185156641
YDR239C,-0.415037499278844
YDR240C,-0.0291463456595165
YDR241W,-0.0588936890535686
YDR242W,0.0426443374084937
YDR243C,-0.136061549576028
YDR244W,0.0426443374084937
YDR245W,0.250961573533219
YDR246W,0.722466024471091
YDR246W-A,
YDR247W,0.286881147788162
YDR248C,-0.0144995696951151
YDR249C,0.405992359675837
YDR250C,0.238786859587116
YDR251W,-0.0144995696951151
YDR252W,-0.0439433475875971
YDR253C,-0.321928094887362
YDR254W,-0.120294233717712
YDR255C,-0.15200309344505
YDR256C,-0.104697378666693
YDR257C,-0.15200309344505
YDR258C,-0.454031630894707
YDR259C,-0.415037499278844
YDR260C,-0.0291463456595165
YDR261C,-0.473931188332412
YDR261C-C,
YDR261C-D,
YDR261W-A,
YDR261W-B,
YDR262W,-0.234465253637023
YDR263C,-0.3040061868901
YDR264C,-0.454031630894707
YDR265W,-0.2688167584278
YDR266C,-0.0892673380970874
YDR267C,-0.286304185156641
YDR268W,0.124328135002202
YDR269C,0.411426245726465
YDR270W,0.150559676575381
YDR271C,-0.434402824145775
YDR272W,-0.120294233717712
YDR273W,0.189033824390017
YDR274C,0.495695162624069
YDR275W,0.613531652917927
YDR276C,-0.104697378666693
YDR277C,0.263034405833794
YDR278C,-0.136061549576028
YDR279W,-0.494109070270043
YDR280W,-0.321928094887362
YDR281C,0.0285691521967709
YDR282C,0.0426443374084937
YDR283C,-0.434402824145775
YDR284C,-0.184424571137427
YDR285W,-0.120294233717712
YDR286C,0.0143552929770701
YDR287W,-0.200912693925996
YDR288W,0.0285691521967709
YDR289C,-0.184424571137427
YDR290W,-0.217591435072627
YDR291W,-0.358453970912476
YDR292C,-0.494109070270043
YDR293C,-0.556393348524385
YDR294C,-0.321928094887362
YDR295C,0.20163386116965
YDR296W,0.344828496997441
YDR297W,0.400537929583729
YDR298C,0.475084882948783
YDR299W,-0.0144995696951151
YDR300C,0.0565835283663675
YDR301W,-0.184424571137427
YDR302W,-0.217591435072627
YDR303C,-0.321928094887362
YDR304C,-0.321928094887362
YDR305C,-0.2688167584278
YDR306C,0.150559676575381
YDR307W,-0.251538766995965
YDR308C,-0.104697378666693
YDR309C,0.367371065648529
YDR310C,0.0143552929770701
YDR311W,0.124328135002202
YDR312W,0.070389327891398
YDR313C,0.189033824390017
YDR314C,-0.120294233717712
YDR315C,-0.217591435072627
YDR316W,0.0285691521967709
YDR316W-A,
YDR316W-B,
YDR317W,-0.251538766995965
YDR318W,0.16349873228288
YDR319C,-0.184424571137427
YDR320C,0.0565835283663675
YDR320C-A,
YDR320W-B,
YDR321W,-0.0588936890535686
YDR322CA,
YDR322C-A,
YDR322W,-0.120294233717712
YDR323C,-0.0892673380970874
YDR324C,-0.494109070270043
YDR325W,-0.415037499278844
YDR326C,-0.234465253637023
YDR327W,0.111031312388744
YDR328C,0.150559676575381
YDR329C,-0.15200309344505
YDR330W,-0.286304185156641
YDR331W,-0.120294233717712
YDR332W,-0.120294233717712
YDR333C,-0.286304185156641
YDR334W,0.16349873228288
YDR335W,-0.0892673380970874
YDR336W,0.124328135002202
YDR337W,-0.136061549576028
YDR338C,-0.2688167584278
YDR339C,-0.168122758808327
YDR340W,-0.0291463456595165
YDR341C,-0.136061549576028
YDR342C,0.111031312388744
YDR343C,0.063502942306158
YDR344C,0.0
YDR345C,0.0285691521967709
YDR346C,0.389566811762726
YDR347W,0.111031312388744
YDR348C,-0.15200309344505
YDR349C,-0.349235440883098
YDR350C,-0.0740005814437769
YDR351W,-0.358453970912476
YDR352W,0.0426443374084937
YDR353W,0.411426245726465
YDR354C-A,
YDR354W,0.20163386116965
YDR355C,0.0143552929770701
YDR356W,0.0976107966264223
YDR357C,-0.136061549576028
YDR358W,-0.3040061868901
YDR359C,-0.415037499278844
YDR360W,-0.120294233717712
YDR361C,-0.104697378666693
YDR362C,-0.251538766995965
YDR363W,-0.15200309344505
YDR363WA,
YDR363W-A,
YDR364C,-0.217591435072627
YDR365C,-0.415037499278844
YDR365W-B,
YDR366C,0.150559676575381
YDR367W,0.137503523749935
YDR368W,0.104336659814736
YDR369C,0.263034405833794
YDR370C,0.250961573533219
YDR371C-A,
YDR371W,-0.0439433475875971
YDR372C,-0.0588936890535686
YDR373W,-0.0144995696951151
YDR374C,-0.184424571137427
YDR374W-A,
YDR375C,-0.3040061868901
YDR376W,-0.104697378666693
YDR377W,-0.120294233717712
YDR378C,0.0
YDR379C-A,
YDR379W,-0.184424571137427
YDR380W,0.070389327891398
YDR381C-A,
YDR381W,-0.200912693925996
YDR382W,0.6959938131099
YDR383C,0.344828496997441
YDR384C,0.475084882948783
YDR385W,0.333423733725192
YDR386W,-0.0588936890535686
YDR387C,-0.0740005814437769
YDR388W,0.713695814843359
YDR389W,-0.340075441597622
YDR390C,0.070389327891398
YDR391C,0.16349873228288
YDR392W,0.070389327891398
YDR393W,-0.15200309344505
YDR394W,-0.104697378666693
YDR395W,-0.0439433475875971
YDR396W,0.150559676575381
YDR397C,0.214124805352847
YDR398W,0.454175893185802
YDR399W,0.298658315564515
YDR400W,0.137503523749935
YDR401W,-0.120294233717712
YDR402C,0.0426443374084937
YDR403W,-0.0740005814437769
YDR404C,0.176322772640463
YDR405W,0.604071323668861
YDR406W,-0.104697378666693
YDR406W-A,
YDR407C,-0.0439433475875971
YDR408C,0.286881147788162
YDR409W,0.0143552929770701
YDR410C,0.411426245726465
YDR411C,0.604071323668861
YDR412W,0.516015147003665
YDR413C,0.604071323668861
YDR414C,0.475084882948783
YDR415C,0.070389327891398
YDR416W,0.189033824390017
YDR417C,0.31034012061215
YDR418W,-0.136061549576028
YDR419W,-0.184424571137427
YDR420W,-0.104697378666693
YDR421W,-0.340075441597622
YDR422C,-0.209227962138
YDR423C,-0.15200309344505
YDR424C,-0.0439433475875971
YDR425W,-0.0144995696951151
YDR426C,0.0
YDR427W,0.176322772640463
YDR428C,0.16349873228288
YDR429C,0.411426245726465
YDR430C,0.20163386116965
YDR431W,0.0
YDR432W,0.55581615506164
YDR433W,0.189033824390017
YDR434W,0.37851162325373
YDR435C,-0.0588936890535686
YDR436W,0.475084882948783
YDR437W,0.0426443374084937
YDR438W,-0.136061549576028
YDR439W,-0.200912693925996
YDR440W,-0.200912693925996
YDR441C,0.124328135002202
YDR442W,-0.0291463456595165
YDR443C,-0.321928094887362
YDR444W,0.0840642647884745
YDR445C,-0.200912693925996
YDR446W,-0.184424571137427
YDR447C,0.16349873228288
YDR448W,0.0908534304511135
YDR449C,0.411426245726465
YDR450W,0.31034012061215
YDR451C,-0.104697378666693
YDR452W,-0.0291463456595165
YDR453C,-0.0439433475875971
YDR454C,0.0143552929770701
YDR455C,0.0143552929770701
YDR456W,-0.0144995696951151
YDR457W,-0.286304185156641
YDR458C,-0.184424571137427
YDR459C,-0.386468347082073
YDR460W,0.0840642647884745
YDR461C-A,
YDR461W,-0.200912693925996
YDR462W,0.070389327891398
YDR463W,-0.217591435072627
YDR464C-A,
YDR464W,-0.0439433475875971
YDR465C,-0.104697378666693
YDR466W,-0.2688167584278
YDR467C,-0.62148837674627
YDR468C,-0.473931188332412
YDR469W,-0.136061549576028
YDR470C,-0.217591435072627
YDR471W,-0.0740005814437769
YDR472W,-0.234465253637023
YDR473C,-0.234465253637023
YDR474C,0.0426443374084937
YDR475C,0.863938450423972
YDR476C,0.739848102699327
YDR477W,0.321928094887362
YDR478W,-0.120294233717712
YDR479C,-0.0588936890535686
YDR480W,0.0143552929770701
YDR481C,0.0285691521967709
YDR482C,0.0426443374084937
YDR483W,0.400537929583729
YDR484W,-0.200912693925996
YDR485C,-0.234465253637023
YDR486C,-0.0144995696951151
YDR487C,0.0565835283663675
YDR488C,0.286881147788162
YDR489W,-0.0291463456595165
YDR490C,0.214124805352847
YDR491C,0.411426245726465
YDR492W,0.0565835283663675
YDR493W,-0.120294233717712
YDR494W,-0.184424571137427
YDR495C,0.0285691521967709
YDR496C,-0.0740005814437769
YDR497C,-0.2688167584278
YDR498C,-0.3040061868901
YDR499W,-0.286304185156641
YDR500C,-0.168122758808327
YDR501W,-0.200912693925996
YDR502C,0.0143552929770701
YDR503C,-0.136061549576028
YDR504C,0.111031312388744
YDR505C,-0.136061549576028
YDR506C,-0.136061549576028
YDR507C,-0.0439433475875971
YDR508C,-0.104697378666693
YDR509W,0.0840642647884745
YDR510C-A,
YDR510W,0.16349873228288
YDR511W,0.16349873228288
YDR512C,0.063502942306158
YDR513W,-0.0144995696951151
YDR514C,-0.2688167584278
YDR515W,-0.136061549576028
YDR516C,0.27500704749987
YDR517W,0.286881147788162
YDR518W,-0.104697378666693
YDR519W,-0.340075441597622
YDR520C,-0.3040061868901
YDR521W,-0.454031630894707
YDR522C,-0.2688167584278
YDR523C,-0.535331732996556
YDR524C,0.0426443374084937
YDR524C-A,
YDR524C-B,
YDR524W-C,
YDR525W,0.27500704749987
YDR525WA,
YDR525W-A,
YDR526C,0.220329954879556
YDR527W,-0.321928094887362
YDR528W,-0.184424571137427
YDR529C,-0.415037499278844
YDR530C,-0.483984852996335
YDR531W,-0.377069649079823
YDR532C,-0.234465253637023
YDR533C,-0.286304185156641
YDR534C,0.117695042669755
YDR535C,0.298658315564515
YDR536W,-0.3040061868901
YDR537C,-0.434402824145775
YDR538W,-0.395928676331139
YDR539W,-0.535331732996556
YDR540C,0.0143552929770701
YDR541C,-0.535331732996556
YDR542W,0.150559676575381
YDR543C,-0.200912693925996
YDR544C,0.238786859587116
YDR545C-A,
YDR545W,0.150559676575381
YEL001C,-0.0740005814437769
YEL002C,-0.184424571137427
YEL003W,-0.0291463456595165
YEL004W,-0.104697378666693
YEL005C,-0.120294233717712
YEL006W,-0.24297675349254
YEL007W,-0.0144995696951151
YEL008C-A,
YEL008W,0.070389327891398
YEL009C,-0.104697378666693
YEL009C-A,
YEL010W,-0.340075441597622
YEL011W,0.137503523749935
YEL012W,0.298658315564515
YEL013W,0.0840642647884745
YEL014C,-0.358453970912476
YEL015W,-0.0740005814437769
YEL016C,0.0840642647884745
YEL017CA,
YEL017C-A,0.422233000683048
YEL017W,0.0976107966264223
YEL018C-A,
YEL018W,0.286881147788162
YEL019C,-0.120294233717712
YEL020C,0.0285691521967709
YEL020C-B,
YEL020WA,
YEL020W-A,
YEL021W,-0.234465253637023
YEL022W,-0.104697378666693
YEL023C,-0.200912693925996
YEL024W,-0.0740005814437769
YEL025C,-0.15200309344505
YEL026W,-0.0588936890535686
YEL027W,0.137503523749935
YEL028W,0.070389327891398
YEL029C,-0.377069649079823
YEL030C-A,
YEL030W,-0.120294233717712
YEL031W,-0.184424571137427
YEL032C-A,
YEL032W,-0.104697378666693
YEL033W,0.321928094887362
YEL034C-A,
YEL034W,0.545968369105293
YEL035C,0.070389327891398
YEL036C,0.432959407276106
YEL037C,0.604071323668861
YEL038W,0.659924558402378
YEL039C,0.53605290024021
YEL040W,0.238786859587116
YEL041W,-0.104697378666693
YEL042W,-0.104697378666693
YEL043W,0.454175893185802
YEL044W,0.918386234446348
YEL045C,1.06350294230616
YEL046C,1.06350294230616
YEL047C,0.55581615506164
YEL048C,0.448900951145128
YEL049W,0.263034405833794
YEL050C,0.0426443374084937
YEL050W-A,
YEL051W,0.0426443374084937
YEL052W,-0.15200309344505
YEL053C,-0.0892673380970874
YEL053W-A,
YEL054C,0.238786859587116
YEL055C,-0.15200309344505
YEL056W,0.176322772640463
YEL057C,0.613531652917927
YEL058W,0.839959587489532
YEL059CA,
YEL059C-A,0.807354922057604
YEL059W,0.887525270741587
YEL060C,0.495695162624069
YEL061C,0.238786859587116
YEL062W,-0.0588936890535686
YEL063C,-0.104697378666693
YEL064C,-0.120294233717712
YEL065W,0.475084882948783
YEL066W,0.238786859587116
YEL067C,0.286881147788162
YEL068C,0.333423733725192
YEL069C,-0.535331732996556
YEL070W,-0.395928676331139
YEL071W,0.0426443374084937
YEL072W,-0.0144995696951151
YEL073C,-0.120294233717712
YEL074W,0.238786859587116
YEL075C,0.321928094887362
YEL075W-A,
YEL076C,0.16349873228288
YEL076C-A,0.367371065648529
YEL076W-C,0.298658315564515
YEL077C,0.604071323668861
YEL077W-A,
YER001W,-0.0892673380970874
YER002W,0.070389327891398
YER003C,-0.0291463456595165
YER004W,0.389566811762726
YER005W,-0.200912693925996
YER006C-A,
YER006W,-0.340075441597622
YER007CA,
YER007C-A,-0.358453970912476
YER007W,-0.3040061868901
YER008C,-0.395928676331139
YER009W,-0.15200309344505
YER010C,-0.0892673380970874
YER011W,0.070389327891398
YER012W,-0.0892673380970874
YER013W,-0.104697378666693
YER014C-A,
YER014W,-0.286304185156641
YER015W,-0.2688167584278
YER016W,-0.0291463456595165
YER017C,0.0143552929770701
YER018C,0.0426443374084937
YER019CA,
YER019C-A,0.863938450423972
YER019W,0.475084882948783
YER020W,0.333423733725192
YER021W,0.0143552929770701
YER022W,0.0840642647884745
YER023C-A,
YER023W,-0.120294233717712
YER024W,-0.2688167584278
YER025W,-0.395928676331139
YER026C,-0.0892673380970874
YER027C,-0.184424571137427
YER028C,-0.0740005814437769
YER029C,0.137503523749935
YER030W,-0.0439433475875971
YER031C,-0.184424571137427
YER032W,-0.168122758808327
YER033C,-0.330973234490369
YER034W,0.505890929729957
YER035W,0.863938450423972
YER036C,0.400537929583729
YER037W,0.176322772640463
YER038C,0.389566811762726
YER038W-A,
YER039C,0.263034405833794
YER039CA,
YER039C-A,
YER040W,0.189033824390017
YER041W,-0.454031630894707
YER042W,0.31034012061215
YER043C,0.411426245726465
YER044C,0.53605290024021
YER044CA,
YER044C-A,0.16349873228288
YER045C,0.0426443374084937
YER046W,0.650764559116902
YER046W-A,
YER047C,0.189033824390017
YER048C,-0.0816137655536519
YER048WA,
YER048W-A,
YER049W,-0.251538766995965
YER050C,-0.168122758808327
YER051W,-0.3040061868901
YER052C,0.0840642647884745
YER053C,-0.0291463456595165
YER053C-A,
YER054C,-0.120294233717712
YER055C,0.298658315564515
YER056C,-0.3040061868901
YER056CA,
YER056C-A,0.464668267003444
YER057C,0.443606651475615
YER058W,0.0285691521967709
YER059W,-0.424687669312563
YER060W,-0.454031630894707
YER060w-A,-0.0513991525066442
YER060W-A,
YER061C,-0.454031630894707
YER062C,-0.200912693925996
YER063W,-0.0439433475875971
YER064C,-0.136061549576029
YER065C,-0.0892673380970874
YER066C-A,-0.0291463456595165
YER066W,-0.104697378666693
YER067C-A,
YER067W,-0.0740005814437769
YER068C-A,
YER068W,-0.0439433475875971
YER069W,-0.524915117051217
YER070W,-0.286304185156641
YER071C,-0.136061549576028
YER072W,0.0
YER073W,0.070389327891398
YER074W,-0.0892673380970874
YER074W-A,
YER075C,-0.0291463456595165
YER076C,0.263034405833794
YER076W-A,
YER077C,0.0426443374084937
YER078C,0.111031312388744
YER078W-A,
YER079C-A,
YER079W,0.475084882948783
YER080W,-0.184424571137427
YER081W,-0.120294233717712
YER082C,0.137503523749935
YER083C,0.367371065648529
YER084W,0.432959407276106
YER084W-A,
YER085C,0.454175893185802
YER086W,-0.168122758808327
YER087C-A,0.0840642647884745
YER087C-B,
YER087W,-0.0588936890535686
YER088C,0.53605290024021
YER088C-A,
YER088W-B,
YER089C,-0.0439433475875971
YER090C-A,
YER090W,-0.104697378666693
YER091C,-0.0740005814437769
YER091C-A,
YER092W,0.111031312388744
YER093C,-0.0740005814437769
YER093CA,
YER093C-A,-0.0588936890535686
YER094C,0.22650852980868
YER095W,0.263034405833794
YER096W,0.0840642647884745
YER097W,0.0143552929770701
YER098W,-0.0291463456595165
YER099C,0.0143552929770701
YER100W,0.286881147788162
YER101C,0.111031312388744
YER102W,0.27500704749987
YER103W,0.333423733725192
YER104W,0.505890929729957
YER105C,-0.0892673380970874
YER106W,0.0426443374084937
YER107C,-0.15200309344505
YER107W-A,
YER108C,0.0426443374084937
YER109C,0.20163386116965
YER110C,0.111031312388744
YER111C,-0.24297675349254
YER112W,0.0426443374084937
YER113C,-0.217591435072627
YER114C,-0.15200309344505
YER115C,0.495695162624069
YER116C,0.344828496997441
YER117W,0.189033824390017
YER118C,0.411426245726465
YER119C,0.575312330687437
YER119CA,
YER119C-A,0.485426827170242
YER120W,0.669026765509631
YER121W,0.0565835283663675
YER122C,0.0565835283663675
YER123W,-0.0291463456595165
YER124C,0.189033824390017
YER125W,-0.200912693925996
YER126C,0.137503523749935
YER127W,0.070389327891398
YER128W,-0.0740005814437769
YER129W,-0.15200309344505
YER130C,0.0840642647884745
YER131W,0.0426443374084937
YER132C,0.0426443374084937
YER133W,0.124328135002202
YER133W-A,
YER134C,-0.0892673380970874
YER135C,0.0840642647884745
YER136W,0.0
YER137C,0.0565835283663675
YER137W-A,
YER138C,-0.104697378666693
YER138WA,
YER138W-A,
YER139C,-0.0740005814437769
YER140W,-0.217591435072627
YER141W,-0.184424571137427
YER142C,0.070389327891398
YER143W,0.137503523749935
YER144C,0.0565835283663675
YER145C,0.863938450423972
YER145C-A,
YER146W,0.604071323668861
YER147C,0.815575428862573
YER147C-A,
YER148W,0.214124805352847
YER148W-A,
YER149C,0.594548549550354
YER150W,0.475084882948783
YER151C,-0.0439433475875971
YER152C,1.15055967657538
YER152W-A,
YER153C,0.970853654340484
YER154W,0.565597175854225
YER155C,-0.104697378666693
YER156C,0.432959407276106
YER157W,0.22650852980868
YER158C,0.594548549550354
YER158W-A,
YER159C,1.03562390973072
