Gene	HL_IB	HL_MS	PP	HL_IB_quantile	HL_IB_pt	HL_MS_quantile	HL_MS_pt
YDR500C	53.0	564.1	0.5834	0.23292993127648456	0.14266071951358944	0.25851162249020015	0.2597846622905384
YDR501W	NA	NA	0.8881	NA	NA	NA	NA
YDR502C	NA	607.0	0.7642	NA	NA	0.5610563924401454	0.37890296491752007
YDR503C	NA	444.9	1.036	NA	NA	-0.42824306216505426	-0.11786933535621757
YDR504C	NA	NA	0.4304	NA	NA	NA	NA
YDR505C	21.0	297.7	2.02	-0.7936015541273999	-0.6290855526867786	-1.057485014382846	-0.729567055718625
YDR506C	10.0	NA	0.6277	-1.349497642122869	-1.2248190377903945	NA	NA
YDR507C	NA	159.4	0.8798	NA	NA	-1.5627214872223367	-1.6153956920226737
YDR508C	NA	170.2	0.7352	NA	NA	-1.5215250573925467	-1.5260264034313085
YDR509W	NA	NA	0.3171	NA	NA	NA	NA
YDR510C-A	NA	NA	NA	NA	NA	NA	NA
YDR510W	7.0	577.7	NA	-1.5175450472144199	-1.4985177290224745	0.3519789253526656	0.29836936405588743
YDR511W	27.0	336.2	0.4868	-0.5249763962160622	-0.421816148787508	-0.9021377191346737	-0.5479655829107266
YDR512C	NA	NA	0.9904	NA	NA	NA	NA
YDR513W	NA	454.7	0.47200000000000003	NA	NA	-0.370901751289097	-0.08371733235314051
YDR514C	35.0	NA	0.5102	-0.2316410556979774	-0.2058209349638933	NA	NA
YDR515W	24.0	629.7	0.4242	-0.6533766109715354	-0.519217705047238	0.6959079368789585	0.43902104366803446
YDR516C	31.0	630.9	0.406	-0.3695581856124021	-0.3070510228336964	0.7037591177380004	0.4421467471520459
YDR517W	61.0	749.3	0.5003	0.3789773215364033	0.261395626950682	1.2471057653083557	0.7279084584904536
YDR518W	NA	1184.3	0.2743	NA	NA	1.8808530902726326	1.5220518528546862
YDR519W	NA	301.4	0.4974	NA	NA	-1.0416098661323467	-0.7112623555908238
YDR520C	16.0	NA	0.5295	-1.0509244426943405	-0.8506798058769761	NA	NA
YDR521W	NA	NA	0.4634	NA	NA	NA	NA
YDR522C	NA	NA	0.5748	NA	NA	NA	NA
YDR523C	NA	NA	1.3359999999999999	NA	NA	NA	NA
YDR524C	NA	353.5	0.4568	NA	NA	-0.8303138692518273	-0.4721468627082047
YDR524C-A	NA	NA	NA	NA	NA	NA	NA
YDR524C-B	NA	NA	NA	NA	NA	NA	NA
YDR524W-C	NA	NA	NA	NA	NA	NA	NA
YDR525W	NA	NA	0.8953	NA	NA	NA	NA
YDR525W-A	224.0	NA	0.8772	1.4605311820132307	1.369212442105732	NA	NA
YDR526C	NA	NA	NA	NA	NA	NA	NA
YDR527W	61.0	564.8	NA	0.3789773215364033	0.261395626950682	0.26401310999000377	0.26179012885907676
YDR528W	55.0	NA	0.6278	0.2756944187159562	0.17391733631610876	NA	NA
YDR529C	NA	10.4	0.986	NA	NA	-3.2379397964486247	-4.649121891322725
YDR530C	36.0	789.4	0.469	-0.1995381015268431	-0.18227260096171144	1.3594646456002282	0.8158646694127563
YDR531W	NA	618.1	NA	NA	NA	0.6220919961826217	0.40853792813667883
YDR532C	145.0	340.2	4.724	1.1497417570435928	0.9975005958638545	-0.883378061564279	-0.5301414099274372
YDR533C	NA	1870.0	0.4824	NA	NA	2.212672030367973	2.3654971175317536
YDR534C	NA	NA	0.4148	NA	NA	NA	NA
YDR535C	NA	NA	0.2406	NA	NA	NA	NA
YDR536W	NA	NA	0.7863	NA	NA	NA	NA
YDR537C	NA	NA	0.7136	NA	NA	NA	NA
YDR538W	27.0	NA	0.5576	-0.5249763962160622	-0.421816148787508	NA	NA
YDR539W	42.0	672.3	0.6857	-0.02509400752630838	-0.053110812697323505	0.933883131459069	0.5469628632594052
YDR540C	6.0	160.4	0.7838	-1.5887709585727845	-1.6132828549762859	-1.5602266971729677	-1.6069057875949797
YDR541C	NA	539.1	0.7359	NA	NA	0.10338421965531999	0.18671351362988167
YDR542W	NA	NA	NA	NA	NA	NA	NA
YDR543C	NA	NA	NA	NA	NA	NA	NA
YDR544C	NA	NA	NA	NA	NA	NA	NA
YDR545C-A	NA	NA	NA	NA	NA	NA	NA
YDR545W	NA	NA	NA	NA	NA	NA	NA
YEL001C	237.0	470.9	0.8406	1.4944398075699294	1.4174886125559958	-0.28352192549662913	-0.028629564525102076
YEL002C	NA	598.8	NA	NA	NA	0.4939455033675858	0.35670863942209763
YEL003W	NA	572.6	1.4509999999999998	NA	NA	0.31668233805733653	0.28399287021820874
YEL004W	49.0	NA	0.3801	0.15112149093066193	0.07651564804715083	NA	NA
YEL005C	75.0	NA	0.4704	0.602943093848241	0.4363811182406066	NA	NA
