,lambda_1,int_1,beta_1,sigma_1,lambda_2,int_2,beta_2,sigma_2,conv
SKY1,0.928617950543774,-0.00169779085253181,-0.000449688641892976,0.124428108794086,0.0713820494562257,0.120742239162023,-0.0644435122585573,0.526459715667052,Y
SIW14,0.879603713774736,-0.00878263002248235,0.000264595580577008,0.0970306816707721,0.120396286225264,0.096463238888601,-0.00445374478919886,0.343643833541578,Y
SIT4,0.150532715290938,0.0386765523112683,0.032328103000575,0.708968739474243,0.849467284709062,-0.0110148234383493,-0.00479545703881108,0.202275402887544,Y
SIS2,0.762159890354917,0.0175688482287553,-0.0139950542843012,0.171164699746349,0.237840109645083,0.228401480402766,-0.041256218518136,0.575416948411397,Y
SHR5,0.91222073488878,-0.000253175196436994,-0.00265572084778853,0.0897052820465959,0.0877792651112198,0.106400073746415,0.000388220359744483,0.422659598482264,Y
SGS1,0.894945883220882,0.00276860428124753,-0.00414296132695761,0.10807767238549,0.105054116779118,0.301628873165293,-0.0511340719498557,0.430519292576481,Y
SER2,0.0922526127772821,0.169704040013719,-0.0286763157213615,0.341517098484099,0.907747387222718,-0.00271330790607234,-0.00249197639361537,0.0711406272335152,Y
SEH1,0.899013966443783,0.00704039674813071,-0.00550468693719072,0.136766609150932,0.100986033556217,0.132853586508044,-0.0114805073897569,0.667835627126939,Y
SET4,0.140383926630594,-0.111045465203268,-0.0106289535592756,0.441186652867336,0.859616073369406,-0.008057419989953,0.00422343048837296,0.0985040745205307,Y
SAT4,0.931553235976685,-0.00516026546230562,0.00145477474313205,0.0814194533489739,0.0684467640233148,-0.0479598993289551,0.0156718222800922,0.454490301049165,Y
SAP190,0.0378873353692713,-0.00664274153041445,-0.00743252062696101,0.732371424352783,0.962112664630729,-0.00554995113065521,-0.00200668608540002,0.101705922297695,Y
SBP1,0.938905193009636,0.00513137107750184,-0.00445146073522049,0.101553374387275,0.0610948069903645,0.0744538392467588,0.004329573757841,0.579288458012561,Y
SCS2,0.074683101105652,0.105523271501983,-0.0218619248754263,0.400948476045212,0.925316898894348,-0.00157111852257731,0.000634066961121339,0.0858581320732888,Y
SAP155,0.118284024718531,0.0605645408734897,-0.0107901604223809,0.509961696988441,0.881715975281469,-0.00963556631038123,0.000565772972387302,0.108467514981309,Y
SCP160,0.0888659372040958,-0.0689096713243566,0.012941384999075,0.282901807651011,0.911134062795904,-0.00412756094120166,0.00547098108794948,0.104476713575023,Y
SAM4,0.0969572876463004,-0.137195124902416,-0.0353780976587975,0.594804113650287,0.9030427123537,-0.00241041562259342,-0.000140454747864933,0.131162925114171,Y
RTT103,0.768815493306557,0.00832198539754988,-0.00228996409643689,0.0980793678590895,0.231184506693444,-0.117108010263298,0.00843605082164448,0.38042355726695,Y
SAM1,0.957129216317791,-0.00286778637794601,-7.04197450469358e-06,0.0594052624204549,0.0428707836822087,0.198432389118256,-0.0330621331571679,0.709076612907399,Y
SAC1,0.853432316647537,-0.00518981951089539,-0.00165816613393943,0.0870509050532924,0.146567683352463,0.09567243670866,-0.0166402606177539,0.402497859413289,Y
RTS1,0.123521256585188,0.115894309490694,0.0378329990374616,0.497270703970221,0.876478743414812,-0.00156005114576036,-0.00177303151816297,0.10288762704033,Y
