,int,beta,pval,sigma,cor,adj_pval
LOC1,-0.0307892509883757,0.00626613754671872,0.111306988843303,0.266263359212519,0.0235270939867984,0
LSM7,0.00370905888907246,0.000100872722885145,0.974204632689401,0.211108354910101,0.000477824344814109,0
LSM6,0.0215930787340779,-0.00773504739586283,0.0463688612451565,0.262714612141748,-0.0294300223482956,0
LOS1,0.000269886400284809,-0.000544064924221117,0.744978762724969,0.113192283756111,-0.0048064993612506,0
LSM1,0.0152175206144149,-0.00251010634010118,0.482638000399656,0.241942142577788,-0.0103742623514273,0
LEA1,0.000409839484962462,-0.00402946875833956,0.159387286856414,0.193764422459346,-0.0207912148914439,0
KSP1,-0.00836940517140813,-0.0041057825348507,0.0686907879892163,0.152597736444481,-0.0268961866034137,0
LEM3,-0.00377146074830074,-0.000809679599130562,0.718569371871394,0.152043819258508,-0.00532522875659083,0
GPB1,-0.0173391777670026,0.00522265621681012,0.101396905186727,0.215720512815709,0.0242031980276657,0
KIN3,0.0160573190753767,-0.00711153021389646,0.00879007791205492,0.183607064167566,-0.0387033140800059,0
KIN82,0.000698499637847229,0.00539255995685783,0.000506636340429468,0.10487808703819,0.0513495804574107,0.45082648624956
GPB2,-0.0228949071303357,0.00349649080192831,0.237575839376308,0.200324269287359,0.0174514967028268,0
LRP1,0.00670956251282453,-0.000660882316354194,0.848248093479551,0.233719139240757,-0.00282766604561781,0
KAP123,-0.0203388377681418,0.00544370093149401,0.0561412967856132,0.192840259916042,0.0282178277516487,0
KAP122,0.0131190824822582,-0.00218290042674195,0.388452488556825,0.171278515106777,-0.0127437067306407,0
XRN1,0.12867400836952,-0.0399073752840715,1.9592998473057e-05,0.631909663215531,-0.0630280434302546,1.86342191961981
YVH1,-0.00238123751616283,-0.000365033964773306,0.941726459235508,0.337928008907251,-0.00108021158998457,0
ZWF1,0.0341170456063492,-0.0062894439650727,0.0356360912645,0.202525207633293,-0.0310401524670831,0
YPT7,0.0120996427349813,-0.00528473338459607,0.00936800135110243,0.137587412843063,-0.0383817038535871,0
YTA7,0.057930953362356,-0.0108412495692348,0.0248783336179709,0.326952210979745,-0.0331403006574744,0
YPT6,0.0840592675643409,-0.024772187276166,1.15822531714128e-05,0.381871578767277,-0.0647344020968305,2.09172977049983
YPR153W,-0.00822351263926384,0.000319125399104188,0.874852044000409,0.137117719920094,0.00232737632297858,0
YPK1,0.0631208920509137,-0.0252007729261156,6.74367749623707e-07,0.342770153299261,-0.0733230078232954,3.32662603146232
SWM2,-0.0112318079310487,0.000203142754463241,0.923643482261024,0.14342986155406,0.00141631978525111,0
RRG9,0.0638124448727296,-0.0137381189387255,0.0120240031310081,0.370053146699928,-0.0370991615421798,0
HER2,-0.00439700975383937,-0.00111923853726604,0.4151822869239,0.0929524251116804,-0.0120401098540054,0
YLH47,-0.0205145443633119,0.00725920714137192,0.000854232059411801,0.147228278514471,0.0492459701465033,0.223946957743746
YKR023W,-0.03343162061971,0.00502754761265462,0.130806292542397,0.225147309639901,0.022324471231312,0
YIL001W,0.00706039168901441,0.00151724025686481,0.265005589534,0.0921085824248463,0.0164700662775934,0
YHR033W,-0.00617032583843628,0.000958551665210417,0.608415811200606,0.126608652427218,0.00757076373569337,0
YGR122W,-0.00186657411047425,-0.00303397109396104,0.235615445862192,0.173099605428679,-0.0175246221135585,0
VHR2,0.00730992358950177,-0.00429886329751547,0.00585752706720613,0.10552569749577,-0.0407038355588525,0
YCK3,0.00243214020826429,-0.00531969914186714,0.0125562168826233,0.144172994780459,-0.036872935551179,0
YBR285W,-0.0302455521835002,0.00375131313675155,0.230423623578063,0.211661507539896,0.017720388346116,0
YBP2,0.00749977878825249,-0.000522937534603131,0.776967697528506,0.124925763680573,-0.00418594962059921,0
VPS4,0.0131780598180969,-0.00848358825729489,0.00119087916273868,0.177032512419776,-0.0478661456349119,0.0796551279421562
VPS15,0.100129080305531,-0.0336717104483398,4.67262756330512e-07,0.451546573677974,-0.0743632723763183,3.48596165774903
VPS1,0.0317215799472099,-0.00412093919849801,0.198303259144782,0.216765290807666,-0.0190076311975219,0
VHR1,-0.00488426634109057,-0.00228165160309362,0.28293129225396,0.143788693128855,-0.0158660903863469,0
VAM3,0.00765008995859554,-0.00513575753150449,0.00177571253648823,0.111141975986205,-0.0461597262139143,0
URN1,-0.0135661491990131,-0.000211861186876257,0.938084100490984,0.184570204649598,-0.00114786158310728,0
UPF3,0.105432657423932,-0.0149128524672417,0.0153682060149226,0.416267435847154,-0.035802204275807,0
VAC8,-0.0255289436175042,0.00578281270632136,0.094878343963818,0.234267275298788,0.0246771627542367,0
URA7,0.00586430665169117,0.000229838216060562,0.900057806612231,0.123845901743693,0.00185583710908237,0
UAF30,-0.0234205722502893,0.00217685329919214,0.56755391343076,0.257688126832403,0.00844732606565194,0
TSR2,-0.00291358557804082,0.00192987798932196,0.490082703426243,0.189219952033729,0.0101985948171778,0
TRM10,-0.0315061393261151,0.00326465980566738,0.358484280313286,0.240581749365651,0.0135686072485224,0
TUB3,0.0562032144803788,-0.00931862233238001,0.0235261005621446,0.278363858609759,-0.0334576665718186,0
TSL1,0.0477757176584114,-0.0282685218256132,1.2212190887064e-09,0.314134560735179,-0.0896264129907651,6.06872924017776
TRM1,-0.00425903213404039,0.0028593623873161,0.0960937104674452,0.11626120138387,0.0245868609710075,0
TPS2,-0.0367409163985526,0.0073198229064672,0.0775432587366624,0.280582771454769,0.0260790542373613,0
TPK3,0.00491003407933589,0.000152835835586763,0.937594801590357,0.132102143901006,0.00115695119538044,0
TMA22,0.00591431999918768,0.00106154321841603,0.637367253780011,0.152393880966828,0.00696561737533868,0
TOP3,0.0402515694861148,-0.0102950876208998,0.000952559733056354,0.2107254577379,-0.0487972513625697,0.176630605341446
TMA23,0.0182770361935208,-0.00150046744120732,0.639807589225163,0.216977354726782,-0.00691515281393108,0
THR4,0.0349713938507988,-0.013909449625157,2.6632057399235e-05,0.223871624662413,-0.0620117880355486,1.73011810608347
TLC1,0.132545329020583,-0.0320067527114183,2.06950086096101e-05,0.508265824738001,-0.0628479771533414,1.83965721284079
