,global,local
MAK31,3801.55784682738,5230.83811879695
MCK1,-192.152444408017,501.465190533372
LTV1,90.1603175123161,678.442952863934
LOC1,-450.500860670835,2556.59504314323
LSM7,613.047133031793,953.108128534341
LSM6,-389.021540525738,-128.944048978232
LOS1,3468.93228259862,4890.6057184919
LSM1,-11.6035716812117,438.406322549132
LEA1,1005.85479049981,1677.43202411913
KSP1,2100.20967478817,3169.78322946827
LEM3,2116.8722166877,3340.77759963991
GPB1,514.020419121184,1569.68479136663
KIN3,1252.57327081698,2448.46123531806
KIN82,3818.49030875742,4441.5726537966
GPB2,853.300325958472,2403.00565674138
LRP1,146.835035138678,1078.71604034926
KAP123,1027.76099615246,1973.45784288366
KAP122,1571.05424608027,2299.09315763173
XRN1,-4410.54272262321,-4039.94717121883
YVH1,-1542.60676970994,-1058.46236514283
ZWF1,803.232991035075,2230.11336112475
YPT7,2574.65671640028,4146.35390401873
YTA7,-1391.31433039869,-166.365311334946
YPT6,-2102.76309436542,-901.531392524286
YPR153W,2590.32540848923,4351.17910101759
YPK1,-1607.79595656778,-443.979654676467
SWM2,2384.10645163502,2884.15899799222
RRG9,-1958.71538895323,-771.048679838857
HER2,4371.58717344557,5470.21917884346
YLH47,2264.34144254939,4026.42737310522
YKR023W,318.042552575501,1568.04366811481
YIL001W,4413.37354476191,5017.703135541
YHR033W,2955.68938907872,4851.51600879913
YGR122W,1522.59406155194,3701.47687586504
VHR2,3790.2839673755,5729.0219842628
YCK3,2360.42766023037,4171.9420770443
YBR285W,601.056936846374,1675.6446605222
YBP2,3017.00196343309,4099.92606594503
VPS4,1419.65384630022,2328.64322067184
VPS15,-2870.67948924258,-1741.46982792925
VPS1,491.882434329629,1352.24513394169
VHR1,2372.65755946338,5928.65105030657
VAM3,3552.68918894684,4451.65857419857
URN1,1228.60047222664,2021.57841501846
UPF3,-2497.93107478904,-1408.98287090455
VAC8,136.101558745474,1448.12864952466
URA7,3056.78107946326,3839.11371876114
UAF30,-300.505204138369,368.73762616335
TSR2,1114.59938816677,1515.62111544215
TRM10,14.2328203299728,1233.19346719757
TUB3,-654.139651686365,871.346354739541
TSL1,-1208.06830620882,-642.629086717787
TRM1,-Inf,5012.16270789468
TPS2,-690.519196774936,441.655893515442
TPK3,2761.07082322268,3722.56157952302
TMA22,2106.33486567464,2594.75088817116
TOP3,621.365268146889,2119.43806694417
TMA23,487.402003526638,1203.76920197116
THR4,344.077999399639,2113.63693570237
TLC1,-3412.84952825897,-2552.26992782094
THP2,2152.64613132309,3312.67356428451
THR1,51.9394252818356,2122.13606468839
TIP41,2998.28736821829,3694.60343420833
TIF2,2854.40607505656,3771.31167448245
TGS1,891.139213229081,1566.38820017896
THP1,-2317.87605631202,-1704.7863133796
TCO89,-496.832913565693,628.825285548987
SXM1,1859.245096014,2882.63373349354
SYC1,1585.98900064542,2661.90611885274
SWI6,-1034.77434779974,-289.02712376743
SUB1,2973.71378918803,3622.70307538332
STE7,728.29691915916,2686.77985540236
STM1,1821.35289569311,2917.78781409927
STE50,2595.73631769853,5149.14469324553
STE20,2666.58166930941,5123.15816747374
STE11,1031.50997657012,3368.25100773012
STE14,2522.76156896858,3786.58392969914
SSK2,1981.09124526496,3521.60325563135
SSK1,2982.81937474605,4433.39040086506
SSF1,1698.35203345737,2617.68464557326
SRO9,332.309740681385,737.423676112735
SPT4,-392.579719509514,432.747043570217
SPT23,3078.86268859151,4499.77487640599
SPT21,-1653.03447163951,-832.404767015142
SNF4,1814.75661846612,3030.19425279412
SNT309,-530.669102645123,-15.0940674213825
SNF1,1382.97934925158,2708.86031836037
SMI1,1788.70346723699,3062.70261792227
SLX9,1819.62881936999,2828.90147532699
SKI3,1936.73221884041,2568.77284263565
SLT2,3593.49721056863,4952.64593971878
SKY1,1133.01540517724,2051.3639301771
SIW14,2061.24224677818,2832.8357098347
SIT4,-1475.42384215291,-757.330777210319
SIS2,-1443.46451443219,-660.467709009413
SHR5,2037.36119344197,3270.66483879694
SGS1,939.364822005819,2266.88739015646
SER2,2692.90936970592,4212.70360090348
SEH1,-191.595213770924,1148.02772770113
SET4,1041.95582454526,2300.03682618296
SAT4,2397.07655916303,3847.33989394071
SAP190,1498.42962756119,3172.56250742322
SBP1,1484.59465110466,2928.72760099991
SCS2,2485.40329136278,3627.48864717228
SAP155,766.115601574958,2059.17870196511
SCP160,2766.74991772328,3050.49585648903
SAM4,282.437815552914,1460.23393016375
RTT103,659.308272805445,1676.96971819279
SAM1,1789.9081679423,5351.90430045252
SAC1,1405.76861947819,2751.44293454464
RTS1,783.349109669285,2186.38728675359
SAC3,-869.091832765134,-275.063659692468
RTR1,2220.23394824905,2617.31988968125
RTT107,2538.09721227734,3507.59192493402
KAP120,-594.292716376165,256.09760419813
ACO1,-3100.22164398761,-2231.13546151842
