,global,local
MEI5,1679.05788289627,2917.01729389879
SRB8,-1367.14641265342,-363.475889954463
SSN2,-1600.06003150042,-495.072247173318
MDS3,-128.59112182468,751.37097625496
MCM21,3480.22030126159,3880.25303764775
MAK31,3178.83112467828,4219.81705539517
MCK1,-93.7597420519215,397.772948397181
LTV1,407.237018676227,730.660729785666
LOC1,-40.3774397857404,2154.78572929906
LSM7,340.56631907643,372.212734012089
LSM6,-330.864001232451,-245.811001041462
LOS1,2663.69517608569,3905.19469819658
LSM1,-38.1981161345788,235.27723563598
LEA1,912.402035320459,1247.71762604877
KSP1,2063.98970960937,2792.2548706799
LEM3,1972.97554366819,2662.81415307327
GPB1,418.681579559209,1232.09948145925
KIN3,1515.89127584265,2254.7257436602
KIN82,3345.12304297692,3708.08943758975
GPB2,1025.84148167215,2135.6724701147
LRP1,936.668075035213,1418.78522788786
KAP123,897.132257213402,1523.96121655851
KAP122,1269.22924605839,1735.4799162807
XRN1,-3236.18464622445,-3010.94792604986
YVH1,-920.986396417476,-667.179216820827
ZWF1,553.558363144751,1607.0531070935
YPT7,2015.22084390853,3117.54025797879
YTA7,-1245.3010261753,-485.847707865979
YPT6,-1534.03211112279,-963.970748060153
YPR153W,2688.86420492668,3581.01466825588
YPK1,-972.55074220972,-260.723527284312
SWM2,1917.73378955521,2160.13543921083
RRG9,-1617.15082125546,-984.769672091256
HER2,3558.21526717103,4417.92594395953
YLH47,2227.15717098482,3309.17637815204
YKR023W,350.238364850786,1285.12457186078
YIL001W,3753.39698797698,3910.28629121352
YHR033W,3688.54682630292,4061.73530778338
YGR122W,1812.84321563255,3001.31941450621
VHR2,3850.13052826817,4616.6920363751
YCK3,3179.13299582735,3692.83653436786
YBR285W,584.227015854166,1382.49186879947
YBP2,2452.56186699806,3295.05201460306
VPS4,1032.09622623158,1482.14820491765
VPS15,-1579.53628408594,-872.133184948418
VPS1,423.947446857045,950.989178223868
VHR1,2601.4548799333,4998.3555514881
VAM3,2844.33736467776,3351.53569112356
URN1,1315.61766421216,1834.16925314574
UPF3,-917.906134705609,-265.556504212566
VAC8,292.467327916268,1204.65264139034
URA7,2372.44899531658,3120.32372768837
UAF30,30.0816016120596,429.320079736349
TSR2,802.323400310041,1010.05320193813
TRM10,54.361606739598,943.47102665194
TUB3,-471.107401650844,446.478837861244
TSL1,-1048.07475608485,-804.648545879209
TRM1,2424.55749062511,3834.31775754211
TPS2,-324.860557704235,429.233032003489
TPK3,2320.43891258392,3053.96708438146
TMA22,1734.96925792312,2078.72095361476
TOP3,772.60910893086,1636.9304869686
TMA23,496.79131257282,954.174508502228
THR4,1253.94792814905,2231.89116804771
TLC1,-2592.23390881545,-2087.06026789737
THP2,2243.37770345027,2716.39784996834
THR1,1307.94749925477,2458.52231620217
TIP41,2502.56927750904,3007.77405419938
TIF2,2062.51764632939,2795.72936145801
TGS1,741.782460414938,1011.69095137026
THP1,-1755.62012051041,-1422.36845176267
TCO89,-139.639598952851,601.217525016209
SXM1,1740.83134197386,2413.8435127726
SYC1,1382.78341605253,2116.90924678468
SWI6,-694.593331533603,-246.601546733381
SUB1,2206.44543268927,2740.20079951096
