,soft_cor_c1,soft_beta_c1,soft_pval_c1,soft_cor_c2,soft_beta_c2,soft_pval_c2,hard_cor_c1,hard_beta_c1,hard_pval_c1,hard_cor_c2,hard_beta_c2,hard_pval_c2,soft_adjp_c1,soft_adjp_c2,hard_adjp_c1,hard_adjp_c2,ratio_1,ratio_2
SER2, 4.01019e-01, 8.21569e-02,3.32058e-85, 0.110967838, 8.59212e-03, 9.49885e-12, 0.287803303, 7.77699e-02,5.39032e-04, 1.12149e-01, 8.61951e-03,3.34297e-11,8.17628e+01,  8.3063256,5.52382e-01, 7.7598643,0.06219116,0.93780884
SEH1, 1.33610e-01, 6.77388e-02,3.05033e-12, 0.044884835, 7.90892e-03, 3.57694e-03, 0.146527137, 9.53554e-02,1.13352e-01, 4.29200e-02, 7.06847e-03,1.11143e-02,8.79965e+00,  0.0000000,0.00000e+00, 0.0000000,0.05372971,0.94627029
SET4, 1.68425e-02, 1.24576e-02,2.93390e-02, 0.134503984, 1.45188e-02, 5.74247e-16, 0.033312624, 1.24813e-02,6.12926e-01, 1.40083e-01, 1.51369e-02,2.69287e-16,0.00000e+00, 12.5248980,0.00000e+00,12.8537805,0.10205396,0.89794604
SAT4,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.03086306,0.96913694
SAP190,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.01655302,0.98344698
SBP1,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.95642372,0.04357628
SCS2,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.95374134,0.04625866
SAP155, 2.48039e-02, 2.70282e-03,1.36723e-01, 0.077013042, 2.45416e-02, 1.83712e-04, 0.026164863, 2.85161e-03,1.27169e-01, 7.22792e-02, 3.60077e-02,2.89156e-01,0.00000e+00,  1.0198580,0.00000e+00, 0.0000000,0.89796940,0.10203060
SCP160,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.04871012,0.95128988
SAM4, 1.33336e-01, 1.95094e-02,2.35836e-15,-0.063133980, 4.02389e-03, 5.30112e-01, 0.124236567, 1.87120e-02,1.85280e-13, 8.83304e-02, 3.55750e-02,3.11998e-01,1.19114e+01,  0.0000000,1.00162e+01, 0.0000000,0.93105365,0.06894635
RTT103,-5.45628e-02,-1.86381e-02,6.08800e-04, 0.033769313, 2.33501e-03, 1.77205e-01,-0.075258854,-2.58640e-02,1.24479e-01, 2.73368e-02, 2.80800e-03,1.22142e-01,4.99522e-01,  0.0000000,0.00000e+00, 0.0000000,0.17729523,0.82270477
SAM1,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.96587102,0.03412898
SAC1, 7.77712e-02, 7.72876e-03,4.66671e-06,-0.110627460,-2.09012e-02, 7.38949e-05, 0.073383777, 7.49944e-03,2.00031e-05,-6.42741e-02,-2.20962e-02,3.15377e-01,2.61499e+00,  1.4153821,1.98290e+00, 0.0000000,0.88861885,0.11138115
RTS1,-1.34471e-02,-2.09329e-03,2.18535e-01,-0.162981185,-4.98945e-02, 5.88124e-16,-0.019468998,-2.00905e-03,2.55851e-01,-1.32748e-01,-5.39153e-02,5.53536e-02,0.00000e+00, 12.5145280,0.00000e+00, 0.0000000,0.90795033,0.09204967
SAC3,-1.35438e-01,-2.63336e-02,2.83203e-15,-0.071773169,-3.35765e-02, 4.59786e-06,-0.135139450,-2.73679e-02,2.23950e-15,-5.31978e-02,-2.69414e-02,4.48717e-01,1.18319e+01,  2.6214405,1.19338e+01, 0.0000000,0.87749529,0.12250471
RTR1, 2.44206e-02, 4.21401e-03,3.11061e-02, 0.317361828, 6.62090e-02, 8.46499e-57, 0.043786655, 5.26921e-03,9.59676e-03, 3.00077e-01, 8.58695e-02,9.14268e-04,0.00000e+00, 53.3563704,0.00000e+00, 0.3229232,0.90681491,0.09318509
RTT107, 1.84775e-02, 1.67705e-03,2.82840e-01, 0.124190521, 3.82011e-02, 3.01416e-17, 0.024899827, 2.35491e-03,1.41775e-01, 1.85316e-01, 5.01934e-02,3.20574e-02,0.00000e+00, 13.8048302,0.00000e+00, 0.0000000,0.93830279,0.06169721
KAP120, 4.21016e-02, 9.73475e-03,1.91740e-01,-0.073038635,-1.30199e-02, 4.90822e-05, 0.056280890, 2.52693e-02,4.12703e-01,-7.11668e-02,-1.37335e-02,3.24894e-05,0.00000e+00,  1.5930725,0.00000e+00, 1.7722544,0.10863506,0.89136494
ACO1,-5.92050e-02,-1.55675e-02,2.35061e-03, 0.093766955, 3.46670e-02, 2.05609e-03,-0.054311131,-1.69050e-02,1.63648e-03, 5.74455e-03, 4.03246e-03,9.26981e-01,0.00000e+00,  0.0000000,7.00861e-02, 0.0000000,0.85127264,0.14872736
AIM1,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.01410079,0.98589921
APN2,-6.28032e-02,-1.51096e-02,1.15144e-04,-0.035421647,-2.58405e-03, 2.52740e-02,-0.094577698,-2.95429e-02,2.86364e-01,-3.68512e-02,-2.60031e-03,2.95279e-02,1.22276e+00,  0.0000000,0.00000e+00, 0.0000000,0.07374208,0.92625792
ASK10, 1.90834e-01, 6.71307e-02,4.07833e-26, 0.070102244, 8.60639e-03, 7.23537e-06, 0.207356827, 8.69334e-02,3.65122e-02, 6.87863e-02, 8.10660e-03,4.47372e-05,2.26735e+01,  2.4245359,0.00000e+00, 1.6333274,0.05491409,0.94508591
APQ12,-1.33251e-01,-3.66770e-02,1.36823e-13,-0.022063547,-2.26789e-03, 1.97355e-01,-0.154585809,-4.98157e-02,1.74784e-02,-1.61186e-02,-1.70790e-03,3.48783e-01,1.01478e+01,  0.0000000,0.00000e+00, 0.0000000,0.11207502,0.88792498
ARG82, 2.13973e-02, 1.70366e-02,1.05684e-01, 0.058152115, 1.21028e-02, 4.55773e-04, 0.039724373, 2.77766e-02,5.81379e-01, 4.97283e-02, 1.03840e-02,3.61736e-03,0.00000e+00,  0.6252479,0.00000e+00, 0.0000000,0.09059909,0.90940091
ATG21,-1.29607e-01,-1.75787e-02,3.37094e-08, 0.015468529, 1.04058e-03, 4.49873e-01,-0.098875866,-2.20290e-02,3.67960e-01, 8.27096e-03, 6.95784e-04,6.23156e-01,4.75625e+00,  0.0000000,0.00000e+00, 0.0000000,0.05879600,0.94120400
ATG23, 1.56967e-01, 1.21309e-02,1.07040e-19,-0.100968210,-1.11945e-02, 7.60763e-03, 0.149033475, 1.22226e-02,1.95088e-18,-3.60093e-02,-9.36176e-03,6.14506e-01,1.62545e+01,  0.0000000,1.49938e+01, 0.0000000,0.90790280,0.09209720
ASC1,-1.55761e-02,-2.39738e-03,4.98725e-01, 0.122486018, 4.05147e-02, 3.02498e-07,-0.015066529,-3.24291e-03,3.77504e-01, 4.89703e-02, 2.41775e-02,5.09167e-01,0.00000e+00,  3.8032747,0.00000e+00, 0.0000000,0.89585044,0.10414956
ATG32, 1.26642e-01, 1.02161e-02,1.98241e-13,-0.015632038, 2.47721e-03, 5.43836e-01, 0.117789173, 1.00008e-02,4.11536e-12, 1.79146e-02, 4.85885e-03,8.14499e-01,9.98680e+00,  0.0000000,8.66959e+00, 0.0000000,0.91287265,0.08712735
ARX1, 1.28970e-01, 2.98532e-02,1.97060e-07,-0.077968787,-8.95174e-03, 1.33239e-05, 0.072846577, 2.54211e-02,4.35077e-01,-7.71772e-02,-9.70673e-03,4.85286e-06,3.98940e+00,  2.1593656,0.00000e+00, 2.5979988,0.05833478,0.94166522
BCS1, 6.82186e-02, 6.84540e-03,1.54982e-04, 0.019735091, 5.54018e-03, 1.04561e-01, 0.064395470, 7.15016e-03,1.30879e-04, 1.53005e-02, 4.05755e-03,8.83632e-01,1.09371e+00,  0.0000000,1.16713e+00, 0.0000000,0.89935023,0.10064977
BCY1,-8.29790e-03,-3.21330e-02,1.05624e-02,-0.007291709,-2.31962e-03, 6.65402e-01,-0.125678899,-9.09577e-02,4.09194e-02,-9.39096e-03,-3.02341e-03,5.86777e-01,0.00000e+00,  0.0000000,0.00000e+00, 0.0000000,0.14040241,0.85959759
BIK1, 2.16656e-01, 2.43913e-02,5.27070e-18,-0.042625969,-2.99706e-03, 3.39261e-02, 0.207173583, 4.09289e-02,8.52775e-02,-3.26553e-02,-2.83388e-03,5.18142e-02,1.45621e+01,  0.0000000,0.00000e+00, 0.0000000,0.06695425,0.93304575
RTC1,-3.68255e-02,-2.77055e-03,2.98449e-02, 0.114941286, 2.47245e-02, 1.01032e-06,-0.037179074,-2.87730e-03,2.84966e-02, 7.03232e-02, 2.28382e-02,3.98971e-01,0.00000e+00,  3.2795394,0.00000e+00, 0.0000000,0.93996473,0.06003527
ASI2, 2.73048e-02, 1.17223e-02,3.24792e-03, 0.051742547, 4.99253e-03, 1.20706e-03, 0.087444113, 2.31101e-02,3.15050e-01, 5.35798e-02, 5.05397e-03,1.56016e-03,0.00000e+00,  0.2022676,0.00000e+00, 0.0908264,0.07904738,0.92095262
ADD66,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.04488310,0.95511690
APC9, 1.17628e-01, 2.54089e-02,4.12112e-11,-0.088274549,-6.01456e-03, 2.80862e-07, 0.121924171, 2.83323e-02,1.00135e-01,-8.44442e-02,-6.01821e-03,7.21402e-07,7.66898e+00,  3.8355042,0.00000e+00, 3.4258191,0.08086381,0.91913619
ASE1, 9.75909e-02, 1.11524e-02,4.10604e-06,-0.014246733,-6.48198e-04, 5.12745e-01, 0.088045460, 1.44736e-02,2.46604e-01,-1.33552e-02,-7.99025e-04,4.33463e-01,2.67057e+00,  0.0000000,0.00000e+00, 0.0000000,0.09672314,0.90327686
BUL1,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.04354404,0.95645596
CDC26,-3.72307e-02,-4.04430e-03,3.09000e-02, 0.031084180, 2.03000e-02, 1.58783e-05,-0.035795358,-4.06359e-03,3.53839e-02, 1.16598e-01, 2.99076e-02,1.39513e-01,0.00000e+00,  2.0831917,0.00000e+00, 0.0000000,0.92406965,0.07593035
BRE5,-5.86392e-02,-1.32579e-02,1.75556e-04,-0.255152001,-1.16072e-01, 2.39423e-35,-0.064947394,-1.39961e-02,1.10451e-04,-2.19928e-01,-1.38956e-01,5.30207e-02,1.03958e+00, 31.9048306,1.24083e+00, 0.0000000,0.94951087,0.05048913
DMA1,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.00338666,0.99661334
ATG10,-6.64705e-02,-1.20345e-02,2.13003e-04,-0.003713318,-1.12363e-04, 9.40678e-01,-0.089470405,-1.59620e-02,2.41753e-01,-1.27513e-02,-1.17431e-03,4.54414e-01,9.55611e-01,  0.0000000,0.00000e+00, 0.0000000,0.10604367,0.89395633
BMH1,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.03297053,0.96702947
CPR6,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.02830485,0.97169515
BRO1, 2.36268e-02, 2.97898e-03,1.48790e-01,-0.048290988,-9.54188e-03, 6.20747e-02, 0.028792674, 3.63891e-03,8.87696e-02,-5.80122e-02,-1.92982e-02,5.25621e-01,0.00000e+00,  0.0000000,0.00000e+00, 0.0000000,0.92906518,0.07093482
CDH1,-9.97556e-02,-8.68655e-03,4.17840e-08, 0.193031441, 4.09553e-02, 3.63914e-25,-0.103456523,-1.00260e-02,1.11700e-09, 2.48000e-01, 6.09833e-02,1.27482e-03,4.66299e+00, 21.7229981,6.23594e+00, 0.1785490,0.91356092,0.08643908
CUE1,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.97909459,0.02090541
DID4,-4.91550e-02,-9.50006e-03,1.12539e-02, 0.107968787, 3.24085e-02, 4.00090e-05,-0.044041707,-1.00417e-02,9.91114e-03, 7.50067e-02, 3.62350e-02,3.04997e-01,0.00000e+00,  1.6818392,0.00000e+00, 0.0000000,0.88499456,0.11500544
DOC1, 4.58186e-02, 1.45878e-02,4.14405e-02,-0.084379855,-1.52990e-02, 1.35661e-06, 0.059608418, 2.40406e-02,3.92405e-01,-8.29743e-02,-1.59351e-02,1.22727e-06,0.00000e+00,  3.1515412,0.00000e+00, 3.1950569,0.10358259,0.89641741
DOA1,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.03786628,0.96213372
ECM30, 9.55891e-02, 6.46368e-03,5.34184e-08, 0.022834801, 4.14438e-03, 2.32963e-01, 0.091588852, 6.58896e-03,7.27209e-08, 3.63482e-03, 8.09765e-04,9.62145e-01,4.55631e+00,  0.0000000,4.42234e+00, 0.0000000,0.92371019,0.07628981
DEF1,-2.16157e-01,-1.12743e-01,1.10614e-21, 0.015661263, 3.93977e-03, 4.87320e-01,-0.234091949,-1.92689e-01,1.84655e-02, 1.37744e-02, 4.78345e-03,4.14208e-01,1.82402e+01,  0.0000000,0.00000e+00, 0.0000000,0.07777925,0.92222075
ELC1,-1.27375e-01,-1.00669e-02,1.51032e-14, 0.030371414,-2.31266e-03, 4.61477e-01,-0.122480836,-9.76623e-03,4.00900e-13, 6.01064e-03, 1.00760e-03,9.45467e-01,1.11049e+01,  0.0000000,9.68096e+00, 0.0000000,0.93604040,0.06395960
ELA1,-1.25166e-01,-1.00604e-02,2.85292e-13,-0.018404589,-1.20185e-02, 4.16572e-04,-0.113572528,-9.52440e-03,2.20059e-11,-1.25632e-01,-2.32740e-02,1.07863e-01,9.82871e+00,  0.6643061,7.94146e+00, 0.0000000,0.92020343,0.07979657
ELP2,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.03687468,0.96312532
ELP4, 1.14835e-01, 7.27004e-02,1.19939e-16, 0.139979640, 2.32058e-02, 1.22756e-16, 0.191645292, 1.21207e-01,1.06084e-02, 1.35544e-01, 2.31402e-02,1.41824e-15,1.32050e+01, 13.1949547,0.00000e+00,12.1322473,0.09084607,0.90915393
ELP6, 1.32204e-01, 2.73211e-02,1.01030e-13,-0.021341578, 6.62898e-03, 5.40019e-01, 0.131849162, 2.94952e-02,6.63143e-15,-4.27820e-02,-3.48856e-02,5.99524e-01,1.02795e+01,  0.0000000,1.14624e+01, 0.0000000,0.91459288,0.08540712
EDE1,-4.76393e-02,-4.22094e-03,9.65026e-03,-0.017926033,-4.42978e-03, 3.58415e-01,-0.051218437,-5.07132e-03,2.91679e-03,-3.66635e-03,-1.14932e-03,9.54752e-01,0.00000e+00,  0.0000000,0.00000e+00, 0.0000000,0.88313442,0.11686558
ESC2, 1.21188e-02, 1.22967e-03,5.42373e-01, 0.055784431, 2.45097e-02, 1.34420e-04, 0.010575059, 1.30431e-03,5.33813e-01, 6.08744e-02, 2.21152e-02,4.54766e-01,0.00000e+00,  1.1555327,0.00000e+00, 0.0000000,0.93347456,0.06652544
GGA2,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.02368153,0.97631847
GRR1,-1.06686e-01,-2.89180e-02,3.55544e-08, 0.171577614, 1.41329e-01, 2.29767e-20,-0.108072467,-3.46497e-02,5.17232e-10, 1.95022e-01, 1.81004e-01,3.81319e-04,4.73310e+00, 16.9227087,6.57031e+00, 0.7027079,0.85338831,0.14661169
HSE1,-3.22520e-02,-6.34117e-03,8.97608e-02, 0.068786296, 1.77073e-02, 1.81179e-02,-0.035832076,-8.04509e-03,3.82110e-02, 3.73464e-02, 1.66773e-02,5.40424e-01,0.00000e+00,  0.0000000,0.00000e+00, 0.0000000,0.84253521,0.15746479
HSC82, 1.93918e-01, 4.28762e-02,8.98259e-13,-0.017409138,-1.75122e-03, 3.30711e-01, 0.067263886, 2.80283e-02,4.63526e-01,-1.25668e-02,-1.37575e-03,4.57601e-01,9.33060e+00,  0.0000000,0.00000e+00, 0.0000000,0.06127022,0.93872978
IRC25, 1.60051e-01, 4.16242e-02,3.62160e-15, 0.005762417, 1.96983e-03, 3.68118e-01, 0.135163646, 4.50198e-02,2.87132e-02, 1.57421e-02, 2.09445e-03,3.62013e-01,1.17251e+01,  0.0000000,0.00000e+00, 0.0000000,0.15061696,0.84938304
ITT1, 1.85575e-01, 2.98269e-02,3.97980e-23, 0.031887807, 5.00633e-03, 1.62112e-03, 0.144886218, 2.16775e-02,1.72772e-05, 4.67742e-02, 4.01719e-03,1.42695e-02,1.96841e+01,  0.0741808,2.04652e+00, 0.0000000,0.37502837,0.62497163
KTI12,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.04554745,0.95445255
IKI1,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.04526918,0.95473082
MUB1, 1.33312e-02, 3.72400e-03,3.34075e-01, 0.067630985, 6.85720e-03, 1.68024e-04,-0.017678574,-4.38890e-03,8.15334e-01, 6.36466e-02, 7.08468e-03,1.87417e-04,0.00000e+00,  1.0586262,0.00000e+00, 1.0111886,0.11702793,0.88297207
MDM30,-3.99986e-03, 6.02023e-05,9.77235e-01, 0.214218991, 3.09895e-02, 2.37087e-09, 0.004199679, 5.39043e-04,8.04262e-01,-9.47450e-02,-2.60819e-02,2.79868e-01,0.00000e+00,  5.9090880,0.00000e+00, 0.0000000,0.93325877,0.06674123
MFB1,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.03963420,0.96036580
NCS2,-1.06110e-01,-3.36630e-02,2.96794e-08,-0.014862826,-2.86338e-03, 2.76786e-01,-0.105741850,-4.24228e-02,2.34861e-01,-1.80995e-02,-2.90307e-03,2.85160e-01,4.81154e+00,  0.0000000,0.00000e+00, 0.0000000,0.07827744,0.92172256
NCS6, 4.52426e-02, 5.82358e-03,2.89026e-02,-0.138411614,-4.00100e-02, 1.80693e-11, 0.040007624, 6.47189e-03,1.89459e-02,-1.75582e-01,-7.29072e-02,1.94078e-02,0.00000e+00,  8.0270542,0.00000e+00, 0.0000000,0.88855258,0.11144742
NFI1, 2.05722e-01, 4.41523e-02,1.58651e-19,-0.033618865,-3.74442e-03, 3.52892e-02, 0.185505847, 5.19615e-02,3.99546e-02,-3.33745e-02,-3.62780e-03,4.85396e-02,1.60836e+01,  0.0000000,0.00000e+00, 0.0000000,0.06747577,0.93252423
PBA1,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.04351829,0.95648171
PEP3,-1.06282e-02,-3.64680e-03,6.33099e-01, 0.001492779,-2.97177e-05, 9.90475e-01,-0.028756863,-1.53106e-02,6.86806e-01, 9.13521e-03, 1.36846e-03,5.93415e-01,0.00000e+00,  0.0000000,0.00000e+00, 0.0000000,0.09466554,0.90533446
PEX10,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.02365468,0.97634532
PEP5,-4.86086e-02,-1.92331e-02,7.57959e-03, 0.012115412, 8.77126e-04, 7.10486e-01,-0.066575687,-3.21011e-02,3.45299e-01, 1.08997e-02, 1.56715e-03,5.24354e-01,0.00000e+00,  0.0000000,0.00000e+00, 0.0000000,0.10066537,0.89933463
PEX12,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.98023084,0.01976916
PEX2,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.96395078,0.03604922
PEX22,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.02427573,0.97572427
PEX4,-1.17196e-01,-3.40733e-02,4.59632e-06, 0.012102393, 1.31363e-03, 5.53640e-01,-0.069875261,-3.62618e-02,4.89683e-01, 1.06324e-02, 1.43859e-03,5.28472e-01,2.62159e+00,  0.0000000,0.00000e+00, 0.0000000,0.05426052,0.94573948
PEX5,-4.41477e-02,-4.70707e-03,1.51889e-02,-0.047603703,-1.25417e-02, 4.23950e-02,-0.043296082,-5.06131e-03,1.24128e-02,-2.83379e-02,-1.21885e-02,6.34999e-01,0.00000e+00,  0.0000000,0.00000e+00, 0.0000000,0.86089361,0.13910639
RAD23,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.02339920,0.97660080
POC4, 8.04951e-02, 2.02265e-02,3.12483e-05, 0.027223762, 3.10506e-03, 7.07737e-02, 0.066884941, 2.14841e-02,1.64736e-01, 3.23911e-02, 3.36195e-03,6.76260e-02,1.78917e+00,  0.0000000,0.00000e+00, 0.0000000,0.20622487,0.79377513
PTH2,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.03773846,0.96226154
PRE9, 5.87263e-02, 2.31908e-02,3.30048e-03, 0.047115243, 1.06449e-02, 2.28427e-03, 0.027390405, 1.30957e-02,6.49907e-01, 3.81674e-02, 8.15219e-03,2.73997e-02,0.00000e+00,  0.0000000,0.00000e+00, 0.0000000,0.16447002,0.83552998
RAD18,-5.31900e-02,-6.77235e-03,2.17692e-03, 0.129809514, 4.09854e-02, 7.04100e-13,-0.052022838,-6.98855e-03,2.16690e-03, 1.15847e-01, 3.66457e-02,1.65265e-01,0.00000e+00,  9.4363620,0.00000e+00, 0.0000000,0.93112541,0.06887459
RPN10,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.03006453,0.96993547
RAD5, 2.04052e-01, 5.48108e-02,6.08304e-25, 0.009078170, 2.16679e-03, 3.23261e-01, 0.213362460, 7.94993e-02,2.45492e-02, 1.74749e-02, 2.33861e-03,3.00939e-01,2.14999e+01,  0.0000000,0.00000e+00, 0.0000000,0.07483707,0.92516293
RCY1,-2.72045e-02,-1.41642e-02,9.42948e-02,-0.063876103,-1.36685e-02, 3.08455e-04,-0.037106148,-1.63708e-02,5.69752e-01,-5.06889e-02,-1.15715e-02,3.20099e-03,0.00000e+00,  0.7948049,0.00000e+00, 0.0000000,0.10993471,0.89006529
RAD26,-2.19262e-03,-3.65026e-04,8.21398e-01, 0.247589775, 4.37322e-02, 2.56974e-31,-0.001773126,-1.76557e-04,9.16676e-01, 2.53682e-01, 5.10511e-02,3.21561e-03,0.00000e+00, 27.8741075,0.00000e+00, 0.0000000,0.91932454,0.08067546
ULS1, 9.04003e-02, 7.17201e-03,8.23074e-07,-0.113830838,-2.03913e-02, 3.96303e-07, 0.083550665, 7.39089e-03,7.08551e-07,-1.05823e-01,-2.65485e-02,2.85005e-01,3.36856e+00,  3.6859698,3.43363e+00, 0.0000000,0.94909198,0.05090802
RPN13,-9.06447e-02,-1.28651e-02,1.44945e-06, 0.095959971, 3.39273e-02, 1.97507e-04,-0.090490096,-1.41017e-02,5.58965e-07, 9.90609e-02, 6.83482e-02,1.82009e-02,3.12279e+00,  0.9884136,3.53661e+00, 0.0000000,0.74303015,0.25696985
SLX5,-3.38399e-02,-7.84029e-03,8.10184e-02, 0.139955670, 6.09979e-02, 1.70249e-13,-0.030910747,-8.38507e-03,7.00763e-02, 1.05206e-01, 3.87929e-02,1.57522e-01,0.00000e+00, 10.0529123,0.00000e+00, 0.0000000,0.91293293,0.08706707
SAN1,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.98056755,0.01943245
SLA1,-1.62455e-02,-2.43754e-03,6.32895e-01,-0.021052321,-2.23951e-03, 2.66699e-01, 0.007292050, 1.98553e-03,9.01938e-01,-1.58408e-02,-1.93439e-03,3.60879e-01,0.00000e+00,  0.0000000,0.00000e+00, 0.0000000,0.12963657,0.87036343
SEM1,-4.53125e-02,-7.05277e-03,9.20863e-03,-0.042204435,-2.01673e-02, 2.12702e-02,-0.045438362,-7.44591e-03,7.71548e-03,-4.62500e-02,-2.99448e-02,5.37554e-01,0.00000e+00,  0.0000000,0.00000e+00, 0.0000000,0.90590185,0.09409815
SLX8, 7.63988e-04, 7.87687e-04,8.45391e-01, 0.212383433, 6.00633e-02, 7.69828e-22,-0.000229956,-5.62529e-05,9.89106e-01, 1.55213e-02, 3.49269e-03,8.85211e-01,0.00000e+00, 18.3976031,0.00000e+00, 0.0000000,0.94928695,0.05071305
SNF8,-3.30704e-02,-3.55314e-03,1.20685e-01, 0.101074397, 4.35462e-02, 1.82382e-08,-0.028141072,-3.91833e-03,9.86481e-02, 1.08410e-01, 5.37026e-02,1.56895e-01,0.00000e+00,  5.0230137,0.00000e+00, 0.0000000,0.92393359,0.07606641
SNF7, 1.96859e-01, 9.62127e-02,1.48750e-25,-0.018019892,-2.17654e-03, 4.06012e-01, 0.193950052, 1.21937e-01,2.36679e-02,-5.66681e-03,-9.00765e-04,7.38210e-01,2.21115e+01,  0.0000000,0.00000e+00, 0.0000000,0.06323385,0.93676615
SWA2,-8.21764e-02,-4.86577e-02,2.67471e-06,-0.065349976,-1.65010e-02, 4.02996e-04,-0.102851631,-5.95644e-02,7.19349e-02,-5.65537e-02,-1.58608e-02,1.13370e-03,2.85672e+00,  0.6786955,0.00000e+00, 0.2294973,0.15469451,0.84530549
SWM1,-5.62049e-02,-5.16473e-03,9.01378e-04, 0.133076174, 4.08182e-02, 1.91043e-19,-0.055597593,-5.29549e-03,1.04954e-03, 1.99021e-01, 4.87079e-02,1.60291e-02,3.29090e-01, 16.0028649,2.62996e-01, 0.0000000,0.93264347,0.06735653
SRN2, 3.78930e-02, 3.02093e-03,8.30543e-03,-0.030207368,-3.31976e-03, 4.79577e-01, 0.044008541, 3.06597e-03,9.59475e-03,-1.81124e-02,-5.73693e-03,8.23569e-01,0.00000e+00,  0.0000000,0.00000e+00, 0.0000000,0.93180624,0.06819376
STE5, 6.33603e-02, 5.89518e-03,3.42598e-05, 0.345171093, 1.24108e-01, 3.14852e-77, 0.061304404, 5.27532e-03,2.99859e-04, 3.04518e-01, 1.26705e-01,2.17506e-04,1.74921e+00, 73.7858906,8.07079e-01, 0.9465257,0.94650042,0.05349958
SSM4,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.02084072,0.97915928
TOM1,          NA,          NA,         NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,         NA,        NA,0.02375841,0.97624159
UBA4, 1.05301e-01, 1.59806e-02,3.47558e-09,-0.174847919,-2.59461e-02, 3.06088e-04, 0.103351542, 1.70167e-02,1.06913e-09,-9.79636e-02,-6.22190e-02,2.31433e-01,5.74297e+00,  0.7981503,6.25496e+00, 0.0000000,0.90139471,0.09860529
