ID,Noise SD
YLR353W,
YLR354C,-0.1106007965
YLR355C,
YLR356W,
YLR357W,-1.0040042567
YLR358C,
YLR359W,
YLR360W,
YLR361C,
YLR361C-A,
YLR362W,
YLR363C,-0.63222774
YLR363W-A,0.6771818263
YLR364C-A,
YLR364W,
YLR365W,
YLR366W,
YLR367W,-0.6604471667
YLR368W,
YLR369W,-0.0835553871
YLR370C,
YLR371W,
YLR372W,-2.6734187482
YLR373C,-1.3381519292
YLR374C,
YLR375W,
YLR376C,
YLR377C,
YLR378C,
YLR379W,
YLR380W,0.8002043211
YLR381W,
YLR382C,
YLR383W,
YLR384C,1.5650378465
YLR385C,-1.0392976228
YLR386W,-0.6558145328
YLR387C,-1.3380723755
YLR388W,-0.6102660048
YLR389C,
YLR390W,
YLR390WA,
YLR390W-A,
YLR391W,
YLR392C,
YLR393W,
YLR394W,
YLR395C,1.5864250913
YLR396C,-0.0056066088
YLR397C,0.5981955453
YLR398C,1.322130209
YLR399C,-0.5618779562
YLR399W-A,
YLR400W,
YLR401C,
YLR402W,
YLR403W,
YLR404W,
YLR405W,
YLR406C,0.1340161914
YLR406C-A,
YLR407W,0.1827721063
YLR408C,
YLR409C,0.3823517924
YLR410W,0.9016908023
YLR410W-A,
YLR410W-B,
YLR411W,
YLR412C-A,
YLR412W,-0.4803146254
YLR413W,10.6103956511
YLR414C,3.0187823678
YLR415C,
YLR416C,
YLR417W,
YLR418C,-0.9449530708
YLR419W,
YLR420W,5.600373283
YLR421C,0.4090817305
YLR422W,
YLR423C,
YLR424W,
YLR425W,
YLR426W,
YLR427W,
YLR428C,
YLR429W,0.6152197562
YLR430W,
YLR431C,
YLR432W,0.6224788844
YLR433C,0.3005626663
YLR434C,
YLR435W,
YLR436C,-1.0836191927
YLR437C,
YLR437C-A,
YLR438CA,
YLR438C-A,-1.4435892786
YLR438W,11.8393258724
YLR439W,-1.0602770659
YLR440C,-0.3210316365
YLR441C,
YLR442C,
YLR443W,
YLR444C,
YLR445W,
YLR446W,
YLR447C,4.6856092165
YLR448W,-2.3574864234
YLR449W,-0.6108441258
YLR450W,-0.1272813999
YLR451W,
YLR452C,1.6799094042
YLR453C,
YLR454W,
YLR455W,-1.5416064682
YLR456W,
YLR457C,-1.5040042567
YLR458W,
YLR459W,
YLR460C,
YLR461W,
YLR462W,
YLR463C,
YLR464W,
YLR465C,
YLR466C-A,
YLR466C-B,
YLR466W,
YLR467C-A,
YLR467W,
YML001W,1.0429414221
YML002W,
YML003W,
YML004C,
YML005W,
YML006C,
YML007C-A,3.7497990001
YML007W,
YML008C,1.1046220378
YML009C,0.6409285397
YML009C-A,
YML009W-B,
YML010C-B,
YML010W,-0.4011938683
YML010W-A,
YML010W-B,
YML011C,
YML012C-A,
YML012W,-1.7561475828
YML013C-A,
YML013W,
YML014W,
YML015C,
YML016C,-0.1287256622
YML017W,0.1716666667
YML018C,1.4235983137
YML019W,
YML020W,0.5639811335
YML021C,
YML022W,3.4840348615
YML023C,
YML024W,-2.0394427467
YML025C,-0.5668885374
YML026C,3.9196117775
YML027W,
YML028W,
YML029W,
YML030W,0.2370182294
YML031C-A,
YML031W,
YML032C,
YML032C-A,
YML033W,
YML034C-A,
YML034W,
YML035C,0.8862757755
YML035C-A,
YML036W,
YML037C,
YML038C,0.2512156459
YML039W,
YML040W,
YML041C,
YML042W,
YML043C,
YML045W,
YML045W-A,
YML046W,
YML047C,
YML047W-A,
YML048W,
YML048W-A,
YML049C,-0.8635333272
YML050W,
YML051W,
YML052W,
YML053C,
YML054C,
YML054C-A,
YML055W,-0.3867073078
YML056C,1.0600042065
YML057C-A,
YML057W,-0.0148438674
YML058C-A,
YML058W,3.4387027271
YML058W-A,1.7337257638
YML059C,-0.454483164
YML060W,
YML061C,
YML062C,-1.237415283
YML063W,-2.3958021138
YML064C,
YML065W,
YML066C,
YML067C,4.3386781196
YML068W,
YML069W,-0.8289469342
YML070W,3.5699999496
YML071C,1.565614789
YML072C,0.67
YML073C,-2.9009045979
YML074C,
YML075C,0.4952722219
YML076C,
YML077W,
YML078W,3.9180697229
YML079W,
YML080W,-0.3706336507
YML081CA,
YML081C-A,4.0561873879
YML081W,
YML082W,-0.9661109225
YML083C,
YML084W,
YML085C,0.4927928113
YML086C,7.9737299938
YML087C,
YML088W,
YML089C,
YML090W,
YML091C,0.5611457649
YML092C,
YML093W,-0.2260048347
YML094C-A,
YML094W,-0.1629817706
YML095C,
YML095C-A,
YML096W,
YML097C,-0.0336191927
YML098W,
YML099C,
YML099W-A,
YML100W,11.6792844749
YML100WA,
YML100W-A,
YML101C,0.5213055148
YML101C-A,
YML102C-A,
YML102W,-1.798467124
YML103C,-1.0749722533
YML104C,
YML105C,
YML106W,-1.3918894585
YML107C,
YML108W,0.3263134713
YML109W,
YML110C,1.377584717
YML111W,
YML112W,-0.5867639352
YML113W,-0.3985374989
YML114C,
YML115C,
YML116W,10.6421228179
YML116W-A,
YML117W,-0.9303304659
YML117W-A,
YML118W,
YML119W,
YML120C,1.7639099449
YML121W,-0.9195049553
YML122C,
YML123C,
YML124C,1.1278190728
YML125C,1.04138948
YML126C,-0.1010340672
YML127W,
YML128C,
YML129C,1.7904175776
YML130C,
YML131W,
YML132W,
YML133C,
YML133W-A,
YML133W-B,
YMR001C,
YMR001C-A,
YMR002W,-0.4845394309
YMR003W,
YMR004W,
YMR005W,
YMR006C,
YMR007W,
YMR008C,
YMR009W,0.5740442558
YMR010W,
YMR011W,24.5035201131
YMR012W,-0.5894168916
YMR013C,
YMR013C-A,
YMR013W-A,
YMR014W,0.4347909418
YMR015C,1.6381066038
YMR016C,
YMR017W,
YMR018W,
YMR019W,
YMR020W,
YMR021C,
YMR022W,
YMR023C,
YMR024W,-0.6945770905
YMR025W,
YMR026C,
YMR027W,-1.0226192865
YMR028W,
YMR029C,
YMR030W,
YMR030W-A,
YMR031C,1.3868390598
YMR031WA,
YMR031W-A,
YMR032W,1.450511575
YMR033W,
YMR034C,
YMR035W,
YMR036C,
YMR037C,0.7512058294
YMR038C,-0.3508333333
YMR039C,-1.3633168792
YMR040W,
YMR041C,
YMR042W,
YMR043W,-1.9370812902
YMR044W,
YMR045C,
YMR046C,
YMR046W-A,
YMR047C,7.1921157983
YMR048W,
YMR049C,
YMR050C,
YMR051C,
YMR052C-A,
YMR052W,
YMR053C,
YMR054W,
YMR055C,
YMR056C,
YMR057C,
YMR058W,9.38167176
YMR059W,
YMR060C,
YMR061W,0.7836998899
YMR062C,
YMR063W,
YMR064W,
YMR065W,
YMR066W,
YMR067C,
YMR068W,
YMR069W,
YMR070W,0.8393933912
YMR071C,1.1388542237
YMR072W,2.4609678484
YMR073C,1.1238890775
YMR074C,0.2435427408
YMR075CA,
YMR075C-A,
YMR075W,
YMR076C,
YMR077C,
YMR078C,
YMR079W,-1.8548790125
YMR080C,-0.7372462357
YMR081C,
YMR082C,
YMR083W,2.1051574572
YMR084W,
YMR085W,
YMR086C-A,
YMR086W,-0.492250106
YMR087W,
YMR088C,
YMR089C,-0.777250106
YMR090W,
YMR091C,-0.2671785571
YMR092C,-0.3931977132
YMR093W,
YMR094W,
YMR095C,
YMR096W,
YMR097C,
YMR098C,
YMR099C,11.4303899412
YMR100W,
YMR101C,
YMR102C,
YMR103C,
YMR104C,
YMR105C,16.7806009106
YMR105W-A,
YMR106C,
YMR107W,
YMR108W,5.4190922019
YMR109W,0.7823426873
YMR110C,
YMR111C,
YMR112C,
YMR113W,
YMR114C,
YMR115W,
YMR116C,
YMR117C,
YMR118C,
YMR119W,
YMR119WA,
YMR119W-A,
YMR120C,
YMR121C,1.3114061552
YMR122C,
YMR122W-A,4.4294149201
YMR123W,-0.7559846686
YMR124W,-0.8298220238
YMR125W,0.3316666667
YMR126C,
YMR127C,
YMR128W,0.895614789
YMR129W,
YMR130W,
YMR131C,0.1131756219
YMR132C,
YMR133W,
YMR134W,-0.8119166308
YMR135C,
YMR135W-A,
YMR136W,
YMR137C,
YMR138W,0.0614625011
YMR139W,-0.2673877367
YMR140W,-0.2056066088
YMR141C,
YMR141W-A,
YMR142C,-2.4624286958
YMR143W,-2.7799219397
YMR144W,
YMR145C,2.7380698784
YMR146C,
YMR147W,
YMR148W,1.2406643724
YMR149W,-0.3660406451
YMR150C,
YMR151W,
YMR152W,0.5480190029
YMR153CA,
YMR153C-A,
YMR153W,
YMR154C,
YMR155W,
YMR156C,
YMR157C,
YMR158C-A,
YMR158W,
YMR158W-A,
YMR158W-B,
YMR159C,
YMR160W,
YMR161W,
YMR162C,0.4377426856
YMR163C,
YMR164C,
YMR165C,0.1396482501
YMR166C,
YMR167W,
YMR168C,
YMR169C,
YMR170C,
YMR171C,
YMR172CA,
YMR172C-A,
YMR172W,
YMR173W,17.3277268099
YMR173WA,
YMR173W-A,
YMR174C,0.446988607
YMR175W,
YMR175W-A,
YMR176W,
YMR177W,
YMR178W,-1.0976767609
YMR179W,
YMR180C,
YMR181C,
YMR182C,
YMR182W-A,
YMR183C,
YMR184W,0.5522316732
YMR185W,
YMR186W,1.7828243536
YMR187C,
YMR188C,-1.2124923599
YMR189W,-0.0859705869
YMR190C,
YMR191W,
YMR192W,0.7619324563
YMR193C-A,
YMR193W,-0.9101798695
YMR194C-A,
YMR194C-B,
YMR194W,-2.2142092869
YMR195W,
YMR196W,5.8328970776
YMR197C,
YMR198W,
YMR199W,
YMR200W,0.172758418
YMR201C,
YMR202W,
YMR203W,
YMR204C,
YMR205C,1.0759085558
YMR206W,
YMR207C,
YMR208W,-1.0157921873
YMR209C,
YMR210W,
YMR211W,
YMR212C,0.2770167572
YMR213W,
YMR214W,
YMR215W,
YMR216C,-0.1844373337
YMR217W,
YMR218C,
YMR219W,
YMR220W,2.925950334
YMR221C,
YMR222C,
YMR223W,
YMR224C,
YMR225C,0.0731548665
YMR226C,-0.0991343556
YMR227C,
YMR228W,
YMR229C,0.5422834507
YMR230W,-2.7751169357
YMR230W-A,
YMR231W,0.8427422431
YMR232W,0.717130209
YMR233W,
YMR234W,
YMR235C,-1.0099219337
YMR236W,
YMR237W,-0.0625580694
YMR238W,0.1571206718
YMR239C,
YMR240C,
YMR241W,
YMR242C,
YMR242W-A,
YMR243C,0.2480264479
YMR244CA,
YMR244C-A,0.19277226
YMR244W,
YMR245W,
YMR246W,1.8570408653
YMR247C,
YMR247W-A,
YMR250W,
YMR251W,
YMR251WA,
YMR251W-A,9.2994041034
YMR252C,
YMR253C,-1.1525963576
YMR254C,
YMR255W,-0.0679832428
YMR256C,1.2954643262
YMR257C,
YMR258C,
YMR259C,
YMR260C,-0.1143990894
YMR261C,0.180507627
YMR262W,
YMR263W,
YMR264W,
YMR265C,
YMR266W,1.1869276245
YMR267W,
YMR268C,
YMR269W,0.7638890775
YMR270C,
YMR271C,
YMR272C,-0.1641331464
YMR272W-A,
YMR272W-B,
YMR273C,
YMR274C,
YMR275C,
YMR276W,-1.0316634703
YMR277W,-0.9137559123
YMR278W,2.6183728248
YMR279C,
YMR280C,
YMR281W,
YMR282C,
YMR283C,
YMR284W,
YMR285C,
YMR286W,-0.0274127952
YMR287C,
YMR288W,
YMR289W,
YMR290C,
YMR290W-A,
YMR291W,0.7394455099
YMR292W,
YMR293C,
YMR294W,
YMR294WA,
YMR294W-A,
YMR295C,
YMR296C,-1.3565524161
YMR297W,
YMR298W,
YMR299C,
YMR300C,9.3514439316
YMR301C,-1.0416634703
YMR302C,
YMR303C,
YMR304C-A,
YMR304W,0.1475317903
YMR305C,
YMR306CA,
YMR306C-A,
YMR306W,
YMR307C-A,
YMR307W,7.8090314422
YMR308C,0.1958433013
YMR309C,-0.8797331912
YMR310C,
YMR311C,-1.1176275756
YMR312W,
YMR313C,0.0470182294
YMR314W,
YMR315W,5.1398232379
YMR315W-A,
YMR316C-A,
YMR316C-B,
YMR316W,
YMR317W,
YMR318C,4.9538115195
YMR319C,
YMR320W,
YMR321C,
YMR322C,
YMR323W,
YMR324C,
YMR325W,
YMR326C,
YNL001W,-0.6161111111
YNL002C,
YNL003C,
YNL004W,1.003845326
YNL005C,
YNL006W,-1.3623465335
YNL007C,-1.9660551827
YNL008C,
YNL009W,
YNL010W,-1.5426872413
YNL011C,
YNL012W,
YNL013C,
YNL014W,
YNL015W,9.9823724244
YNL016W,-2.033697241
YNL017C,
YNL018C,
YNL019C,
YNL020C,
YNL021W,
YNL022C,
YNL023C,
YNL024C,
YNL024C-A,
YNL025C,
YNL026W,
YNL027W,0.4963636364
YNL028W,
YNL029C,
YNL030W,
YNL031C,-0.2940713477
YNL032W,-0.5972222222
YNL033W,
YNL034W,
YNL035C,-2.1873465335
YNL036W,2.6215872963
YNL037C,-0.39583214
YNL038W,
YNL039W,
YNL040W,
YNL041C,-0.0490714603
YNL042W,
YNL042W-B,
YNL043C,
YNL044W,-1.6606103713
YNL045W,4.7443351068
YNL046W,0.107247546
YNL047C,
YNL048W,
YNL049C,-0.9629126173
YNL050C,
YNL051W,
YNL052W,2.0363180175
YNL053W,
YNL054W,
YNL054W-A,
YNL055C,
YNL056W,
YNL057W,
YNL058C,
YNL059C,
YNL061W,0.7928342324
YNL062C,-0.5087559123
YNL063W,
YNL064C,-0.5995500707
YNL065W,
YNL066W,-1.1199809987
YNL067W,-4.63963160690639e-06
YNL067W-A,
YNL067W-B,
YNL068C,
YNL069C,
YNL070W,
YNL071W,1.1110004304
YNL072W,
YNL073W,0.7662132076
YNL074C,2.1203629625
YNL075W,
YNL076W,
YNL077W,
YNL078W,
YNL079C,
YNL080C,
YNL081C,
YNL082W,
YNL083W,
YNL084C,-1.5250834158
YNL085W,0.9362544358
YNL086W,-0.4223877367
YNL087W,3.0287363329
YNL088W,
YNL089C,
YNL090W,
YNL091W,-1.1257543642
YNL092W,
YNL093W,
YNL094W,
YNL095C,
YNL096C,-2.6147540515
YNL097C,
YNL097C-B,
YNL097W-A,
YNL098C,
YNL099C,
YNL100W,-0.0959187387
YNL101W,
YNL102W,
YNL103W,-0.0653240862
YNL103W-A,
YNL104C,2.6239213121
YNL105W,
YNL106C,
YNL107W,
YNL108C,0.956823727
YNL109W,
YNL110C,0.6884174285
YNL111C,2.9215826042
YNL112W,1.9438624321
YNL113W,0.2813612032
YNL114C,
YNL115C,
YNL116W,
YNL117W,
YNL118C,-0.7167073078
YNL119W,
YNL120C,
YNL121C,-0.2857225311
YNL122C,
YNL123W,
YNL124W,
YNL125C,
YNL126W,
YNL127W,
YNL128W,
YNL129W,
YNL130C,
YNL130C-A,
YNL131W,
YNL132W,-0.0686806414
YNL133C,
YNL134C,24.5404580619
YNL135C,-1.6305569734
YNL136W,
YNL137C,0.7249094042
YNL138W,-0.2996203177
YNL138W-A,
YNL139C,0.2351159255
YNL140C,
YNL141W,3.8236226665
YNL142W,
YNL143C,0.0804580619
YNL144C,
YNL144W-A,
YNL145W,
YNL146C-A,
YNL146W,-0.4888306071
YNL147W,-0.6463841634
YNL148C,
YNL149C,
YNL150W,
YNL151C,
YNL152W,
YNL153C,-1.9503502319
YNL154C,0.8559459267
YNL155W,-0.4617639352
YNL156C,-0.6468897256
YNL157W,0.2998506681
YNL158W,1.4773517924
YNL159C,
YNL160W,
YNL161W,
YNL162W,-3.1953708104
YNL162W-A,
YNL163C,0.497008009
YNL164C,
YNL165W,
YNL166C,-0.9442099019
YNL167C,
YNL168C,0.4530292231
YNL169C,
YNL170W,
YNL171C,
YNL172W,
YNL173C,1.2039683635
YNL174W,
YNL175C,-0.6212207426
YNL176C,
YNL177C,-0.8347386081
YNL178W,
YNL179C,
YNL180C,2.612598176
YNL181W,
YNL182C,
YNL183C,-0.0251493319
YNL184C,
YNL185C,-0.9920331717
YNL186W,0.5063454863
YNL187W,
YNL188W,
YNL189W,
YNL190W,
YNL191W,0.1711693929
YNL192W,
YNL193W,
YNL194C,
YNL195C,
YNL196C,
YNL197C,-0.7714587751
YNL198C,
YNL199C,
YNL200C,
YNL201C,-0.2028086634
YNL202W,
YNL203C,
YNL204C,
YNL205C,
YNL206C,
YNL207W,-0.5906432726
YNL208W,
YNL209W,3.8705953518
YNL210W,
YNL211C,
YNL212W,0.6920491885
YNL213C,
YNL214W,
YNL215W,-1.0251251237
YNL216W,1.474288621
YNL217W,
YNL218W,
YNL219C,-0.1370812902
YNL220W,-2.6666717558
YNL221C,
YNL222W,
YNL223W,
YNL224C,
YNL225C,
YNL226W,
YNL227C,
YNL228W,
YNL229C,0.5338194099
YNL230C,
YNL231C,-1.1883338558
YNL232W,-2.1793031868
YNL233W,
YNL234W,
YNL235C,
YNL236W,
YNL237W,
YNL238W,0.9792484934
YNL239W,2.6146695341
YNL240C,
YNL241C,1.306967354
YNL242W,
YNL243W,-0.1481037985
YNL244C,
YNL245C,
YNL246W,-0.0432543135
YNL247W,
YNL248C,
YNL249C,
YNL250W,
YNL251C,-1.534642398
YNL252C,
YNL253W,
YNL254C,
YNL255C,-1.2971355402
YNL256W,
YNL257C,-0.2064016863
YNL258C,-0.8046096985
YNL259C,-0.0622577569
YNL260C,
YNL261W,
YNL262W,
YNL263C,
YNL264C,
YNL265C,-1.7318874449
YNL266W,
YNL267W,
YNL268W,2.1567066683
YNL269W,
YNL270C,
YNL271C,
YNL272C,-1.5901501485
YNL273W,
YNL274C,5.3462996709
YNL275W,
YNL276C,
YNL277W,
YNL277W-A,
YNL278W,0.4673544484
YNL279W,
YNL280C,
YNL281W,-0.2439652311
YNL282W,-0.4674872809
YNL283C,1.0662058294
YNL284C,-0.5226784064
YNL284C-A,
YNL284C-B,
YNL285W,
YNL286W,
YNL287W,-1.9394804391
YNL288W,-0.3927088975
YNL289W,
YNL290W,-0.2903769784
YNL291C,
YNL292W,
YNL293W,
YNL294C,
YNL295W,
YNL296W,
YNL297C,-0.2440713477
YNL298W,
YNL299W,
YNL300W,
YNL301C,-0.7721623982
YNL302C,
YNL303W,
YNL304W,
YNL305C,
YNL306W,
YNL307C,-2.4576872413
YNL308C,0.9340383984
YNL309W,
YNL310C,0.1361071585
YNL311C,
YNL312W,
YNL313C,0.6825752287
YNL314W,
YNL315C,-0.3021756464
YNL316C,
YNL317W,-0.2533133974
YNL318C,
YNL319W,
YNL320W,
YNL321W,
YNL322C,-2.8802253092
YNL323W,1.8380997086
YNL324W,
YNL325C,
YNL326C,
YNL327W,0.1543675287
YNL328C,
YNL329C,-0.4753769784
YNL330C,-1.0547008206
YNL331C,
YNL332W,
YNL333W,
YNL334C,
YNL335W,
YNL336W,0.0153629625
YNL337W,
YNL338W,
YNL339C,
YNL339W-A,
YNL339W-B,
YNR001C,4.44930163
YNR001W-A,
YNR002C,
YNR003C,
YNR003W-A,
YNR004W,
YNR005C,
YNR006W,
YNR007C,
YNR008W,
YNR009W,
YNR010W,
YNR011C,
YNR012W,
YNR013C,0.2784059415
YNR014W,2.6246129044
YNR015W,-1.1079817706
YNR016C,0.0713930191
YNR017W,
YNR018W,
YNR019W,
YNR020C,
YNR021W,-2.2052010464
YNR022C,-1.0362176322
YNR023W,
YNR024W,-0.4668044547
YNR025C,
YNR026C,
YNR027W,-0.8453517499
YNR028W,
YNR029C,0.4221157983
YNR030W,-0.602752454
YNR031C,
YNR032CA,
YNR032C-A,
YNR032W,
YNR033W,
YNR034W,-0.7081020808
YNR034W-A,6.5989951653
YNR035C,
YNR036C,
YNR037C,
YNR038W,0.862630574
YNR039C,
YNR040W,
YNR041C,
YNR042W,
YNR043W,-1.1549904993
YNR044W,
YNR045W,
YNR046W,
YNR047W,0.3820387612
YNR048W,-0.6363299072
YNR049C,
YNR050C,-1.7446303366
YNR051C,-0.6785929444
YNR052C,-0.255047954
YNR053C,-1.5596854042
YNR054C,-0.975311007
YNR055C,
YNR056C,
YNR057C,
YNR058W,
YNR059W,
YNR060W,
YNR061C,
YNR062C,
YNR063W,
YNR064C,
YNR065C,
YNR066C,
YNR067C,
YNR068C,
YNR069C,
YNR070W,
YNR071C,
YNR072W,
YNR073C,
YNR074C,
YNR075C-A,
YNR075W,
YNR076W,
YNR077C,
YOL001W,
YOL002C,
YOL003C,
YOL004W,
YOL005C,
YOL006C,-0.8371254113
YOL007C,
YOL008W,
YOL009C,
YOL010W,-0.6587261957
YOL011W,4.2577422431
YOL012C,-0.12832824
YOL013C,
YOL013W-A,
YOL013W-B,
YOL014W,
YOL015W,
YOL016C,0.7412596746
YOL017W,
YOL018C,
YOL019W,
YOL019W-A,
YOL020W,0.225141915
YOL021C,0.787481017
YOL022C,
YOL023W,0.2238327725
YOL024W,
YOL025W,
YOL026C,
YOL027C,0.1317915448
YOL028C,
YOL029C,
YOL030W,
YOL031C,
YOL032W,
YOL033W,
YOL034W,
YOL035C,
YOL036W,
YOL037C,
YOL038C-A,
YOL038W,-1.3740996428
YOL039W,
YOL040C,
YOL041C,-1.4892535474
YOL042W,
YOL043C,
YOL044W,
YOL045W,
YOL046C,
YOL047C,
YOL048C,0.1333435201
YOL049W,
YOL050C,
YOL051W,
YOL052C,0.913972813
YOL052CA,
YOL052C-A,
YOL053C-A,
YOL053W,
YOL054W,
YOL055C,
YOL056W,-0.7388148648
YOL057W,
YOL058W,2.6173367129
YOL059W,1.7226408497
YOL060C,-0.1070812902
YOL061W,0.186849945
YOL062C,
YOL063C,
YOL064C,0.7034403433
YOL065C,
YOL066C,
YOL067C,0.8415977726
YOL068C,
YOL069W,
YOL070C,
YOL071W,-0.0366064682
YOL072W,
YOL073C,
YOL075C,
YOL076W,-0.7780549483
YOL077C,-1.3676275756
YOL077W-A,3.3706651837
YOL078W,
YOL079W,
YOL080C,
YOL081W,0.170614789
YOL082W,
YOL083C-A,
YOL083W,
YOL084W,
YOL085C,
YOL085W-A,
YOL086C,
YOL086W-A,
YOL087C,-0.5351251237
YOL088C,
YOL089C,
YOL090W,-0.3218195703
YOL091W,
YOL092W,2.0281130228
YOL093W,
YOL094C,-0.2699243071
YOL095C,
YOL096C,
YOL097C,-1.976360565
YOL097W-A,
YOL098C,-1.0297802438
YOL099C,
YOL100W,
YOL101C,
YOL102C,
YOL103W,
YOL103W-A,
YOL103W-B,
YOL104C,
YOL105C,
YOL106W,
YOL107W,
YOL108C,-0.5178086634
YOL109W,
YOL110W,
YOL111C,-1.4645570519
YOL112W,
YOL113W,
YOL114C,
YOL115W,
YOL116W,
YOL117W,
YOL118C,
YOL119C,
YOL120C,
YOL121C,-2.5652988507
YOL122C,
YOL123W,
YOL124C,-0.4085553871
YOL125W,
YOL126C,5.702033112
YOL127W,
YOL128C,
YOL129W,5.86534213
YOL130W,
YOL131W,
YOL132W,
YOL133W,
YOL134C,0.1198201305
YOL135C,
YOL136C,
YOL137W,
YOL138C,
YOL139C,
YOL140W,2.8604773902
YOL141W,
YOL142W,-0.3056757976
YOL143C,11.80716516
YOL144W,15.7293616649
YOL145C,-0.2065825715
YOL146W,
YOL147C,2.81777896
YOL148C,
YOL149W,-0.4929618516
YOL150C,
YOL151W,6.9383823828
YOL152W,
YOL153C,
YOL154W,
YOL155C,
YOL155W-A,
YOL156W,
YOL157C,
YOL158C,
YOL159C,
YOL159C-A,
YOL160W,
YOL161C,
YOL162W,
YOL163W,
YOL164W,
YOL164W-A,
YOL165C,
YOL166C,
YOL166W-A,
YOR001W,
YOR002W,4.6107023772
YOR003W,
YOR004W,-1.2173214315
YOR005C,
YOR006C,0.0806337431
YOR007C,-0.7076275756
YOR008C,-1.0645824224
YOR008C-A,
YOR008W-B,
YOR009W,
YOR010C,
YOR011W,
YOR011W-A,
YOR012W,
YOR013W,
YOR014W,-0.0600126553
YOR015W,
YOR016C,-0.6038928415
YOR017W,-0.4658703987
YOR018W,
YOR019W,
YOR020C,
YOR020W-A,
YOR021C,
YOR022C,
YOR023C,
YOR024W,
YOR025W,
YOR026W,
YOR027W,0.3532720229
YOR028C,
YOR029W,
YOR030W,
YOR031W,
YOR032C,
YOR032W-A,
YOR033C,
YOR034C,
YOR034C-A,
YOR035C,
YOR036W,
YOR037W,
YOR038C,
YOR039W,-1.696095433
YOR040W,
YOR041C,
YOR042W,0.0926075837
YOR043W,-0.2075963576
YOR044W,-0.3152341716
YOR045W,
YOR046C,-0.9380442147
YOR047C,
YOR048C,0.1550756929
YOR049C,
YOR050C,
YOR051C,-0.9181972682
YOR052C,
YOR053W,
YOR054C,
YOR055W,
YOR056C,
YOR057W,0.3927777778
YOR058C,
YOR059C,
YOR060C,
YOR061W,-2.0446531918
YOR062C,-1.6398220238
YOR063W,-2.4913653134
YOR064C,
YOR065W,3.4831220438
YOR066W,
YOR067C,
YOR068C,
YOR069W,
YOR070C,
YOR071C,
YOR072W,
YOR072W-A,
YOR072W-B,
YOR073W,
YOR073W-A,
YOR074C,
YOR075W,
YOR076C,
YOR077W,-0.695071931
YOR078W,-0.3573612829
YOR079C,
YOR080W,
YOR081C,
YOR082C,
YOR083W,-1.5126455516
YOR084W,
YOR085W,
YOR086C,-1.2048634942
YOR087W,-0.0936545137
YOR088W,
YOR089C,
YOR090C,
YOR091W,
YOR092W,
YOR093C,
YOR094W,1.2227859124
YOR095C,1.2036144109
YOR096W,
YOR097C,
YOR098C,1.0839809675
YOR099W,
YOR100C,
YOR101W,
YOR102W,
YOR103C,
YOR104W,-0.3990564191
YOR105W,
YOR106W,
YOR107W,
YOR108C-A,
YOR108W,0.8978484066
YOR109W,-0.4051493319
YOR110W,
YOR111W,
YOR112W,-0.0068874449
YOR113W,
YOR114W,
YOR115C,
YOR116C,1.2635983137
YOR117W,
YOR118W,-0.008011393
YOR119C,
YOR120W,6.6536998899
YOR121C,
YOR122C,-0.0047112971
YOR123C,0.2426923077
YOR124C,
YOR125C,
YOR126C,
YOR127W,
YOR128C,-0.7688623929
YOR129C,
YOR130C,
YOR131C,-0.7511701598
YOR132W,-0.6056066088
YOR133W,6.045944195
YOR134W,
YOR135C,
YOR136W,4.8108196754
YOR137C,
YOR138C,0.397130209
YOR139C,
YOR140W,-1.3472278937
YOR141C,
YOR142W,0.8881114626
YOR142W-B,
YOR143C,
YOR144C,
YOR145C,
YOR146W,
YOR147W,
YOR148C,
YOR149C,
YOR150W,-0.8414042
YOR151C,-0.4487485395
YOR152C,-0.1334127037
YOR153W,2.9919197095
YOR154W,
YOR155C,
YOR156C,
YOR157C,
YOR158W,-1.5005675285
YOR159C,
YOR160W,
YOR161C,
YOR161C-C,
YOR161W-A,
YOR161W-B,
YOR162C,
YOR163W,0.865
YOR164C,-0.582415283
YOR165W,
YOR166C,
YOR167C,-1.6764138813
YOR168W,
YOR169C,
YOR170W,
YOR171C,
YOR172W,
YOR173W,
YOR174W,
YOR175C,
YOR176W,1.9983748237
YOR177C,
YOR178C,
YOR179C,0.1381102744
YOR180C,
YOR181W,-0.4311701598
YOR182C,
YOR183W,
YOR184W,-0.5757940682
YOR185C,2.80430899
YOR186C-A,
YOR186W,
YOR187W,0.2715490333
YOR188W,
YOR189W,-0.1418874449
YOR190W,
YOR191W,
YOR192C,
YOR192C-A,
YOR192C-B,
YOR192C-C,
YOR193W,
YOR194C,
YOR195W,
YOR196C,-0.4107225311
YOR197W,1.3842964829
YOR198C,-2.264048175
YOR199W,
YOR200W,
YOR201C,
YOR202W,
YOR203W,
YOR204W,
YOR205C,
YOR206W,1.1302043211
YOR207C,-0.190984686
YOR208W,
YOR209C,-1.7150257171
YOR210W,
YOR211C,
YOR212W,
YOR213C,
YOR214C,
YOR215C,0.4787987692
YOR216C,15.8368249064
YOR217W,-0.5937867924
YOR218C,
YOR219C,
YOR220W,-0.6102090582
YOR221C,
YOR222W,
YOR223W,
YOR224C,-0.6888838098
YOR225W,
YOR226C,2.7582704878
YOR227W,
YOR228C,
YOR229W,-1.407752454
YOR230W,4.8852513265
YOR231C-A,
YOR231W,
YOR232W,-1.2552752468
YOR233W,
YOR234C,-2.5388923133
YOR235W,
YOR236W,
