,global,local
ASC1,-1357.75516931671,-603.447315829333
ATG32,2252.27430606119,3882.59082892052
ARX1,1584.31947786504,2679.84901879502
BCS1,2937.82065166042,3249.28040413554
BCY1,-3298.42278008812,-2650.73327460328
BIK1,3971.8979099918,4444.77083891826
RTC1,1392.27542907593,3945.70325034627
ASI2,2290.03935512968,3424.69772388144
ADD66,1485.75095861421,2604.87576340137
APC9,2855.2031398929,4305.61796416522
ASE1,3496.58095499177,5074.50945631954
BUL1,1202.53418796821,3698.43789706031
CDC26,1520.9228598545,2638.44359653987
BRE5,-848.755071547046,-248.981822417931
DMA1,1717.84249280334,1930.1052071696
ATG10,2989.89297929608,3695.46076962203
BMH1,511.360304285194,1503.31802812223
CPR6,-Inf,4763.04963429367
BRO1,1302.14618644079,2189.24798842621
CDH1,1730.30922905647,2834.65923785364
CUE1,-Inf,5526.47443434979
DID4,-1149.87100224239,-498.172297674106
DOC1,-1183.5922333097,-343.017113177564
DOA1,1095.24172179627,2215.82630253152
ECM30,2247.9581545983,4346.53964414904
DEF1,-2464.15361908401,-2062.81778233562
ELC1,3368.74143849693,4229.40505055547
ELA1,2741.82133954165,3767.49896173705
ELP2,462.53344620908,945.839591367295
ELP4,-2.13125811563278,896.717263371258
ELP6,-1242.0346857368,-464.161689375649
EDE1,1738.68394264828,2889.23606737393
ESC2,-133.329916593308,1771.48849819926
GGA2,3580.7764689758,5254.5129317345
GRR1,-4386.56170286362,-2789.99423132911
HSE1,-1383.23715357925,-735.514942967946
HSC82,2173.83481401615,3234.94637932376
IRC25,1400.68984770986,1991.94418362319
ITT1,2353.83409506731,2832.66723859024
KTI12,1584.28187030547,2446.85392008117
IKI1,837.272661768293,1218.31942687204
MUB1,2591.18182589075,3145.94540852426
MDM30,1408.21718112387,2381.11001826885
MFB1,3230.16124742564,3790.95325729105
NCS2,892.349202730617,1469.52114948586
NCS6,731.076331665569,1277.29247825408
NFI1,2285.15530054739,3169.06162043344
PBA1,3795.4536330706,4604.97710827722
PEP3,-483.814890412302,785.072749593544
PEX10,2376.22170532155,3117.16635809349
PEP5,-292.136654555616,933.364053113027
PEX12,4402.43943382559,6274.64044931153
PEX2,3063.77559483268,5284.82734238435
PEX22,3517.55520020785,4803.46036477316
PEX4,1096.04545988565,2122.41215796208
PEX5,901.316383075446,1673.54793400402
RAD23,2985.97438977203,4513.28180575596
POC4,914.522251801178,2077.36493928539
PTH2,3316.5000789864,4680.46818599148
PRE9,-832.928165340537,-245.938771847712
RAD18,585.328470658406,1562.63759167711
RPN10,705.434254355137,1225.49448322142
RAD5,1293.34398373924,1819.94427322848
RCY1,-2217.2192883957,-1082.03776703207
RAD26,2461.01380370271,3566.27475655231
ULS1,2831.69756967555,3939.98664702353
RPN13,-914.175863337924,194.924970801118
SLX5,-2690.59741658034,-1810.90227606583
SAN1,2500.40890997113,2852.27833444094
SLA1,590.550553817259,1719.77039309136
SEM1,-100.874373541073,762.43043551527
SLX8,-1336.19120327766,-819.350557811346
SNF8,-695.036537405608,1089.96461539378
SNF7,-862.586044660889,749.844554713833
SWA2,-3019.45719042103,-2119.60053909601
SWM1,1956.99856392844,3449.19446602441
SRN2,2726.12399984837,4492.66460227128
STE5,779.061921791284,3491.86844920764
SSM4,3164.74948200759,4797.49414965112
TOM1,949.091714065326,1843.29151456516
UBA4,612.087949745223,1242.36752943254
UBC4,80.0029313342568,749.924467104543
UBA3,2837.690307854,3703.69378911556
UBP1,4425.12396749264,5522.22490478781
UBC6,4150.76201494669,4855.53136721183
UBP13,2350.39532506314,5298.99745567344
UBP10,-775.000547396315,-159.312539459604
UBC8,2569.85759629134,3161.8952642273
UBP14,3223.28866480202,4307.51222437243
UBP15,537.36415945927,2557.82404851534
UBP3,-1791.3934024984,-1377.43807450901
UBP16,2649.10557194475,3701.41165424615
UBP6,2587.50496711611,3884.86724385303
UFD2,1846.36812275992,2900.64164228919
UBR2,1037.3432944816,1453.1794165456
UBX3,3239.88459587177,4326.06004766178
UBR1,889.797844366371,1161.59770152974
UBX2,-369.368024854067,1204.64469247876
UFD4,2078.36448302015,3794.82338340189
URE2,322.49563233162,1980.88140900643
URM1,-981.170283976291,-179.568080531969
VAM6,2452.8312267737,3650.66444491678
VPS16,-1822.06713175459,-1146.14244533789
VPS24,1790.55933986314,3323.222395254
VID28,1321.99223972371,3020.11075934356
VPS8,-969.630973164732,-187.986741421818
VPS27,1155.37993961731,2123.62739307936
VPS36,-733.653391691131,1402.36088585476
VPS3,-905.203732576477,312.115665163724
VPS41,141.51231911283,846.596045986128
VPS9,831.101764676642,2301.60495003912
VPS28,-20.6204093968639,2335.01206924946
WSS1,1875.79352871655,3114.52274338258
YDR306C,2974.45336004546,4082.39133768147
YLR352W,2693.5214296519,3357.51003838014
ETP1,2926.26916070717,3878.18642112263
ARP8,-614.336336368055,15.8732913734228
YKU70,3075.94538076592,4791.19578465437
YKU80,3228.47292711466,4459.57554163095
UBP8,2268.5902908812,2489.28419373948
YAF9,903.731425086461,1542.3842705101
VPS72,2051.03064711197,2700.02283625691
VPS71,1857.58831963168,2407.39349924916
UME1,2565.39740634788,3180.76072568322
TUP1,-5004.0286537055,-2505.41150861469
SWR1,1084.12667461169,1852.90929226439
SWI3,-1705.98563958818,-225.259193059406
SWC3,2767.16705743692,3360.3948710712
SPT8,-287.507294400612,1163.47140759726
SUS1,385.356898179135,935.910274457398
SPT3,-1199.68869423435,70.7925809862627
SPT7,-2852.63599700565,-1806.78101140497
CYC8,-6051.66472798895,-4414.1860419922
SWC5,1693.06407726187,2283.00622550612
SIR2,-450.22716705232,2408.39801757186
SPT20,-3172.72105093321,-2327.79675750652
SIR4,-611.491118003351,2437.52620202855
SNF2,-1774.15654678378,317.859072379809
SNF11,2486.09524003277,3856.99444242081
SNF12,-1891.48772659561,-141.838744267822
SNF5,-1559.78065505567,-485.567241453718
SIR3,-630.840229462319,2288.84893518146
SNF6,-1370.6659972704,192.002251171488
SIR1,-Inf,5167.07985145171
SIF2,1420.06130138316,1852.3407611851
SIN3,-1885.71970700171,-1135.21880503568
SGF29,323.342491944115,1141.90986100179
SGF73,-803.352885846477,-104.636162048138
SET3,1805.91078519288,2230.04679499478
SET2,-6.43676405418272,790.421058233796
SAS4,1170.71126520304,2595.05658399729
SDS3,-1566.67492346924,-832.615684059293
SAS5,3279.99994300112,4809.64102241586
SAS2,1512.9507791325,3847.13946038917
