,soft_cor_c1,soft_beta_c1,soft_pval_c1,soft_cor_c2,soft_beta_c2,soft_pval_c2,hard_cor_c1,hard_beta_c1,hard_pval_c1,hard_cor_c2,hard_beta_c2,hard_pval_c2,soft_adjp_c1,soft_adjp_c2,hard_adjp_c1,hard_adjp_c2,ratio_1,ratio_2
MSC1, 1.29298e-01, 3.30569e-02, 5.99479e-08,-0.079259801,-7.90796e-03, 1.04156e-05, 0.132541038, 5.65901e-02,1.40623e-01,-0.076514625,-8.36666e-03,5.99664e-06,  4.5028950,2.26298e+00, 0.0000000, 2.5027607,0.06515559,0.93484441
MRN1,-1.42666e-01,-4.11026e-02, 8.39346e-08, 0.208406118, 2.46311e-02, 8.17865e-35,-0.110036587,-5.48273e-02,1.26669e-01, 0.204524688, 2.49393e-02,1.19804e-33,  4.3567276,3.13680e+01, 0.0000000,30.2021971,0.08154949,0.91845051
MRC1,-2.26831e-02,-1.85886e-03, 2.29566e-01, 0.170721530, 5.03108e-02, 1.17246e-27,-0.020487072,-1.92354e-03,2.30659e-01, 0.252262508, 7.21599e-02,4.15735e-04,  0.0000000,2.42116e+01, 0.0000000, 0.6618520,0.90963322,0.09036678
MMS4,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,        NA,        NA,0.95865462,0.04134538
MRE11, 9.22369e-02, 2.96229e-02, 6.10594e-10, 0.091564306, 1.08115e-02, 5.64520e-08, 0.113287808, 3.42236e-02,9.14731e-02, 0.084653285, 1.02460e-02,7.86108e-07,  6.4949159,4.52899e+00, 0.0000000, 3.3851868,0.12569643,0.87430357
MMS22, 3.15573e-02, 6.90197e-03, 3.12719e-02, 0.119115150, 6.17321e-02, 8.06633e-19, 0.033124041, 6.38953e-03,5.58965e-02, 0.201682130, 6.65937e-02,6.14607e-04,  0.0000000,1.53740e+01, 0.0000000, 0.4920711,0.86600084,0.13399916
MMS1, 1.53734e-01, 3.99070e-02, 2.52541e-19, 0.131526031, 1.54795e-02, 2.15100e-15, 0.191964244, 6.19935e-02,2.30767e-02, 0.128340970, 1.52338e-02,3.04299e-14, 15.8783372,1.19480e+01, 0.0000000,10.7973678,0.09365872,0.90634128
MKS1,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,         NA,          NA,          NA,         NA,         NA,         NA,        NA,        NA,0.04358287,0.95641713
MET18, 7.14368e-03, 9.58185e-04, 6.52313e-01,-0.048717793,-1.16261e-02, 5.51822e-02,-0.001382783,-1.76680e-04,9.36672e-01,-0.027765346,-1.21573e-02,6.24595e-01,  0.0000000,0.00000e+00, 0.0000000, 0.0000000,0.83586903,0.16413097
MFT1,-1.00541e-01,-1.00076e-02, 1.15532e-09,-0.058804805,-2.20637e-02, 3.61341e-05,-0.102128279,-1.01796e-02,1.73404e-09,-0.067293945,-2.52154e-02,4.02366e-01,  6.2179667,1.72275e+00, 6.0416107, 0.0000000,0.92203167,0.07796833
