,lambda_1,int_1,beta_1,sigma_1,lambda_2,int_2,beta_2,sigma_2,conv
EST1,0.132358069784158,0.0200677745814348,-0.00929827805300743,0.22447148233608,0.867641930215842,-0.00278267011363532,-0.000534974102478896,0.0666199400597479,Y
EXO1,0.94005222805921,-0.00745680337183221,0.000276435202776044,0.0765465734834779,0.0599477719407897,0.0258549899649436,0.0178550505881729,0.513609654073713,Y
FAB1,0.912021036038357,-0.00857438992505015,0.00272522238030409,0.098415261437337,0.0879789639616434,0.164317299733779,-0.0511943127131584,0.402267496107171,Y
FKS1,0.865802618840897,-0.00635927933314711,-0.000403997432265587,0.148275574750717,0.134197381159103,0.259307683378236,-0.0626571657390157,0.506095522869258,Y
GEP3,0.825674444465178,-0.0110543629966263,0.00547652288217838,0.209774865615677,0.174325555534822,0.295059380370969,-0.0255373952809371,0.640740599388661,Y
FIN1,0.968027712756309,0.00576309300861028,-0.00152918597212842,0.0726056053999728,0.031972287243691,0.101856503220445,0.0191939558521259,0.484598849141087,Y
FRA2,0.952996637736691,-0.00228751995057354,-1.5740046947495e-05,0.0460604350233445,0.0470033622633086,0.0244101192073095,0.0342147544074866,0.379979743445753,Y
GAL80,0.982194368631177,-0.00488928497093877,0.00276950209695569,0.0644568816732452,0.0178056313688232,0.0811433198023125,-0.0802139904662851,0.356193625776712,Y
FUS3,0.0859677414366067,0.0297704295820407,0.0015446432185456,0.532737487595531,0.914032258563393,-0.0036019387697408,0.003979689284029,0.13058908508213,Y
GCR2,0.865966960124797,-0.0124944085271802,-0.00418468883552545,0.144511137510303,0.134033039875203,0.108982694199375,-0.0505215883297614,0.495872912169291,Y
GPA2,0.908245952649294,-0.00438295545690339,0.00449778027870093,0.105185789499782,0.0917540473507061,0.247636540366646,-0.00342238976514103,0.511253531708522,Y
GPR1,0.915151479661238,-0.0097403907093865,0.0012170403696608,0.159829709365483,0.0848485203387623,0.302228834537222,-0.00201652707208357,0.722831659827269,Y
GPG1,0.0614884913831892,-0.141513192872977,0.0363661309228582,0.253053994354521,0.938511508616811,0.00941106890467152,-0.00643900918687335,0.105952091559616,Y
GPH1,0.910862651472551,-0.000293482530278366,-0.00128300515202089,0.0893606387541172,0.0891373485274494,-0.148134347399574,-0.0278966602026426,0.401488496432984,Y
GIS4,0.0463194645683451,0.160900783709165,-0.0549661131614819,0.573450579828276,0.953680535431655,-0.00498128095193937,-0.00034630090111157,0.0884927179565257,Y
GTR1,0.911713504816403,-0.00444757201633068,0.00302646644718697,0.0962508034382468,0.0882864951835969,0.0622721232200406,-0.0301007901156693,0.52291291857516,Y
GSY2,0.909048543460547,0.00232027715111656,-0.00446551458410706,0.0837243398102596,0.0909514565394529,0.054190484213465,0.00344249282371238,0.251368831942248,Y
GSY1,0.969485205942046,0.00683467784899882,-0.00394483811754072,0.0808348334655913,0.0305147940579543,-0.0254192222437422,0.0275843919042953,0.324349617245508,Y
HAP4,0.962031283500508,-0.000183368389866801,-0.00825877558559942,0.111373951819157,0.0379687164994921,-0.00602003001409749,-0.0461897735533254,0.436413115934952,Y
HCR1,0.0900845825961481,-0.0635945525291798,0.017013954264478,0.494599271030211,0.909915417403852,-0.000149462679103978,-0.0019687452616478,0.14398751831526,Y
HFM1,0.88771453159781,-0.0102913046890742,0.00202118751816353,0.117418606412462,0.11228546840219,0.134110164322815,-0.0594858488303246,0.406213869673199,Y
HHT1,0.92689959620066,-0.00265942696574676,-0.0045025021995559,0.0638494249447835,0.0731004037993401,0.0176203083244857,-0.00118667497221299,0.241131159423116,Y
HNT3,0.107501664309013,-0.0479443858714001,0.00864781672880012,0.269980847421179,0.892498335690987,0.00322135077288632,0.00139747569223673,0.074522726333801,Y
HOG1,0.930038883994254,-0.000927548045525515,0.00289260849719653,0.0775771164096005,0.0699611160057463,-0.13720856480579,-0.0220532442597175,0.451664725495823,Y
HHF1,0.934737612197707,-0.00679803007861495,0.000226688110230323,0.074614100896742,0.0652623878022934,0.120624909137623,0.00397411045700317,0.248969058320019,Y
HOS3,0.92249304848922,0.00548843407997441,0.0018803389499625,0.0726056464534697,0.0775069515107803,-0.103011441480035,-0.0195884797816153,0.317348448294489,Y
HOM2,0.887521537579493,-0.0110816020398307,0.000473908016835276,0.105107833052145,0.112478462420507,0.308972286087933,-0.0605247740508237,0.439981343923854,Y
HUR1,0.833291659392735,-0.013684672163075,0.00391026507183293,0.150594297565606,0.166708340607265,0.246748413283249,-0.0547613319668334,0.495169500728919,Y
KKQ8,0.0821053894732025,-0.0984031385605979,0.0124817566685538,0.313195078235741,0.917894610526798,0.00507831664759205,0.000421516794098867,0.0752034308180459,Y
INP52,0.891519635883552,-0.00728164399462186,0.00331684457996509,0.119159353352881,0.108480364116448,-0.197808989966855,-0.0101200006891991,0.421995970991881,Y
IRC3,0.151467153225183,0.234124586450261,-0.0280759095673049,0.500393002545974,0.848532846774817,-0.0146776716963972,0.00256127290158181,0.174398997469083,Y
IRE1,0.95497597754899,0.0053595553764931,0.00540817301601252,0.160346677022529,0.0450240224510095,-0.216988354939432,0.0204798387861898,0.535094561930012,Y
IRA2,0.803649387607694,-0.0142983570872247,-0.00769983126052298,0.260507394675222,0.196350612392306,-0.265665324010671,-0.029811519994775,0.581790040989392,Y
IPK1,0.875372826800888,-0.0100938890992136,0.0057036911997732,0.201798686422886,0.124627173199112,0.389970165351635,-0.0360986444349901,0.810295048661989,Y
IRA1,0.144874185670467,-0.133246790787571,-0.043240441599719,0.51408438396447,0.855125814329533,-0.00660972999655539,-0.00133565066859826,0.132481474629564,Y
JJJ1,0.129082950003621,0.110797532260226,-0.0170540017629671,0.377875629850719,0.870917049996379,-0.00136451269215663,0.00597683917705633,0.119248726243132,Y
IST3,0.809792660966762,-0.00334429555472512,0.00230890237261821,0.119516470559204,0.190207339033238,0.0159018336396692,-0.0229536245862652,0.33856347425722,Y
IRS4,0.929644111295768,-0.0105341455351049,0.00287512970646245,0.0857665973471833,0.0703558887042325,0.073064808391504,-0.0563588436258777,0.421272477938781,Y
JNM1,0.918339932759787,-0.00851988046088745,0.00315271924376179,0.101575323059183,0.0816600672402127,0.205275258004546,-0.0175451276816267,0.344853532342162,Y
KAR3,0.0824044718432875,0.216517541073908,0.0576183715878999,0.656610872940733,0.917595528156713,-0.00699588721447086,0.00904842316205177,0.141182406817881,Y
RRD1,0.118191683837335,-0.0366828258140111,0.00975749735818201,0.273639205237194,0.881808316162665,0.000506006953109037,-0.000766986596949062,0.0841232363887677,Y
RRP8,0.953374480959677,0.00287694720170541,-0.00593416515920806,0.10565758195115,0.0466255190403235,-0.0123798439788286,-0.00844839860145028,0.481510009868617,Y
RSA1,0.125883790471257,-0.301275078639958,-0.00265251689541064,0.611163760250198,0.874116209528743,0.00249004088089076,-0.00487836880465747,0.210373159576161,Y
RRP6,0.0876518448013438,0.112696588115847,-0.0395986597687934,0.609940188963717,0.912348155198656,-0.0125238815153836,0.00157591130906022,0.174894471467296,Y
RRM3,0.064188315537663,0.0139503511277443,0.0385893575225883,0.373884169099089,0.935811684462337,-0.00511517837295382,-0.00104043730122938,0.0909702656786831,Y
RPB9,0.145231586610762,-0.14755027445776,-0.0234402799930021,0.771729388577867,0.854768413389238,-0.0242715671995642,0.00192603862531193,0.2762349470713,Y
RNY1,0.13119471711334,0.350394472763989,-0.0735240842878854,0.588748832944356,0.86880528288666,-0.0130085666404824,0.00205165386354573,0.176280389454602,Y
RPA49,0.0340884831347319,0.015322347667368,-0.0427309736856374,0.672285833039032,0.965911516865268,-0.0122043831708322,-3.91206991862423e-05,0.149802801828487,Y
RPA14,0.119241824596795,-0.119978665766964,0.0096080496327562,0.26561159380001,0.880758175403205,0.00878373465096892,-0.00193900201953138,0.0873268369466193,Y
RPA12,0.0668789846301813,-0.0373368153934693,-0.0302096307643019,0.454711724667968,0.933121015369819,-0.00123020604999073,-0.00579958436138582,0.117659632792971,Y
RNR4,0.891268631318243,-0.0265519353558598,0.00594560946756831,0.201002088915538,0.108731368681757,0.336040942957498,-0.0690864684879568,0.6991944353876,Y
RMI1,0.920928525877245,-0.0134068320739471,0.00093514593366905,0.0974288941644505,0.079071474122755,0.351589608386771,-0.00729371631858524,0.446585677579324,Y
RIM1,0.11322163073216,0.309836560813115,-0.0311598603236926,0.649669979759264,0.88677836926784,-0.0150886572095135,-0.0019070189723113,0.219730657853352,Y
RGP1,0.873957993193021,-0.0198630387949257,0.00831188647218397,0.228115263101781,0.126042006806979,0.439193261926628,-0.092426004810722,0.743816003220778,Y
RGT2,0.0530388865799769,0.0547841861994274,0.0491222472493446,0.322960262334913,0.946961113420023,-0.00578892740743056,0.00863373867736271,0.0755455574142214,Y
RIC1,0.110684346252428,0.26573807293127,-0.0593614005746458,0.525027514931098,0.889315653747572,-0.00134408939061812,0.004270739450709,0.13633401136337,Y
RIF1,0.0445614235037272,-0.049689287955835,-0.0235216758550799,0.216032728286862,0.955438576496273,0.00191730469335313,0.000396326023486936,0.0496001783320559,Y
REG1,0.869404851374102,-0.0249842591561314,-0.00811972491486183,0.26510473645752,0.130595148625898,0.593129668430592,0.0195877452060585,1.03948480283053,Y
REV3,0.940806989114022,0.0033782924168564,0.00281698335808171,0.0581230150949972,0.0591930108859781,-0.0792381979648421,0.0162804566262199,0.216110247314866,Y
RCE1,0.799479369139199,0.0112863740812124,-0.00873755503307721,0.0970008442408535,0.200520630860801,-0.0593103666534861,-0.010797809942824,0.183686097836548,Y
RAS2,0.933408774791312,-0.00295553194646399,-0.00064646930878859,0.077041776402949,0.0665912252086879,0.0942594710493322,-0.0379428122984452,0.45505039149084,Y
RAI1,0.146274088561119,0.181014372585893,-0.0210151731005969,0.596884864572124,0.853725911438881,-0.00952123104775873,0.00334824454021892,0.186849879686944,Y
RAM1,0.869115695604655,-0.0250995908486955,-0.00190896577450957,0.381366454592795,0.130884304395345,0.636656015249377,-0.0536236489951426,1.27376880031873,Y
RAD57,0.907834759365661,-0.00316294149368155,0.000761904938804108,0.107415410060613,0.0921652406343385,0.241738255665566,0.0109286776988182,0.384054183338785,Y
RAD54,0.924025998453039,-0.011273724012872,-0.00211523091403547,0.118906656476374,0.0759740015469614,0.266098708163535,-0.00557033867572747,0.401716365975908,Y
RAD50,0.0961303732003886,0.470940489397608,-0.0151475846808004,0.588253072082391,0.903869626799611,-0.0109782284422498,0.00545990794843363,0.173184879158527,Y
RAD55,0.912020471852911,-0.00731927799746396,-0.000261212592913192,0.070999441532124,0.0879795281470895,0.131188939214491,0.0027574833825048,0.25056894016194,Y
RAD52,0.885151072038354,-0.0258629233699798,0.00546594060856423,0.157395078049841,0.114848927961646,0.333854056107679,0.0121661641842405,0.512526136141932,Y
RAD27,0.106604586052269,0.192079976836597,0.074996173114632,0.525240906177828,0.893395413947731,-0.0182641239532943,0.00267816347927183,0.144301509430998,Y
RAD1,0.104944098167175,-0.114432866423061,-0.00479670089944012,0.416379141650487,0.895055901832825,-0.00825562373022621,0.00268448821659146,0.106172349377418,Y
PUS7,0.0493483298939688,-0.0893922462862957,0.0112739327104557,0.427573760354209,0.950651670106031,-0.00571079387905948,0.00403919495596176,0.0963485568707734,Y
PUF4,0.0473110210314381,0.0539407403253384,0.0324992554453543,0.348521747714365,0.952688978968562,-0.000175462647096797,0.00159040965614458,0.0793324587197177,Y
PUS1,0.902503860199647,-0.000872772630941809,-0.00232118927781042,0.118425592430055,0.0974961398003526,-0.183060169199641,-0.0138632634912372,0.502545633679651,Y
PUF6,0.880102677910175,0.00272637323593772,0.00234984914488094,0.118478911256943,0.119897322089825,0.127025964154531,-0.0283319143875349,0.366576833539492,Y
PUS9,0.977394568006219,0.00945670292333779,-0.00389391515022315,0.0640672548384114,0.0226054319937811,-0.233277869936197,0.00914888694363182,0.345557764334804,Y
PUF3,0.901454066468445,-0.0146400782664178,-0.0002782689164422,0.0644056156274053,0.0985459335315552,0.217377638638228,0.0386594700353504,0.245784686019398,Y
PTK2,0.948677779010981,0.000531558664322572,-0.00113317580971203,0.0787288143027746,0.0513222209890186,0.0670289335077313,-0.0336035189657559,0.328608146486593,Y
PTP3,0.972651309221643,-0.00843563145888304,-0.00235687245498742,0.0936279849698295,0.0273486907783574,-0.000504517332622338,-0.0430768752288861,0.62108235465222,Y
PSY2,0.963949450700407,0.00774809200744569,-0.006827112388919,0.102317931793843,0.0360505492995927,-0.0566416874707593,-0.0745259899513185,0.526809609606337,Y
PTC1,0.158280741202388,0.375249389089588,-0.104106127328832,0.60276630338321,0.841719258797612,-0.041695165170409,0.00645422506262116,0.212129002444817,Y
PPH3,0.061043640046352,-0.106285480848428,-0.047912983760511,0.467380007185474,0.938956359953648,0.00114392659253113,-0.00928914146044683,0.112072912621951,Y
POL32,0.0671570281388282,0.0853322054313057,-0.000800353773186104,0.32750484837141,0.932842971861172,-0.00244396172626097,-0.000264967186155743,0.0862383738381634,Y
POG1,0.0627357426651746,0.0127433564440572,-0.0115750644427665,0.488888609206456,0.937264257334825,-0.0126338298931839,0.00500700619333132,0.084904139899157,Y
PMS1,0.0471359641888716,0.0256825429122113,0.0577565288821602,0.393464925017727,0.952864035811128,-0.0094354328811343,-0.000634598358406842,0.0556097685808369,Y
PLC1,0.907817381790431,-0.00543495339439063,-0.00120554079491569,0.209033205127429,0.0921826182095687,0.522663416127889,-0.0478326101884845,0.852112769641251,Y
PML39,0.957423149629318,0.00313289256881456,-0.00419779095245576,0.0671692158456693,0.0425768503706819,0.0376065882179764,-0.043572752410926,0.360372750242131,Y
PIH1,0.888797433205413,0.000919896643289462,-0.00385874551027648,0.113840202562623,0.111202566794587,0.0451783981373022,-0.020241738518923,0.38027059273379,Y
PIN4,0.0949183018723113,0.0812458852725396,0.00713877615255195,0.400858256115701,0.905081698127689,-0.0127369603199724,-0.00250166083563069,0.0951905834882551,Y
PIF1,0.866832963166668,-0.0111213065565333,0.00194944207582955,0.0927522192751412,0.133167036833332,0.0807455970295171,0.00229470319698444,0.289111019404897,Y
PIB2,0.957319517531702,0.00195978339515014,0.0027927848646217,0.0866548570475795,0.0426804824682976,-0.0519484594037719,0.00120041001150467,0.42555408310667,Y
PHO80,0.980853067160551,-0.00315822322204292,-0.00443510953810912,0.0760142715262472,0.0191469328394494,0.0899741386327273,-0.143199884338011,0.685963521651278,Y
PFK2,0.139264975371253,0.468163490453101,-0.0303940199220569,0.68941616050461,0.860735024628747,-0.0381014427289081,0.00615040588647302,0.242108242272739,Y
PFK1,0.859690286791324,-0.00905639749677473,-0.005185558471137,0.144920846304825,0.140309713208676,0.0515176129765893,0.00357698550257268,0.423785082310314,Y
PHO85,0.9421494163992,-0.0162576182236026,-0.00575998486581146,0.205895650173858,0.0578505836008002,0.417710723350442,-0.246573378337449,0.913806768617096,Y
PFK27,0.839852886880608,-0.0263504615035506,0.00514824474025482,0.17940894477698,0.160147113119392,0.213342858477688,-0.0242586676163427,0.559838933194729,Y
PHO13,0.966682895001686,-0.000164324465839819,0.00145400506980938,0.0599633945723302,0.0333171049983138,0.14058610187819,0.112689254506732,0.525838255389158,Y
PET112,0.0854055102543248,-0.0856459689533259,-0.00613076505777648,0.235288650179037,0.914594489745675,-0.000556019077590775,0.00158903096448134,0.0597941935456539,Y
PDE2,0.079002893156639,-0.148798385025818,-0.033726000503673,0.667387629884964,0.920997106843361,-0.00817381734086741,0.00257316805698675,0.117541188578433,Y
PCL8,0.10871877528701,-0.189874872857684,0.00951946689073501,0.408041943251741,0.89128122471299,-0.00101257545725183,0.00219717887941519,0.0792994601556302,Y
PCL6,0.0215866921048957,0.201924680784971,-0.265460516136261,0.876337980095693,0.978413307895104,0.000486882280215382,-0.00370674392245552,0.0960540386821741,Y
PBS2,0.909565206453358,-0.00682925350514571,0.00506059423786631,0.0776470859158823,0.0904347935466423,-0.0934619046592953,0.0182729526705395,0.45019269767021,Y
PBP1,0.938196460406376,0.00353182113949649,-4.00169972761529e-05,0.104433762290461,0.061803539593624,-0.155793670492628,0.0134112884980925,0.293553175993657,Y
PAT1,0.945482062789955,-0.0106621013641568,0.0206088062290629,0.219416333590346,0.0545179372100452,0.101964583348317,-0.0273484844850569,0.835157736161835,Y
PAP2,0.834067100394831,-0.00633141726176197,-0.00134004145840747,0.121418206499996,0.165932899605169,0.00161809750924308,-0.0261888500731873,0.447793370240597,Y
OPI1,0.87990581332024,-0.00860684267346841,0.00848206675867378,0.219365470075661,0.12009418667976,0.366991957720842,-0.0257296371729323,0.855398636556275,Y
OCA6,0.0479414519776316,0.139839629306216,-0.0166414519349407,0.480265843262031,0.952058548022368,-0.00643269178904074,0.00403903786646507,0.0918609861813229,Y
OCA4,0.930924246036847,-0.00834269745277567,0.00299939163846411,0.0860199944151949,0.0690757539631535,0.151941735853884,-0.0149382943150749,0.406994914026603,Y
OCA5,0.0778671205422318,0.145367322825063,0.0013788069447098,0.34598422487821,0.922132879457768,-0.0100688684553103,0.00255823438641557,0.0839440757072229,Y
OCA2,0.903229563532185,-0.00695375090610494,0.00380629283656156,0.089288501762216,0.0967704364678146,0.0669677910503046,-2.61128033125273e-05,0.291673376469439,Y
