,global,local
STE50,3675.95063969054,7032.08531473874
STE20,3844.2570221166,7105.3271278721
STE11,1684.10470445406,4624.80664998819
STE14,3629.51756467309,5127.98872788358
SSK2,2951.60246062915,4955.04205136081
SSK1,4254.07320346941,6192.66538224592
SSF1,2485.28293292809,3562.21316169304
SRO9,592.787687736279,1024.78016053406
SPT4,-309.864138312202,718.838099441611
SPT23,4464.95287356821,6070.69005841345
SPT21,-2044.76518995188,-1045.92230354504
SNF4,2838.75925110498,4258.67447379371
SNT309,-600.108922684885,16.7434247136751
SNF1,2259.09603611007,3754.70112119844
SMI1,2782.04022234585,4342.28744292346
SLX9,2593.9907313017,3947.20730571818
SKI3,2831.66653677896,3571.25895269959
SLT2,5103.46531078177,6668.68817070911
SKY1,1857.19357244133,2916.83546088468
SIW14,2861.04267642454,3915.71216976757
SIT4,-1670.83847828076,-709.692970142637
SIS2,-1854.77211062996,-978.783728145288
SHR5,3048.87360902,4575.77138268902
SGS1,1505.81082235344,3021.35612594041
SER2,3855.07710594625,5780.42171990095
SEH1,73.1415752045422,1620.79935730261
SET4,1816.73174207973,3436.46577569551
SAT4,3648.43842191777,5386.98543796066
SAP190,2438.84575201507,4423.26571012447
SBP1,2228.85851098794,3888.27817384104
SCS2,3620.80388504559,4945.48771013244
SAP155,1360.62736858776,3048.76014733201
SCP160,3825.53472044034,4214.88690106038
SAM4,545.762709385264,2165.24713001512
RTT103,1053.48417189366,2427.65444151101
SAM1,2978.759403209,7294.0973412053
SAC1,2242.38111917852,3820.27750569582
RTS1,1530.8780083612,3309.46696499399
SAC3,-936.226779357164,-112.202165414618
RTR1,3044.13126638994,3557.5319336863
RTT107,3601.65249669355,4821.46820825969
KAP120,-542.467842011231,416.246929434704
ACO1,-3989.47521411379,-3015.48628038763
AIM1,6486.8177623471,9407.63831045565
APN2,5478.1019959598,6704.62022515749
ASK10,2127.2261796195,3830.75512612127
APQ12,1768.98251565417,3290.17330998248
ARG82,-2830.13055217002,-630.618586592736
ATG21,5328.33374366482,6220.14348011126
ATG23,2971.91756817232,5342.63614725452
ASC1,-1471.56354416674,-576.492320536329
ATG32,3075.41506010781,5230.53303510535
ARX1,2333.96699165106,3573.24039561892
BCS1,3983.65377061531,4306.11572560441
BCY1,-4130.5676805685,-3317.9870788221
BIK1,5365.2244175937,5881.66665576349
RTC1,2178.3754962727,5342.04095945885
ASI2,3293.18811613409,4581.47690368586
ADD66,2242.90371033023,3525.69876096779
APC9,4165.4956805581,5910.93803901737
