ID,Transcription responsiveness
YNR021W,1149.9740800114
YNR022C,848.5338165238
YNR023W,508.2915246712
YNR024W,1204.8345138327
YNR025C,1118.9918011477
YNR026C,1160.4162266215
YNR027W,972.9545646085
YNR028W,876.2054288989
YNR029C,582.8005916002
YNR030W,955.2953066167
YNR031C,581.4137403678
YNR032CA,250.7002857441
YNR032C-A,
YNR032W,921.503196098
YNR033W,969.7552678904
YNR034W,2291.3736626071
YNR034W-A,
YNR035C,1170.4501530333
YNR036C,1325.4155233655
YNR037C,1475.358737395
YNR038W,1342.8980479887
YNR039C,897.8191797902
YNR040W,801.6315464523
YNR041C,1137.6228048786
YNR042W,864.3081946289
YNR043W,1878.5071869362
YNR044W,
YNR045W,984.1346332868
YNR046W,1813.838114535
YNR047W,1224.0001151639
YNR048W,729.6876986412
YNR049C,732.4428335238
YNR050C,3013.9521764784
YNR051C,1047.7773515096
YNR052C,728.7453574317
YNR053C,2531.9094386776
YNR054C,1583.9732982632
YNR055C,1013.3166557091
YNR056C,1924.7465320975
YNR057C,1528.0069525077
YNR058W,2273.410746224
YNR059W,1107.3756791394
YNR060W,2060.6123088026
YNR061C,775.9528279685
YNR062C,763.5161100786
YNR063W,1334.325195954
YNR064C,1816.1820478555
YNR065C,
YNR066C,
YNR067C,3330.1235809556
YNR068C,2164.1839822048
YNR069C,2451.0564210792
YNR070W,1147.9293580838
YNR071C,
YNR072W,
YNR073C,
YNR074C,1375.2181609495
YNR075C-A,
YNR075W,
YNR076W,
YNR077C,
YOL001W,574.5863018074
YOL002C,1551.6530930199
YOL003C,617.1889179511
YOL004W,1228.9449376826
YOL005C,1174.7067724818
YOL006C,1384.6573888346
YOL007C,2877.0760916765
YOL008W,773.7559999881
YOL009C,644.545270139
YOL010W,1740.3791178065
YOL011W,1442.6652651588
YOL012C,1767.6935281387
YOL013C,847.158951879
YOL013W-A,
YOL013W-B,
YOL014W,2753.2743858898
YOL015W,2773.8589345522
YOL016C,5380.4664209835
YOL017W,1322.3818222422
YOL018C,707.4912821593
YOL019W,1430.7773376252
YOL019W-A,
YOL020W,1071.8960500676
YOL021C,815.7306183226
YOL022C,1293.3489193884
YOL023W,856.4795082668
YOL024W,2801.8334357157
YOL025W,795.4276364705
YOL026C,1069.0207539774
YOL027C,999.8394151941
YOL028C,993.6245345722
YOL029C,748.9803030188
YOL030W,1457.4253000977
YOL031C,1508.2742621944
YOL032W,2786.2267667464
YOL033W,766.6445414942
YOL034W,562.9538877171
YOL035C,1583.7091727319
YOL036W,850.9736970689
YOL037C,
YOL038C-A,
YOL038W,1377.509160275
YOL039W,2328.8265674363
YOL040C,2585.8826481239
YOL041C,1715.7082210357
YOL042W,611.8647655925
YOL043C,638.7941318792
YOL044W,734.4951713387
YOL045W,930.3313805112
YOL046C,
YOL047C,11084.000443778
YOL048C,1755.7649452984
YOL049W,1068.0261134758
YOL050C,645.1017572462
YOL051W,1057.3686754332
YOL052C,1040.2052019746
YOL052CA,1815.3635719994
YOL052C-A,
YOL053C-A,
YOL053W,1057.2625991328
YOL054W,1021.6460864023
YOL055C,1020.9318660331
YOL056W,747.6191019061
YOL057W,911.3563819014
YOL058W,5921.7423309311
YOL059W,2285.3605469306
YOL060C,969.2935950747
YOL061W,1167.2809906149
YOL062C,724.7546944587
YOL063C,593.3921323333
YOL064C,2776.5120287584
YOL065C,671.2250938166
YOL066C,757.4482819292
YOL067C,1413.9857250036
YOL068C,1073.4549573757
YOL069W,801.9469502125
YOL070C,953.8859902876
YOL071W,1693.1423994398
YOL072W,521.9611069826
YOL073C,950.2357116791
YOL075C,604.0065205716
YOL076W,873.7103855844
YOL077C,3117.7378002001
YOL077W-A,
YOL078W,741.6145283954
YOL079W,
YOL080C,1685.8327791617
YOL081W,966.938877969
YOL082W,2346.6472375887
YOL083C-A,
YOL083W,2565.5116446501
YOL084W,4119.4508386278
YOL085C,2277.0865327963
YOL085W-A,
YOL086C,
YOL086W-A,
YOL087C,1030.6723694169
YOL088C,887.442503111
YOL089C,1055.0709213588
YOL090W,1400.6848853861
YOL091W,2491.1823305804
YOL092W,1650.1681990856
YOL093W,977.2915352363
YOL094C,1054.2381200455
YOL095C,1016.7942911069
YOL096C,951.927085626
YOL097C,1642.1095182092
YOL097W-A,
YOL098C,1014.6258907313
YOL099C,830.4446004151
YOL100W,1161.9013007736
YOL101C,3187.60037804
YOL102C,1201.4044712779
YOL103W,1049.7191528833
YOL103W-A,
YOL103W-B,
YOL104C,4144.1917282753
YOL105C,1039.5136105538
YOL106W,
YOL107W,1383.4912629935
YOL108C,1001.1805644953
YOL109W,2628.8001484616
YOL110W,1579.99486823
YOL111C,1036.1173533005
YOL112W,814.0868308664
YOL113W,908.7281974878
YOL114C,682.516623349
YOL115W,1891.7102384524
YOL116W,709.2581455053
YOL117W,1021.6482727045
YOL118C,2715.6534026629
YOL119C,3468.0789375856
YOL120C,
YOL121C,
YOL122C,1326.9980125969
YOL123W,1504.4378189251
YOL124C,2619.5822090903
YOL125W,981.4011461023
YOL126C,3247.9775472982
YOL127W,2165.7641004363
YOL128C,897.9226718585
YOL129W,1072.6480967334
YOL130W,1045.932750761
YOL131W,
YOL132W,4092.0782466086
YOL133W,863.29424245
YOL134C,
YOL135C,1073.0921980244
YOL136C,2012.7066833369
YOL137W,647.5210978511
YOL138C,694.6860395219
YOL139C,1415.0200775437
YOL140W,3215.3825604463
YOL141W,1543.0309754226
YOL142W,1107.9881301398
YOL143C,2529.2314318016
YOL144W,1097.1728800162
YOL145C,1008.4372646748
YOL146W,934.5744536061
YOL147C,1857.5044561415
YOL148C,801.2330619896
YOL149W,939.0700785288
YOL150C,
YOL151W,5287.273078307
YOL152W,
YOL153C,2350.0905588237
YOL154W,4230.2595316159
YOL155C,
YOL155W-A,
YOL156W,
YOL157C,
YOL158C,3587.7730275585
YOL159C,1236.8520312818
YOL159C-A,
YOL160W,1280.2558714998
YOL161C,
YOL162W,
YOL163W,
YOL164W,1180.9748632187
YOL164W-A,
YOL165C,
YOL166C,1506.3338408155
YOL166W-A,
YOR001W,1165.6101446407
YOR002W,714.7612528991
YOR003W,1269.7880708295
YOR004W,2551.6072026906
YOR005C,697.7146709939
YOR006C,1482.697905604
YOR007C,1729.1759352011
YOR008C,733.1201733115
YOR008C-A,
YOR008W-B,
YOR009W,
YOR010C,
YOR011W,905.3827108945
YOR011W-A,
YOR012W,
YOR013W,
YOR014W,1138.1285907318
YOR015W,
YOR016C,1181.8594196082
YOR017W,1021.0040542433
YOR018W,796.8623645009
YOR019W,1706.102901839
YOR020C,2210.9730853107
YOR020W-A,
YOR021C,2082.7574089446
YOR022C,1295.7818778898
YOR023C,932.5697899619
YOR024W,
YOR025W,1919.0394621825
YOR026W,1146.5371292801
YOR027W,3169.4124658553
YOR028C,2795.4111221563
YOR029W,1105.5887445505
YOR030W,1280.304185529
YOR031W,2683.1040438909
YOR032C,2034.6370436091
YOR032W-A,
YOR033C,1489.277790366
YOR034C,732.198385783
YOR034C-A,
YOR035C,1488.2235459213
YOR036W,1965.8726632993
YOR037W,994.4052078224
YOR038C,882.9595954506
YOR039W,932.4010194416
YOR040W,1834.0502782906
YOR041C,1178.6082896034
YOR042W,1407.6355600145
YOR043W,814.4559618556
YOR044W,1319.4976086115
YOR045W,1522.0636626063
YOR046C,1142.0420903933
YOR047C,1297.6780726736
YOR048C,839.1718431089
YOR049C,2203.4635300802
YOR050C,
YOR051C,1433.3895956161
YOR052C,2419.4280511141
YOR053W,764.4891403176
YOR054C,802.7324096424
YOR055W,
YOR056C,1556.925097152
YOR057W,662.0729266353
YOR058C,1134.7289074017
YOR059C,1289.3227341904
YOR060C,836.3343906125
YOR061W,802.8638313327
YOR062C,1355.3850224658
YOR063W,1848.2645740618
YOR064C,717.9704788613
YOR065W,2894.1846735306
YOR066W,1186.1147110511
YOR067C,844.8296186194
YOR068C,853.81017586
YOR069W,580.1393413417
YOR070C,635.4494395893
YOR071C,
YOR072W,1646.1221213058
YOR072W-A,
YOR072W-B,
YOR073W,1632.9094819605
YOR073W-A,
YOR074C,2279.4300467228
YOR075W,873.2551439938
YOR076C,471.5846880906
YOR077W,1073.4816364824
YOR078W,1702.4751575739
YOR079C,805.155286377
YOR080W,920.0674925737
YOR081C,1066.2481097235
YOR082C,911.177962298
YOR083W,1078.5590060411
YOR084W,1551.7452738599
YOR085W,1266.8250092691
YOR086C,1692.3255338759
YOR087W,1089.0807236154
YOR088W,
YOR089C,1646.4910776905
YOR090C,766.2474237396
YOR091W,1581.349687063
YOR092W,1146.7493643723
YOR093C,911.689771779
YOR094W,709.81219363
YOR095C,2615.5144904735
YOR096W,2680.4640147403
YOR097C,794.443100056
YOR098C,1166.0427818709
YOR099W,1054.5562145792
YOR100C,2587.7878616257
YOR101W,2321.7091376027
YOR102W,742.5835118543
YOR103C,835.6632450352
YOR104W,760.2864119224
YOR105W,771.9354938407
YOR106W,724.0880406364
YOR107W,2400.9903636009
YOR108C-A,
YOR108W,
YOR109W,914.3706788079
YOR110W,552.6512011723
YOR111W,635.4684877779
YOR112W,478.1784120024
YOR113W,958.7428279693
YOR114W,1250.7597552418
YOR115C,1055.2402592497
YOR116C,979.3798965703
YOR117W,1208.545878846
YOR118W,698.2380996206
YOR119C,1347.1135248643
YOR120W,4179.2926099756
YOR121C,
YOR122C,1016.1073947328
YOR123C,820.0244156694
YOR124C,1118.6797135062
YOR125C,1302.214068743
YOR126C,1285.9903713945
YOR127W,858.3335563166
YOR128C,2048.9838487391
YOR129C,1285.3143582853
YOR130C,2343.4438790814
YOR131C,794.3704596063
YOR132W,938.9513141684
YOR133W,
YOR134W,2209.8073983828
YOR135C,2561.8532630817
YOR136W,3349.3181337864
YOR137C,1635.1927213104
YOR138C,694.7591331073
YOR139C,
YOR140W,979.5330412339
YOR141C,1046.8890518991
YOR142W,1561.3805030445
YOR142W-B,
YOR143C,874.3099333209
YOR144C,898.7358890765
YOR145C,2275.4105969404
YOR146W,
YOR147W,1013.8736616534
YOR148C,784.0088065058
YOR149C,816.783993713
YOR150W,843.9742855559
YOR151C,795.6415671399
YOR152C,2034.5456146792
YOR153W,3899.2359877215
YOR154W,761.2199798124
YOR155C,948.094098358
YOR156C,1363.6776225755
YOR157C,1233.9844848001
YOR158W,1066.2856271584
YOR159C,686.4653461379
YOR160W,677.0994467214
YOR161C,2906.5412901862
YOR161C-C,
YOR161W-A,
YOR161W-B,
YOR162C,1264.046696098
YOR163W,1007.7697140196
YOR164C,734.5755718102
YOR165W,675.0225968876
YOR166C,565.3862489333
YOR167C,2136.6182207615
YOR168W,1306.6280190451
YOR169C,
YOR170W,
YOR171C,515.1288931014
YOR172W,605.6635278647
YOR173W,3838.6937361624
YOR174W,596.6788260308
YOR175C,1256.4973870017
YOR176W,1357.9904542811
YOR177C,2101.6650038451
YOR178C,2198.3942700978
YOR179C,738.8099569581
YOR180C,1041.9856775568
YOR181W,1368.6045000023
YOR182C,3262.3597821486
YOR183W,
YOR184W,1595.9571556046
YOR185C,1891.5326033473
YOR186C-A,
YOR186W,
YOR187W,1594.9882065605
YOR188W,1041.1839902489
YOR189W,648.8691122547
YOR190W,3945.8276122984
YOR191W,625.5841421423
YOR192C,
YOR192C-A,
YOR192C-B,
YOR192C-C,
YOR193W,
YOR194C,667.3795592391
YOR195W,1711.1315275575
YOR196C,626.4268474779
YOR197W,844.1351583291
YOR198C,1038.6642447069
YOR199W,
YOR200W,787.812220563
YOR201C,1119.4002388842
YOR202W,3629.9924194055
YOR203W,
YOR204W,1820.9914446936
YOR205C,928.4651868853
YOR206W,2195.9953365844
YOR207C,1006.0914284219
YOR208W,1489.55540334
YOR209C,1125.3476616373
YOR210W,2336.8183675546
YOR211C,767.1493143126
YOR212W,1386.494036888
YOR213C,739.1161012678
YOR214C,6407.8414018544
YOR215C,1705.5224958789
YOR216C,778.9565754235
YOR217W,723.7712970097
YOR218C,
YOR219C,813.4655178604
YOR220W,2713.1282572179
YOR221C,960.7015837948
YOR222W,1670.6460167976
YOR223W,823.4477052311
YOR224C,1839.4418526328
YOR225W,2525.9904417825
YOR226C,2882.0946060489
YOR227W,1102.5282287859
YOR228C,1392.3392733515
YOR229W,890.377743755
YOR230W,3273.3009561773
YOR231C-A,
YOR231W,549.0280687477
YOR232W,997.8058107476
YOR233W,1630.0055416879
YOR234C,2353.8853428527
YOR235W,1506.0608327978
YOR236W,1326.8343511071
YOR237W,2518.4520080934
YOR238W,818.4022191185
YOR239W,1123.0717468822
YOR240W,
YOR241W,625.6843552586
YOR242C,4319.8067392409
YOR243C,1340.2204827691
YOR244W,655.5645766975
YOR245C,714.8687410135
YOR246C,1066.0030370201
YOR247W,3606.1738104897
YOR248W,3771.1904816778
YOR249C,1364.5925936924
YOR250C,772.1514910534
YOR251C,731.6881209365
YOR252W,1639.8010063863
YOR253W,1156.5891043155
YOR254C,979.9596778812
YOR255W,5176.1560597824
YOR256C,757.8485177268
YOR257W,710.0436861179
YOR258W,579.9814863735
YOR259C,1064.2409861589
YOR260W,896.9043438097
YOR261C,1146.7187955383
YOR262W,945.9526593035
YOR263C,1363.9388487222
YOR264W,1959.1485499841
YOR265W,871.7171682039
YOR266W,677.800908143
YOR267C,1275.7142967045
YOR268C,
YOR269W,618.8485542501
YOR270C,917.086025943
YOR271C,2009.1106771438
YOR272W,2517.3901108629
YOR273C,3291.2959747297
YOR274W,704.9189051305
YOR275C,658.623793798
YOR276W,1420.6268174553
YOR277C,1640.6201253734
YOR278W,682.6888629046
YOR279C,712.3875162264
YOR280C,759.533339868
YOR281C,804.4824237447
YOR282W,
YOR283W,1494.7910658157
YOR284W,828.2357092883
YOR285W,2362.0056837094
YOR286W,1233.054334794
YOR287C,2017.3205610187
YOR288C,1413.7626481837
YOR289W,3311.5018692487
YOR290C,1252.4216638629
YOR291W,698.6380342376
YOR292C,808.4089562558
YOR293C-A,
YOR293W,2655.0017469863
YOR294W,2713.8122055203
YOR295W,577.2617500512
YOR296W,970.6680766868
YOR297C,966.3491153329
YOR298CA,302.3486199132
YOR298C-A,
YOR298W,1981.5844472316
YOR299W,1876.5645809773
YOR300W,
YOR301W,1109.9271840551
YOR302W,2296.6708013982
YOR303W,3050.0449814393
YOR304CA,1082.2636101095
YOR304C-A,
YOR304W,1131.1965576205
YOR305W,1273.3409311562
YOR306C,2685.3643565648
YOR307C,880.2569707261
YOR308C,730.2721191553
YOR309C,
YOR310C,2950.5158169781
YOR311C,804.0334059748
YOR312C,
YOR313C,7265.2713918907
YOR314W,
YOR314W-A,
YOR315W,2916.6548856581
YOR316C,1049.0954460486
YOR316C-A,
YOR317W,2212.1279517758
YOR318C,829.7974883817
YOR319W,841.2488180017
YOR320C,927.7393522244
YOR321W,1232.0089096282
YOR322C,608.7267261465
YOR323C,1283.6215898111
YOR324C,822.5346409433
YOR325W,1044.8054610565
YOR326W,931.0100423409
YOR327C,873.1476534177
YOR328W,1245.3096635792
YOR329C,769.1222036693
YOR329W-A,
YOR330C,
YOR331C,915.5097993251
YOR332W,912.9545685541
YOR333C,650.2688961585
YOR334W,730.1859969104
YOR335C,1254.5283998836
YOR335W-A,
YOR336W,744.3049300319
YOR337W,1457.688503304
YOR338W,4570.8988387448
YOR339C,3795.6316691187
YOR340C,2382.2523325158
YOR341W,1493.5869308249
YOR342C,1628.4120257454
YOR343C,
YOR343W-A,
YOR343W-B,
YOR344C,2688.2993483515
YOR345C,
YOR346W,930.1498083877
YOR347C,1761.1245206923
YOR348C,5685.7173399915
YOR349W,690.2610117073
YOR350C,1171.9118667165
YOR351C,2641.4787173865
YOR352W,775.7816232837
YOR353C,598.9596219577
YOR354C,1500.9655846041
YOR355W,2419.9011600132
YOR356W,1052.2296283893
YOR357C,924.2734764045
YOR358W,1122.8571343704
YOR359W,1371.0844989258
YOR360C,1793.0869245784
YOR361C,1247.4984974302
YOR362C,1209.2661162239
YOR363C,1066.2290560343
YOR364W,908.623355687
YOR365C,1737.3026184913
YOR366W,
YOR367W,661.4932243736
YOR368W,740.5780649536
YOR369C,2481.4948083232
YOR370C,812.0471859044
YOR371C,837.0242756969
YOR372C,1005.5214624607
YOR373W,1017.4310573218
YOR374W,6922.5268525907
YOR375C,2920.1130729998
YOR376W,
YOR376W-A,
YOR377W,1103.0869709818
YOR378W,902.6939162966
YOR379C,
YOR380W,685.3810238438
YOR381W,1812.7880699188
YOR381W-A,
YOR382W,7106.4871974423
YOR383C,6551.8289737173
YOR384W,1181.4091939402
YOR385W,3021.1185453831
YOR386W,1757.5412063551
YOR387C,
YOR388C,2009.6407931175
YOR389W,1659.1490697621
YOR390W,2367.7643722133
YOR391C,
YOR392W,2407.5820765272
YOR393W,
YOR394C-A,
YOR394W,
YOR396C-A,
YOR396W,
YPL001W,708.4449684929
YPL002C,574.3489021354
YPL003W,979.0061626857
YPL004C,2501.0132504353
YPL005W,836.2020836057
YPL006W,960.8324836879
YPL007C,619.4092193852
YPL008W,779.7708334681
YPL009C,997.4775372745
YPL010W,1069.0876812578
YPL011C,658.7752296322
YPL012W,2464.9378900132
YPL013C,1099.2910862099
YPL014W,3604.6911106387
YPL015C,1273.8683162566
YPL016W,1147.1712857286
YPL017C,1468.651140205
YPL018W,1495.130009844
YPL019C,5546.9660594955
YPL020C,1116.8526647912
YPL021W,3474.030871259
YPL022W,813.7873097107
YPL023C,701.5841523406
YPL024W,1151.0099856383
YPL025C,
YPL026C,1720.4820491123
YPL027W,3791.413110079
YPL028W,1515.6514366783
YPL029W,659.0478592554
YPL030W,1360.7002143021
YPL031C,1038.4849334229
YPL032C,1251.6385670536
YPL033C,4988.487328099
YPL034W,787.7072161734
YPL035C,
YPL036W,
YPL037C,1351.2999449938
YPL038W,875.9405239813
YPL038W-A,
YPL039W,705.3304494193
YPL040C,707.7218204659
YPL041C,660.385487797
YPL042C,739.8682129013
YPL043W,2486.0448269683
YPL044C,
YPL045W,1454.1224966151
YPL046C,1130.3049994244
YPL047W,626.7906643105
YPL048W,1328.440109656
YPL049C,1932.947970873
YPL050C,1015.3567776341
YPL051W,657.5636377132
YPL052W,1159.4006939743
YPL053C,874.5593463986
YPL054W,2626.1247495977
YPL055C,1095.1559109843
YPL056C,1148.4948004466
YPL057C,1910.4031136746
YPL058C,2201.7007893591
YPL059W,970.2376157689
YPL060C-A,
YPL060W,1012.1144470899
YPL061W,5345.4805517201
YPL062W,
YPL063W,861.2245295472
YPL064C,633.699408073
YPL065W,646.495952699
YPL066W,1368.4624893517
YPL067C,1354.5955094724
YPL068C,1220.3275274229
YPL069C,674.8452137754
YPL070W,786.1170115996
YPL071C,593.4457519167
YPL072W,687.9680318568
YPL073C,779.8025929663
YPL074W,1180.2026565508
YPL075W,953.4409729268
YPL076W,623.8735757926
YPL077C,646.6577124535
YPL078C,1714.1658820411
YPL079W,
YPL080C,1846.0526748687
YPL081W,
YPL082C,1162.3842344769
YPL083C,920.8917047284
YPL084W,627.6883432253
YPL085W,1201.7380747851
YPL086C,1338.0940820935
YPL087W,1898.167169072
YPL088W,2637.9223764407
YPL089C,
YPL090C,
YPL091W,1193.1315366326
YPL092W,3998.8194241233
YPL093W,2904.5465244242
YPL094C,851.3112041564
YPL095C,1178.0872096927
YPL096C-A,
YPL096W,839.2355371133
YPL097W,928.1728139217
YPL098C,951.7143747738
YPL099C,663.4033250061
YPL100W,788.9698655674
YPL101W,795.4322021066
YPL102C,679.2446142254
YPL103C,609.6118205887
YPL104W,1025.7696969554
YPL105C,815.1993268427
YPL106C,2176.2526833255
YPL107W,721.8859068075
YPL108W,768.2324826796
YPL109C,1320.9389695557
YPL110C,1152.2752032609
YPL111W,2893.7218264481
YPL112C,824.979336381
YPL113C,1179.0377743259
YPL114W,
YPL115C,710.1468569348
YPL116W,1032.0393020705
YPL117C,903.9688927253
YPL118W,923.3008854238
YPL119C,1331.3281629583
YPL119C-A,
YPL120W,814.9517252719
YPL121C,3341.3495802752
YPL122C,724.9704719138
YPL123C,2340.7370903227
YPL124W,1413.1023929787
YPL125W,927.5797814128
YPL126W,2298.2284751585
YPL127C,2583.8782104638
YPL128C,1140.8093190468
YPL129W,664.9596453244
YPL130W,6825.3590833522
YPL131W,2243.6895373142
YPL132W,909.6129441634
YPL133C,625.228916316
YPL134C,2190.9596464419
YPL135C-A,
YPL135W,2575.0887859448
YPL136W,1274.5960700106
YPL137C,921.3322466171
YPL138C,567.3676448488
YPL139C,587.3793558149
YPL140C,498.3281266756
YPL141C,1202.8832675568
YPL142C,1454.9321456418
YPL143W,2136.3183314703
YPL144W,903.5064907223
YPL145C,839.9724924648
YPL146C,1945.4225779892
YPL147W,1718.578792781
YPL148C,757.8342342177
YPL149W,1008.4657202217
YPL150W,861.0553174783
YPL151C,517.0427917278
YPL152W,785.8173043787
YPL152W-A,
YPL153C,1016.4683380245
YPL154C,2631.4707296672
YPL155C,848.5681070903
YPL156C,4878.3391374237
YPL157W,918.4552777096
YPL158C,1966.4206061103
YPL159C,1268.0427176524
YPL160W,1535.8932574956
YPL161C,599.1632895954
YPL162C,622.8791110905
YPL163C,4912.3512835008
YPL164C,886.5979600919
YPL165C,1221.7276583368
YPL166W,1613.9320892138
YPL167C,962.6344554454
YPL168W,675.2977425278
YPL169C,734.6875187684
YPL170W,1339.2502762875
YPL171C,2443.8138603844
YPL172C,811.6475913654
YPL173W,865.066987
YPL174C,730.6098520275
YPL175W,932.7415898936
YPL176C,652.635992385
YPL177C,1346.3485338379
YPL178W,1040.8528045896
YPL179W,848.3546779398
YPL180W,949.0528462879
YPL181W,890.4835984432
YPL182C,961.5851867707
YPL183C,1381.3885353212
YPL183WA,191.9522055711
YPL183W-A,
YPL184C,999.7568913632
YPL185W,979.1286412737
YPL186C,
YPL187W,5221.1039138275
YPL188W,1083.2518636352
YPL189C-A,
YPL189W,1591.9498155003
YPL190C,935.6187664451
YPL191C,734.9348600661
YPL192C,7357.209479938
YPL193W,1153.273846914
YPL194W,789.0068393938
YPL195W,844.6229269057
YPL196W,1007.8491291377
YPL197C,
YPL198W,
YPL199C,1081.5303221231
YPL200W,1298.595169803
YPL201C,3024.6037560324
YPL202C,1001.7283222942
YPL203W,1252.3507418139
YPL204W,1247.6490790029
YPL205C,
YPL206C,940.215224043
YPL207W,1659.5421253146
YPL208W,1104.3559166272
YPL209C,1020.0427663961
YPL210C,901.6483705296
YPL211W,2537.7060448423
YPL212C,1701.2456617824
YPL213W,602.5436575009
YPL214C,690.6474675713
YPL215W,762.3786022758
YPL216W,983.0312384188
YPL217C,1555.0566682865
YPL218W,863.4412985857
YPL219W,1122.0510079781
YPL220W,
YPL221W,1474.759289064
YPL222C-A,
YPL222W,1629.9632983716
YPL223C,4983.6973715699
YPL224C,906.2339169787
YPL225W,988.244332215
YPL226W,2062.6808988047
YPL227C,1311.201063959
YPL228W,639.257401436
YPL229W,836.2027605277
YPL230W,2922.4101239425
YPL231W,1411.4009541361
YPL232W,942.2886720526
YPL233W,696.681442946
YPL234C,867.252873941
YPL235W,615.2379095499
YPL236C,513.3236728882
YPL237W,1436.4251118185
YPL238C,1121.0052203509
YPL239W,1243.117054595
YPL240C,
YPL241C,1416.9640899988
YPL242C,1012.6763168218
YPL243W,826.1736666598
YPL244C,703.2126676562
YPL245W,1155.6085308808
YPL246C,1091.142943687
YPL247C,1709.9286983121
YPL248C,646.1267583655
YPL249C,1115.9511546585
YPL249CA,380.9097552946
YPL249C-A,
YPL250C,4632.2409537881
YPL250W-A,
YPL251W,1381.9217032732
YPL252C,1520.6362593261
YPL253C,970.2482310173
YPL254W,674.959028849
YPL255W,1452.828709956
YPL256C,2537.1899213019
YPL257W,931.8865624694
YPL257W-A,
YPL257W-B,
YPL258C,
YPL259C,822.8770548281
YPL260W,1146.4649280171
YPL261C,
YPL262W,2026.8467872574
YPL263C,1188.0293860737
YPL264C,1271.4121877652
YPL265W,4488.3116822335
YPL266W,2203.1601159767
YPL267W,2673.140599491
YPL268W,577.9333301076
YPL269W,822.2777562041
YPL270W,2452.7380399736
YPL271W,1589.2391261984
YPL272C,1870.7933001034
YPL273W,2237.2113276582
YPL274W,2759.908941367
YPL275W,
YPL276W,
YPL277C,1260.0829267439
YPL278C,1905.0876955594
YPL279C,
YPL280W,
YPL281C,
YPL282C,
YPL283C,
YPL283W-A,
YPL283W-B,
YPR001W,2884.427535814
YPR002C-A,
YPR002W,4793.6861325069
YPR003C,890.0174191033
YPR004C,941.9721203069
YPR005C,2209.392215796
YPR006C,1870.160789396
YPR007C,2396.4685017689
YPR008W,836.9970003049
YPR009W,1369.4248442758
YPR010C,2381.383098907
YPR010C-A,
YPR011C,697.3697737567
YPR012W,1323.4979299852
YPR013C,1266.3623822884
YPR014C,
YPR015C,4164.2591727213
YPR016C,1745.0986657812
YPR016W-A,
YPR017C,622.8225159813
YPR018W,1031.2734721332
YPR019W,973.7239982358
YPR020W,1714.7890562645
YPR021C,847.0777070849
YPR022C,685.1200429364
YPR023C,1079.4966876963
YPR024W,1159.4279967204
YPR025C,668.9743182506
YPR026W,1906.8086615485
YPR027C,2182.2560857853
YPR028W,1734.7184457697
YPR029C,867.8854566325
YPR030W,2111.6472568655
YPR031W,881.0280111602
YPR032W,778.2382632798
YPR033C,1286.8395484583
YPR034W,949.8131237936
YPR035W,2486.3651842826
YPR036W,961.5230157621
YPR036W-A,
YPR037C,742.4639649033
YPR038W,
YPR039W,
YPR040W,867.2906081065
YPR041W,1248.0702821385
YPR042C,937.4089124386
YPR043W,2661.5643582664
YPR044C,1993.5830558929
YPR045C,885.8324783573
YPR046W,823.9852674092
YPR047W,1041.6693099039
YPR048W,840.5684965369
YPR049C,779.3520735423
YPR050C,652.5902055147
YPR051W,671.8867961034
YPR052C,993.5930033724
YPR053C,
YPR054W,2172.1017184804
YPR055W,626.0974976228
YPR056W,651.3467413034
YPR057W,603.4725682404
YPR058W,1667.1887246608
YPR059C,
YPR060C,1222.217712351
YPR061C,1119.4516192907
YPR062W,1207.8041327166
YPR063C,837.8534585688
YPR064W,
YPR065W,1374.3834312577
YPR066W,620.1379560409
YPR067W,834.0432243435
YPR068C,939.5661905074
YPR069C,1100.1893640884
YPR070W,733.0773176879
YPR071W,
YPR072W,517.2299727483
YPR073C,807.4597897631
YPR074C,2071.0045739168
YPR074W-A,
YPR075C,
YPR076W,673.1483295577
YPR077C,4682.7756090953
YPR078C,5688.7215488518
YPR079W,1135.7585710361
YPR080W,
YPR081C,734.2070597079
YPR082C,700.2609854535
YPR083W,985.733092515
YPR084W,514.75944124
YPR085C,552.4417918449
YPR086W,669.3253132039
YPR087W,934.9922088632
YPR088C,707.5509873807
YPR089W,1211.805321944
YPR090W,
YPR091C,539.7499022712
YPR092W,1127.8318667107
YPR093C,653.0382233399
YPR094W,1679.5925450011
YPR095C,848.1897861648
YPR096C,1126.6867470302
YPR097W,631.4004873401
YPR098C,2354.2794120254
YPR099C,939.8682773722
YPR100W,995.0789787356
YPR101W,733.6659676175
YPR102C,
YPR103W,1268.6428332664
YPR104C,782.2538124454
YPR105C,625.0794552787
YPR106W,1253.176575926
YPR107C,625.5221161733
YPR108W,1167.6918437405
YPR108W-A,
YPR109W,492.6483914846
YPR110C,2252.225512461
YPR111W,770.5067203629
YPR112C,1882.2207240089
YPR113W,984.3794452372
YPR114W,1208.6675965337
YPR115W,1206.6968481012
YPR116W,1346.9793746352
YPR117W,857.1329568841
YPR118W,1012.4131750325
YPR119W,2670.4057357886
YPR120C,1992.1169510015
YPR121W,781.5447347275
YPR122W,1148.8801590757
YPR123C,
YPR124W,3773.543706157
YPR125W,993.0073115778
YPR126C,1604.2630787828
YPR127W,1371.767585976
YPR128C,1131.7180856399
YPR129W,903.8645880366
YPR130C,
YPR131C,731.250871597
YPR132W,1818.2433898777
YPR133C,626.03386093
